Conc1	2.75E-07	
Start1	813.82	
Stop1	5313.63	
Kobs	0.106996340441718	
Error Kobs	0.000482746741803441	
Koff	0.00233084012868772	
Error Koff	3.06926784204262E-05	
Time1	Data1	Fit1	
813.82	0.01699522	0.01699522	
814.02	0.01901057	0.02181131	
814.22	0.02100524	0.02652591	
814.42	0.02388759	0.03114119	
814.62	0.027212	0.03565923	
814.82	0.03078052	0.04008211	
815.02	0.03457721	0.04441183	
815.22	0.03863428	0.04865037	
815.42	0.04286264	0.05279965	
815.62	0.04717357	0.05686157	
815.82	0.05173923	0.06083798	
816.02	0.05586161	0.06473068	
816.22	0.05985919	0.06854146	
816.42	0.06416033	0.07227203	
816.62	0.06849988	0.07592411	
816.82	0.07250678	0.07949935	
817.02	0.07657603	0.08299938	
817.22	0.08043891	0.0864258	
817.42	0.08419913	0.08978015	
817.62	0.08803547	0.09306397	
817.82	0.09197028	0.09627874	
818.02	0.09547035	0.09942594	
818.22	0.0986881	0.10250699	
818.42	0.10229452	0.1055233	
818.62	0.1059238	0.10847622	
818.82	0.10912749	0.11136711	
819.02	0.11218834	0.11419728	
819.22	0.11538242	0.11696801	
819.42	0.11881183	0.11968056	
819.62	0.12176131	0.12233616	
819.82	0.12505739	0.12493603	
820.02	0.1278213	0.12748133	
820.22	0.13079061	0.12997322	
820.42	0.13404759	0.13241284	
820.62	0.13673668	0.13480129	
820.82	0.13968854	0.13713966	
821.02	0.14240173	0.139429	
821.22	0.14513019	0.14167035	
821.42	0.14747205	0.14386473	
821.62	0.14997944	0.14601314	
821.82	0.15223701	0.14811653	
822.02	0.15403157	0.15017588	
822.22	0.15612397	0.15219211	
822.42	0.15807413	0.15416614	
822.62	0.1598794	0.15609885	
822.82	0.16153299	0.15799112	
823.02	0.16310573	0.15984381	
823.22	0.16538184	0.16165776	
823.42	0.16733086	0.16343378	
823.62	0.1693607	0.16517269	
823.82	0.17149669	0.16687525	
824.02	0.17402152	0.16854226	
824.22	0.17629591	0.17017444	
824.42	0.17824917	0.17177256	
824.62	0.18066939	0.17333732	
824.82	0.18270495	0.17486943	
825.02	0.18405783	0.17636958	
825.22	0.18567772	0.17783845	
825.42	0.18730811	0.1792767	
825.62	0.18874279	0.18068498	
825.82	0.18970718	0.18206393	
826.02	0.19019289	0.18341416	
826.22	0.19061665	0.18473628	
826.42	0.19099518	0.18603089	
826.62	0.19160329	0.18729857	
826.82	0.19189174	0.18853989	
827.02	0.19205882	0.18975541	
827.22	0.19286884	0.19094567	
827.42	0.19401259	0.19211121	
827.62	0.19460521	0.19325255	
827.82	0.1956271	0.19437021	
828.02	0.19712495	0.19546468	
828.22	0.19812335	0.19653646	
828.42	0.19911819	0.19758603	
828.62	0.20060175	0.19861385	
828.82	0.20145645	0.19962039	
829.02	0.20276186	0.2006061	
829.22	0.20402764	0.20157142	
829.42	0.20511357	0.20251678	
829.62	0.20593928	0.2034426	
829.82	0.20655433	0.20434929	
830.02	0.2071412	0.20523727	
830.22	0.20826148	0.20610692	
830.42	0.20915463	0.20695864	
830.62	0.20977384	0.20779281	
830.82	0.21033052	0.20860979	
831.02	0.21108291	0.20940995	
831.22	0.21215277	0.21019365	
831.42	0.21312564	0.21096123	
831.62	0.21342699	0.21171303	
831.82	0.21426341	0.2124494	
832.02	0.21449364	0.21317065	
832.22	0.2149965	0.21387711	
832.42	0.21550927	0.21456909	
832.62	0.21617491	0.21524689	
832.82	0.21663352	0.21591082	
833.02	0.2173247	0.21656117	
833.22	0.21809427	0.21719822	
833.42	0.21850671	0.21782227	
833.62	0.21939808	0.21843358	
833.82	0.21997726	0.21903242	
834.02	0.22072845	0.21961905	
834.22	0.22125886	0.22019374	
834.42	0.22167712	0.22075674	
834.62	0.22215551	0.2213083	
834.82	0.22275848	0.22184865	
835.02	0.22318367	0.22237804	
835.22	0.22402485	0.2228967	
835.42	0.22440047	0.22340484	
835.62	0.22481268	0.22390271	
835.82	0.22509918	0.22439051	
836.02	0.2254234	0.22486845	
836.22	0.2255457	0.22533675	
836.42	0.22582086	0.22579561	
836.62	0.22577798	0.22624523	
836.82	0.22560554	0.22668581	
837.02	0.22605311	0.22711753	
837.22	0.22645159	0.22754058	
837.42	0.22664032	0.22795515	
837.62	0.2272293	0.22836142	
837.82	0.22746392	0.22875956	
838.02	0.22784139	0.22914974	
838.22	0.22798993	0.22953213	
838.42	0.22792893	0.22990691	
838.62	0.22830605	0.23027422	
