Conc1	3.06E-08	
Start1	813.82	
Stop1	5313.63	
Kobs	0.0160320172382183	
Error Kobs	4.89071685047045E-05	
Koff	0.00556960390088965	
Error Koff	3.40942015959245E-05	
Time1	Data1	Fit1	
813.82	-0.00083468	-0.00083468	
814.02	-0.00085685	-0.00029548	
814.22	-0.00114308	0.00024203	
814.42	-0.00130834	0.00077786	
814.62	-0.00123122	0.00131202	
814.82	-0.00077241	0.0018445	
815.02	-0.00038803	0.00237533	
815.22	-0.00022032	0.0029045	
815.42	0.0004722	0.00343202	
815.62	0.00135309	0.00395789	
815.82	0.0022649	0.00448212	
816.02	0.00326714	0.00500471	
816.22	0.00370786	0.00552567	
816.42	0.00486412	0.00604501	
816.62	0.00572112	0.00656272	
816.82	0.00543244	0.00707882	
817.02	0.00596146	0.00759331	
817.22	0.00644686	0.00810619	
817.42	0.00650081	0.00861748	
817.62	0.00655557	0.00912717	
817.82	0.00725248	0.00963527	
818.02	0.00778638	0.01014178	
818.22	0.0079356	0.01064672	
818.42	0.00807285	0.01115008	
818.62	0.00835123	0.01165187	
818.82	0.00851352	0.01215209	
819.02	0.00858002	0.01265076	
819.22	0.00871706	0.01314787	
819.42	0.00964297	0.01364343	
819.62	0.01015201	0.01413745	
819.82	0.01092793	0.01462993	
820.02	0.0116367	0.01512087	
820.22	0.01239541	0.01561028	
820.42	0.01370337	0.01609817	
820.62	0.01442135	0.01658454	
820.82	0.01504457	0.01706939	
821.02	0.01588774	0.01755273	
821.22	0.01681739	0.01803457	
821.42	0.01692682	0.01851491	
821.62	0.01721235	0.01899375	
821.82	0.01789609	0.0194711	
822.02	0.01797733	0.01994696	
822.22	0.01831497	0.02042134	
822.42	0.01843671	0.02089424	
822.62	0.01845067	0.02136568	
822.82	0.01865624	0.02183564	
823.02	0.01903678	0.02230414	
823.22	0.01974321	0.02277119	
823.42	0.02068091	0.02323678	
823.62	0.02102828	0.02370092	
823.82	0.02167778	0.02416361	
824.02	0.02261981	0.02462487	
824.22	0.02317733	0.02508469	
824.42	0.02415789	0.02554309	
824.62	0.02485516	0.02600005	
824.82	0.02529616	0.0264556	
825.02	0.02586433	0.02690973	
825.22	0.02660966	0.02736244	
825.42	0.02673424	0.02781375	
