Conc1	9.17E-08	
Start1	813.82	
Stop1	5313.63	
Kobs	0.0420374789947369	
Error Kobs	0.000145982732794839	
Koff	0.00173484806129428	
Error Koff	2.32394642758404E-05	
Time1	Data1	Fit1	
813.82	0.01098715	0.01098715	
814.02	0.01212661	0.01280234	
814.22	0.01299695	0.0146025	
814.42	0.01430625	0.01638776	
814.62	0.01559356	0.01815825	
814.82	0.01720465	0.01991408	
815.02	0.01890873	0.02165538	
815.22	0.02034698	0.02338227	
815.42	0.02217997	0.02509488	
815.62	0.0240906	0.02679331	
815.82	0.02559994	0.0284777	
816.02	0.02735568	0.03014816	
816.22	0.02931042	0.0318048	
816.42	0.03186515	0.03344774	
816.62	0.0341948	0.0350771	
816.82	0.03578392	0.03669298	
817.02	0.03780781	0.03829551	
817.22	0.03965163	0.03988479	
817.42	0.0414087	0.04146093	
817.62	0.04344493	0.04302405	
817.82	0.04528943	0.04457425	
818.02	0.04667097	0.04611164	
818.22	0.04777804	0.04763633	
818.42	0.04922057	0.04914843	
818.62	0.05020349	0.05064803	
818.82	0.05143741	0.05213526	
819.02	0.05274673	0.05361019	
819.22	0.05354487	0.05507295	
819.42	0.0551989	0.05652364	
819.62	0.05640133	0.05796235	
819.82	0.05778944	0.05938918	
820.02	0.05959951	0.06080423	
820.22	0.06145522	0.06220761	
820.42	0.06346124	0.06359941	
820.62	0.06509703	0.06497973	
820.82	0.06686568	0.06634865	
821.02	0.06851753	0.06770629	
821.22	0.07032651	0.06905273	
821.42	0.07155783	0.07038807	
821.62	0.07295965	0.07171239	
821.82	0.07424834	0.0730258	
822.02	0.07510268	0.07432838	
822.22	0.07658559	0.07562023	
822.42	0.07742198	0.07690143	
822.62	0.07831296	0.07817207	
822.82	0.07932946	0.07943224	
823.02	0.08052548	0.08068204	
823.22	0.08207446	0.08192153	
823.42	0.08385288	0.08315082	
823.62	0.08547956	0.08436999	
823.82	0.08679287	0.08557912	
824.02	0.08833935	0.08677829	
824.22	0.08992339	0.0879676	
824.42	0.09160213	0.08914711	
824.62	0.09325531	0.09031692	
824.82	0.09429018	0.0914771	
825.02	0.09531802	0.09262774	
825.22	0.09666515	0.09376892	
825.42	0.09752146	0.09490071	
825.62	0.09883857	0.09602319	
825.82	0.09977237	0.09713645	
826.02	0.10028028	0.09824055	
826.22	0.10092153	0.09933558	
826.42	0.10165798	0.10042161	
826.62	0.10302981	0.10149871	
826.82	0.10388198	0.10256697	
827.02	0.10475993	0.10362645	
827.22	0.1061615	0.10467723	
827.42	0.10724108	0.10571938	
827.62	0.10806621	0.10675297	
827.82	0.10884393	0.10777808	
828.02	0.11036958	0.10879478	
828.22	0.11099449	0.10980313	
828.42	0.11233699	0.11080321	
828.62	0.11328152	0.11179508	
828.82	0.11385166	0.11277882	
829.02	0.11515974	0.11375449	
829.22	0.11642667	0.11472216	
829.42	0.11711162	0.1156819	
829.62	0.11852312	0.11663377	
829.82	0.11945236	0.11757783	
830.02	0.12029654	0.11851417	
830.22	0.12151136	0.11944283	
830.42	0.12298513	0.12036388	
830.62	0.12395483	0.1212774	
830.82	0.12481196	0.12218343	
831.02	0.12577517	0.12308204	
831.22	0.12730528	0.1239733	
831.42	0.12857859	0.12485727	
831.62	0.12930351	0.125734	
831.82	0.1304218	0.12660356	
832.02	0.13095297	0.12746601	
832.22	0.13168692	0.12832141	
832.42	0.1330122	0.12916981	
832.62	0.13368271	0.13001128	
832.82	0.13424289	0.13084587	
833.02	0.13566524	0.13167364	
833.22	0.13653874	0.13249464	
833.42	0.1365739	0.13330895	
833.62	0.13778939	0.1341166	
833.82	0.13812482	0.13491766	
834.02	0.1384557	0.13571218	
834.22	0.13871928	0.13650021	
834.42	0.13944393	0.13728182	
834.62	0.14053445	0.13805705	
834.82	0.14145742	0.13882595	
835.02	0.14262319	0.13958859	
835.22	0.14415582	0.14034501	
835.42	0.14472174	0.14109526	
835.62	0.14572052	0.1418394	
835.82	0.14663739	0.14257748	
836.02	0.14748242	0.14330954	
836.22	0.14872044	0.14403564	
836.42	0.14921834	0.14475584	
836.62	0.15010592	0.14547016	
836.82	0.15044617	0.14617868	
837.02	0.15129667	0.14688143	
837.22	0.1516213	0.14757847	
837.42	0.15171836	0.14826983	
837.62	0.15289653	0.14895558	
837.82	0.15344747	0.14963575	
838.02	0.15376956	0.15031039	
838.22	0.15428264	0.15097956	
838.42	0.15492419	0.15164329	
838.62	0.15592167	0.15230162	
838.82	0.15644855	0.15295462	
839.02	0.1574903	0.15360231	
839.22	0.1580224	0.15424475	
839.42	0.15831836	0.15488197	
839.62	0.1593419	0.15551403	
839.82	0.16019608	0.15614096	
840.02	0.16048495	0.15676281	
840.22	0.16074936	0.15737963	
840.42	0.16104373	0.15799144	
840.62	0.1618255	0.1585983	
840.82	0.1620381	0.15920024	
841.02	0.16302539	0.15979731	
841.22	0.16335248	0.16038955	
841.42	0.16394518	0.160977	
841.62	0.16431768	0.1615597	
841.82	0.16420053	0.16213768	
842.02	0.1648293	0.162711	
842.22	0.16552085	0.16327967	
842.42	0.16549738	0.16384376	
842.62	0.16631132	0.16440329	
842.82	0.16667771	0.1649583	
843.02	0.16740979	0.16550883	
843.22	0.16821867	0.16605491	
843.42	0.16918562	0.1665966	
843.62	0.17009096	0.16713391	
843.82	0.17079019	0.16766689	
844.02	0.17064692	0.16819557	
844.22	0.17101396	0.16872	
844.42	0.17109521	0.1692402	
844.62	0.17174597	0.16975621	
844.82	0.17218306	0.17026807	
845.02	0.17221516	0.17077581	
845.22	0.17229957	0.17127946	
845.42	0.17234759	0.17177906	
