Conc1	2.75E-07	
Start1	816.63	
Stop1	5316.44	
Kobs	0.0347961721757022	
Error Kobs	0.0010983395290149	
Koff	0.00412336367721971	
Error Koff	1.35235711298881E-05	
Time1	Data1	Fit1	
816.63	0.00169174	0.00169174	
816.83	0.00457176	0.00386863	
817.03	0.00804398	0.00603042	
817.23	0.0117994	0.00817722	
817.43	0.01600167	0.01030914	
817.63	0.02109345	0.01242626	
817.83	0.02641458	0.01452871	
818.03	0.03229545	0.01661658	
818.23	0.03831107	0.01868996	
818.43	0.04425857	0.02074897	
818.63	0.05038739	0.02279369	
818.83	0.05625465	0.02482424	
819.03	0.06194708	0.02684071	
819.23	0.0677814	0.02884319	
819.43	0.07309226	0.03083178	
819.63	0.07842332	0.03280658	
819.83	0.08341418	0.03476769	
820.03	0.08859475	0.03671519	
820.23	0.09357504	0.03864919	
820.43	0.09910154	0.04056978	
820.63	0.10382395	0.04247705	
820.83	0.10798941	0.04437109	
821.03	0.11230644	0.046252	
821.23	0.11611563	0.04811986	
821.43	0.11995273	0.04997477	
821.63	0.12354715	0.05181681	
821.83	0.12716313	0.05364608	
822.03	0.13087578	0.05546266	
822.23	0.13413765	0.05726665	
822.43	0.13744877	0.05905812	
822.63	0.14068556	0.06083717	
822.83	0.14396329	0.06260388	
823.03	0.14676907	0.06435834	
823.23	0.14975332	0.06610064	
823.43	0.15275682	0.06783085	
823.63	0.15559812	0.06954906	
823.83	0.15816017	0.07125535	
824.03	0.16087633	0.07294981	
824.23	0.16363982	0.07463252	
824.43	0.16583937	0.07630356	
824.63	0.16764259	0.07796301	
824.83	0.169538	0.07961096	
825.03	0.17162618	0.08124747	
825.23	0.17357174	0.08287264	
825.43	0.17518539	0.08448653	
825.63	0.17701283	0.08608923	
825.83	0.17877421	0.08768082	
826.03	0.18023101	0.08926137	
826.23	0.18200259	0.09083096	
826.43	0.18367826	0.09238966	
826.63	0.18515917	0.09393756	
826.83	0.18716527	0.09547471	
827.03	0.18902975	0.09700121	
827.23	0.1902838	0.09851713	
827.43	0.19232699	0.10002252	
827.63	0.19398632	0.10151748	
827.83	0.19513477	0.10300207	
828.03	0.19645076	0.10447637	
828.23	0.19708647	0.10594044	
828.43	0.19764608	0.10739436	
828.63	0.19898387	0.10883819	
