Conc1	1.02E-08	
Start1	816.63	
Stop1	5316.44	
Kobs	0.00525397776372917	
Error Kobs	4.99865025115878E-05	
Koff	0.00403432128931876	
Error Koff	1.45794550806159E-05	
Time1	Data1	Fit1	
816.63	-0.00469792	-0.00469792	
816.83	-0.00421558	-0.00450831	
817.03	-0.00395356	-0.0043189	
817.23	-0.00391002	-0.00412969	
817.43	-0.00399866	-0.00394068	
817.63	-0.00359251	-0.00375187	
817.83	-0.00336905	-0.00356325	
818.03	-0.00309673	-0.00337484	
818.23	-0.0027897	-0.00318662	
818.43	-0.00270167	-0.0029986	
818.63	-0.00221068	-0.00281077	
818.83	-0.00192069	-0.00262315	
819.03	-0.00129831	-0.00243572	
819.23	-0.00069407	-0.00224849	
819.43	-0.0004743	-0.00206145	
819.63	-0.00034561	-0.00187461	
819.83	0.00034112	-0.00168797	
820.03	0.0007742	-0.00150152	
820.23	0.00135962	-0.00131527	
820.43	0.00225626	-0.00112922	
820.63	0.00301551	-0.00094336	
820.83	0.00340618	-0.00075769	
821.03	0.00362703	-0.00057222	
821.23	0.0036254	-0.00038695	
821.43	0.00394	-0.00020187	
821.63	0.00440006	-0.00001698	
821.83	0.00439717	0.00016771	
822.03	0.00444382	0.00035221	
822.23	0.00404274	0.00053651	
822.43	0.00369	0.00072062	
822.63	0.0038197	0.00090454	
822.83	0.00383543	0.00108826	
823.03	0.00389261	0.0012718	
823.23	0.00415281	0.00145513	
823.43	0.00431301	0.00163828	
823.63	0.00475103	0.00182123	
823.83	0.00519779	0.00200399	
824.03	0.00548933	0.00218656	
824.23	0.00600194	0.00236894	
824.43	0.00683672	0.00255113	
824.63	0.00688716	0.00273312	
824.83	0.00705466	0.00291493	
825.03	0.00739234	0.00309654	
825.23	0.00790937	0.00327796	
825.43	0.00854023	0.00345919	
825.63	0.00919863	0.00364023	
825.83	0.00915265	0.00382108	
826.03	0.00917667	0.00400174	
826.23	0.00913659	0.00418221	
826.43	0.00932601	0.0043625	
826.63	0.00989668	0.00454259	
