Conc1	3.4E-09	
Start1	816.63	
Stop1	5316.44	
Kobs	0.00384477500619857	
Error Kobs	2.04873472409169E-05	
Koff	0.00312392091632742	
Error Koff	1.68704796298856E-05	
Time1	Data1	Fit1	
816.63	-0.00668754	-0.00668754	
816.83	-0.00626082	-0.00660175	
817.03	-0.00596409	-0.00651602	
817.23	-0.00570406	-0.00643036	
817.43	-0.00548295	-0.00634476	
817.63	-0.00532453	-0.00625923	
817.83	-0.00487435	-0.00617377	
818.03	-0.00435489	-0.00608837	
818.23	-0.00420527	-0.00600304	
818.43	-0.00431102	-0.00591777	
818.63	-0.00414099	-0.00583257	
818.83	-0.00420768	-0.00574743	
819.03	-0.00395895	-0.00566236	
819.23	-0.00348082	-0.00557736	
819.43	-0.00319063	-0.00549242	
819.63	-0.0027868	-0.00540754	
819.83	-0.0022367	-0.00532273	
820.03	-0.00173997	-0.00523799	
820.23	-0.00148279	-0.00515331	
820.43	-0.00082012	-0.0050687	
820.63	-0.00074818	-0.00498415	
820.83	-0.0007483	-0.00489966	
821.03	-0.00081299	-0.00481524	
821.23	-0.00061766	-0.00473089	
821.43	-0.00046839	-0.0046466	
821.63	-0.00037462	-0.00456238	
821.83	-0.00015243	-0.00447822	
822.03	0.00003598	-0.00439412	
822.23	-0.00080485	-0.00431009	
822.43	-0.00104475	-0.00422612	
822.63	-0.00109656	-0.00414222	
822.83	-0.00098567	-0.00405839	
823.03	-0.00075899	-0.00397461	
823.23	-0.00037868	-0.00389091	
823.43	-0.0002367	-0.00380726	
823.63	-0.00006089	-0.00372368	
823.83	0.00043411	-0.00364017	
824.03	0.00052289	-0.00355672	
824.23	0.00070329	-0.00347333	
824.43	0.00134688	-0.00339001	
824.63	0.00102371	-0.00330675	
824.83	0.00093635	-0.00322355	
825.03	0.00093132	-0.00314042	
825.23	0.0012249	-0.00305736	
825.43	0.00141948	-0.00297435	
825.63	0.00129587	-0.00289141	
825.83	0.00127506	-0.00280854	
826.03	0.00113959	-0.00272573	
826.23	0.0008086	-0.00264298	
826.43	0.00093783	-0.00256029	
826.63	0.00125753	-0.00247767	
826.83	0.00162733	-0.00239512	
827.03	0.0021117	-0.00231262	
827.23	0.00213541	-0.00223019	
827.43	0.00280262	-0.00214782	
827.63	0.00332154	-0.00206552	
827.83	0.00353714	-0.00198328	
828.03	0.00424115	-0.0019011	
828.23	0.00441997	-0.00181899	
828.43	0.00438869	-0.00173694	
828.63	0.00389582	-0.00165495	
828.83	0.00401802	-0.00157302	
829.03	0.00370298	-0.00149116	
829.23	0.00384918	-0.00140936	
829.43	0.00394077	-0.00132763	
829.63	0.00368084	-0.00124595	
829.83	0.00335778	-0.00116434	
830.03	0.00309304	-0.00108279	
830.23	0.00324037	-0.00100131	
830.43	0.00348927	-0.00091989	
830.63	0.0036353	-0.00083853	
830.83	0.00350803	-0.00075723	
831.03	0.00347971	-0.00067599	
831.23	0.00316799	-0.00059482	
831.43	0.00351978	-0.00051371	
831.63	0.00380512	-0.00043266	
831.83	0.00396155	-0.00035168	
832.03	0.00433287	-0.00027075	
832.23	0.00412531	-0.00018989	
832.43	0.00425357	-0.00010909	
832.63	0.00449453	-0.00002836	
832.83	0.00446526	0.00005232	
833.03	0.00416713	0.00013293	
833.23	0.00470788	0.00021348	
833.43	0.00514239	0.00029397	
833.63	0.0050728	0.0003744	
833.83	0.00478115	0.00045476	
834.03	0.00513699	0.00053506	
834.23	0.00563898	0.00061531	
834.43	0.00582448	0.00069549	
834.63	0.00544249	0.0007756	
834.83	0.00537813	0.00085566	
835.03	0.00504155	0.00093566	
835.23	0.00542934	0.00101559	
835.43	0.00584436	0.00109546	
835.63	0.00660554	0.00117527	
835.83	0.00659814	0.00125502	
836.03	0.00669734	0.00133471	
836.23	0.00695912	0.00141434	
836.43	0.00750405	0.0014939	
836.63	0.00785661	0.00157341	
836.83	0.00791693	0.00165285	
837.03	0.00793593	0.00173223	
837.23	0.00844763	0.00181156	
837.43	0.0084773	0.00189082	
837.63	0.00824692	0.00197002	
837.83	0.00794953	0.00204915	
838.03	0.00796092	0.00212823	
838.23	0.00779521	0.00220725	
838.43	0.00710519	0.00228621	
838.63	0.00703491	0.0023651	
838.83	0.00696863	0.00244394	
839.03	0.00649135	0.00252271	
839.23	0.0067272	0.00260142	
839.43	0.00669394	0.00268008	
839.63	0.00678047	0.00275867	
839.83	0.00660109	0.0028372	
840.03	0.00680793	0.00291567	
840.23	0.00730231	0.00299409	
840.43	0.00791152	0.00307244	
840.63	0.00812898	0.00315073	
840.83	0.00798252	0.00322896	
841.03	0.00825992	0.00330713	
841.23	0.00848872	0.00338524	
841.43	0.00857289	0.00346329	
841.63	0.00828442	0.00354128	
841.83	0.00782784	0.00361921	
842.03	0.0078271	0.00369709	
842.23	0.00768978	0.0037749	
842.43	0.00777583	0.00385265	
842.63	0.0082103	0.00393034	
842.83	0.00797667	0.00400797	
843.03	0.00760537	0.00408554	
843.23	0.00782412	0.00416306	
843.43	0.00799359	0.00424051	
843.63	0.0081529	0.0043179	
843.83	0.00845086	0.00439524	
844.03	0.00882422	0.00447251	
844.23	0.00912932	0.00454973	
844.43	0.00948511	0.00462688	
844.63	0.00994559	0.00470398	
844.83	0.01047917	0.00478102	
845.03	0.01099062	0.00485799	
845.23	0.01144674	0.00493491	
845.43	0.01118791	0.00501177	
845.63	0.01134987	0.00508857	
845.83	0.01146548	0.00516531	
846.03	0.01194571	0.005242	
846.23	0.0123675	0.00531862	
846.43	0.01275892	0.00539519	
846.63	0.01206893	0.00547169	
846.83	0.01159432	0.00554814	
847.03	0.01171816	0.00562453	
847.23	0.0117289	0.00570086	
847.43	0.01201359	0.00577713	
847.63	0.01188191	0.00585334	
847.83	0.01163744	0.00592949	
848.03	0.0120815	0.00600559	
848.23	0.01199162	0.00608162	
848.43	0.0124337	0.0061576	
