Conc1	9.17E-08	
Start1	816.63	
Stop1	5316.44	
Kobs	0.0164772434149707	
Error Kobs	0.000345939114223471	
Koff	0.00391129266087831	
Error Koff	1.55900170382128E-05	
Time1	Data1	Fit1	
816.63	-0.00014985	-0.00014985	
816.83	0.00173801	0.0010251	
817.03	0.00370433	0.00219618	
817.23	0.00571191	0.00336342	
817.43	0.00776035	0.00452681	
817.63	0.01043294	0.00568637	
817.83	0.01315439	0.00684212	
818.03	0.01602327	0.00799407	
818.23	0.01886056	0.00914223	
818.43	0.02133359	0.0102866	
818.63	0.02382792	0.01142722	
818.83	0.02643742	0.01256408	
819.03	0.02910335	0.0136972	
819.23	0.03144402	0.01482659	
819.43	0.03385366	0.01595227	
819.63	0.03620942	0.01707425	
819.83	0.03893581	0.01819253	
820.03	0.04153334	0.01930713	
820.23	0.04416945	0.02041807	
820.43	0.04690714	0.02152535	
820.63	0.04937754	0.02262899	
820.83	0.05187775	0.023729	
821.03	0.05415508	0.02482538	
821.23	0.05657503	0.02591817	
821.43	0.05882015	0.02700735	
821.63	0.06134429	0.02809295	
821.83	0.06306631	0.02917499	
822.03	0.06499637	0.03025346	
822.23	0.06623774	0.03132838	
822.43	0.06791326	0.03239977	
822.63	0.06989719	0.03346763	
822.83	0.07262519	0.03453198	
823.03	0.07468093	0.03559282	
823.23	0.07654674	0.03665018	
823.43	0.07855872	0.03770405	
823.63	0.08079574	0.03875447	
823.83	0.08321022	0.03980142	
824.03	0.08505534	0.04084493	
824.23	0.08692721	0.04188501	
824.43	0.08923836	0.04292166	
824.63	0.09108071	0.0439549	
824.83	0.09293192	0.04498475	
825.03	0.09497152	0.04601121	
825.23	0.0971202	0.04703429	
825.43	0.0986727	0.048054	
825.63	0.10041297	0.04907036	
825.83	0.10155953	0.05008337	
826.03	0.10316412	0.05109305	
826.23	0.10488109	0.05209941	
826.43	0.10674369	0.05310246	
826.63	0.10860308	0.05410221	
826.83	0.11108701	0.05509867	
827.03	0.11301577	0.05609185	
827.23	0.1145468	0.05708177	
827.43	0.11639403	0.05806842	
827.63	0.11864694	0.05905183	
827.83	0.12032734	0.06003201	
828.03	0.12219418	0.06100896	
828.23	0.12426978	0.0619827	
828.43	0.12598291	0.06295323	
828.63	0.12728467	0.06392057	
828.83	0.12861744	0.06488473	
829.03	0.12996713	0.06584571	
829.23	0.13134362	0.06680354	
829.43	0.13250282	0.06775821	
829.63	0.13346488	0.06870974	
829.83	0.13414344	0.06965814	
830.03	0.13536821	0.07060342	
830.23	0.13658728	0.07154559	
830.43	0.13764211	0.07248466	
830.63	0.13885901	0.07342064	
830.83	0.14025141	0.07435354	
831.03	0.14185413	0.07528338	
831.23	0.14282131	0.07621015	
831.43	0.1444387	0.07713387	
831.63	0.14613946	0.07805456	
831.83	0.14795582	0.07897221	
832.03	0.14984564	0.07988685	
832.23	0.15146115	0.08079848	
832.43	0.15276942	0.08170711	
832.63	0.1541959	0.08261275	
832.83	0.15513947	0.08351541	
833.03	0.15619532	0.0844151	
833.23	0.15775608	0.08531183	
833.43	0.15907869	0.0862056	
833.63	0.15996171	0.08709644	
833.83	0.16111352	0.08798435	
834.03	0.16258023	0.08886934	
834.23	0.16381465	0.08975141	
834.43	0.16492749	0.09063059	
834.63	0.16592436	0.09150687	
834.83	0.16714853	0.09238026	
835.03	0.16811254	0.09325079	
835.23	0.16920521	0.09411845	
835.43	0.17049901	0.09498325	
835.63	0.17173747	0.09584521	
835.83	0.17326031	0.09670434	
836.03	0.1745679	0.09756064	
836.23	0.17598536	0.09841412	
836.43	0.17741365	0.09926479	
836.63	0.17865035	0.10011266	
836.83	0.17951581	0.10095775	
837.03	0.18045258	0.10180005	
837.23	0.18178519	0.10263958	
837.43	0.18256492	0.10347635	
837.63	0.18327735	0.10431037	
837.83	0.18457351	0.10514165	
838.03	0.18554005	0.10597018	
838.23	0.18636985	0.106796	
838.43	0.18681151	0.10761909	
838.63	0.18767654	0.10843948	
838.83	0.18829197	0.10925717	
839.03	0.18860038	0.11007217	
839.23	0.18956221	0.11088449	
839.43	0.19034574	0.11169413	
839.63	0.19142251	0.11250111	
839.83	0.19217659	0.11330544	
840.03	0.19324636	0.11410712	
840.23	0.19431291	0.11490616	
840.43	0.19537999	0.11570257	
840.63	0.19628164	0.11649637	
840.83	0.19679496	0.11728755	
841.03	0.19765944	0.11807613	
841.23	0.19848911	0.11886211	
841.43	0.19930764	0.11964551	
841.63	0.19991941	0.12042633	
841.83	0.20079755	0.12120458	
842.03	0.20122871	0.12198027	
842.23	0.20184335	0.12275341	
842.43	0.20216123	0.12352401	
842.63	0.20292139	0.12429207	
842.83	0.20354406	0.1250576	
843.03	0.20377942	0.12582062	
843.23	0.2044043	0.12658112	
843.43	0.20563154	0.12733912	
843.63	0.20612205	0.12809463	
843.83	0.20638313	0.12884765	
844.03	0.20730572	0.1295982	
844.23	0.20799927	0.13034628	
844.43	0.20883831	0.13109189	
844.63	0.20956945	0.13183505	
844.83	0.21029414	0.13257577	
845.03	0.21104415	0.13331405	
845.23	0.21184259	0.1340499	
845.43	0.21227297	0.13478333	
845.63	0.21275192	0.13551435	
845.83	0.21322574	0.13624296	
846.03	0.21384093	0.13696917	
846.23	0.21435973	0.137693	
846.43	0.21449145	0.13841444	
846.63	0.21436886	0.13913351	
846.83	0.21479458	0.13985022	
847.03	0.21528146	0.14056456	
847.23	0.21559181	0.14127656	
847.43	0.21638805	0.14198622	
847.63	0.21631264	0.14269353	
847.83	0.21699215	0.14339853	
848.03	0.21792174	0.1441012	
848.23	0.21842823	0.14480156	
848.43	0.21922924	0.14549962	
848.63	0.21979168	0.14619538	
848.83	0.22030674	0.14688885	
849.03	0.22074442	0.14758004	
849.23	0.22165293	0.14826895	
849.43	0.22198859	0.1489556	
849.63	0.22226402	0.14963999	
849.83	0.22280029	0.15032213	
850.03	0.22335557	0.15100202	
850.23	0.22374765	0.15167968	
850.43	0.22422236	0.15235511	
850.63	0.22440174	0.15302831	
850.83	0.22552265	0.1536993	
851.03	0.22605445	0.15436809	
851.23	0.22579636	0.15503467	
851.43	0.2265246	0.15569906	
851.63	0.22699916	0.15636126	
851.83	0.2277003	0.15702129	
852.03	0.22825071	0.15767914	
852.23	0.22816158	0.15833483	
852.43	0.22821886	0.15898836	
852.63	0.22833966	0.15963974	
852.83	0.22780751	0.16028898	
853.03	0.22842997	0.16093609	
853.23	0.22891715	0.16158106	
853.43	0.22886857	0.16222391	
853.63	0.22933535	0.16286465	
853.83	0.22980562	0.16350328	
854.03	0.23020437	0.1641398	
854.23	0.2307324	0.16477424	
854.43	0.23109475	0.16540658	
854.63	0.23141992	0.16603685	
854.83	0.23206739	0.16666504	
855.03	0.23228221	0.16729117	
855.23	0.23257553	0.16791523	
855.43	0.23363787	0.16853724	
855.63	0.23442851	0.16915721	
855.83	0.23512391	0.16977514	
856.03	0.23573777	0.17039103	
856.23	0.23637781	0.1710049	
856.43	0.23709133	0.17161674	
856.63	0.2378232	0.17222658	
856.83	0.2381221	0.1728344	
857.03	0.23939841	0.17344023	
857.23	0.23993419	0.17404407	
857.43	0.24023363	0.17464592	
857.63	0.24070933	0.17524578	
857.83	0.24065148	0.17584368	
858.03	0.24069698	0.17643961	
858.23	0.24079927	0.17703357	
858.43	0.24059569	0.17762558	
858.63	0.24105773	0.17821565	
858.83	0.24084405	0.17880377	
