Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs	0.0773985046362492	
Error Kobs	0.00201429991638254	
Koff	0.00302337653602496	
Error Koff	1.00801413625862E-05	
Time1	Data1	Fit1	
799.84	0.04585442	0.04585442	
800.04	0.05953454	0.06622742	
800.24	0.07572551	0.08628749	
800.44	0.0940317	0.10603942	
800.64	0.11459108	0.12548795	
800.84	0.13675744	0.14463774	
801.04	0.1601814	0.16349339	
801.24	0.18497049	0.18205939	
801.44	0.20973934	0.20034022	
801.64	0.23424244	0.21834024	
801.84	0.25825039	0.23606378	
802.04	0.28050427	0.25351507	
802.24	0.30271658	0.2706983	
802.44	0.32492141	0.28761759	
802.64	0.34730346	0.30427699	
802.84	0.36921775	0.32068049	
803.04	0.39098684	0.33683203	
803.24	0.4126391	0.35273547	
803.44	0.43444458	0.36839462	
803.64	0.45595589	0.38381325	
803.84	0.47692789	0.39899503	
804.04	0.49746996	0.41394362	
804.24	0.51778037	0.42866258	
804.44	0.53774216	0.44315546	
804.64	0.55749109	0.45742572	
804.84	0.57648848	0.47147678	
805.04	0.59480621	0.48531201	
805.24	0.61320484	0.49893472	
805.44	0.63055038	0.51234818	
805.64	0.64818799	0.5255556	
805.84	0.66541816	0.53856015	
806.04	0.6820329	0.55136495	
806.24	0.69806558	0.56397305	
806.44	0.7137573	0.57638749	
806.64	0.72898478	0.58861124	
806.84	0.74359163	0.60064723	
807.04	0.75745623	0.61249833	
807.24	0.77124128	0.6241674	
807.44	0.78480444	0.63565722	
807.64	0.79783046	0.64697055	
807.84	0.81040513	0.65811011	
808.04	0.82249587	0.66907856	
808.24	0.83421705	0.67987852	
808.44	0.84563137	0.69051259	
808.64	0.85665077	0.70098332	
808.84	0.86715089	0.71129321	
809.04	0.87736357	0.72144474	
809.24	0.8874887	0.73144034	
809.44	0.89728523	0.74128239	
809.64	0.90697902	0.75097327	
809.84	0.91572458	0.76051529	
810.04	0.92428294	0.76991074	
810.24	0.93221527	0.77916188	
810.44	0.93999275	0.78827091	
810.64	0.94747139	0.79724002	
810.84	0.95473089	0.80607136	
811.04	0.96180252	0.81476704	
811.24	0.96917595	0.82332916	
811.44	0.97563331	0.83175976	
811.64	0.98190063	0.84006086	
811.84	0.98782217	0.84823445	
812.04	0.99363457	0.85628249	
812.24	0.99928076	0.86420691	
812.44	1.00483869	0.8720096	
812.64	1.01006936	0.87969244	
812.84	1.01506229	0.88725727	
813.04	1.02002629	0.8947059	
813.24	1.0243399	0.90204012	
813.44	1.02890125	0.90926168	
813.64	1.03315446	0.91637231	
813.84	1.03668736	0.92337372	
814.04	1.04032376	0.93026758	
814.24	1.04375118	0.93705555	
814.44	1.04755753	0.94373925	
814.64	1.05142724	0.95032029	
814.84	1.05533292	0.95680024	
815.04	1.05883808	0.96318066	
815.24	1.06211655	0.96946306	
815.44	1.06501206	0.97564897	
815.64	1.06835924	0.98173986	
815.84	1.07128246	0.98773719	
816.04	1.07417292	0.9936424	
816.24	1.07661167	0.9994569	
816.44	1.07947431	1.00518208	
816.64	1.08196432	1.01081933	
816.84	1.08464964	1.01636998	
817.04	1.08747096	1.02183538	
817.24	1.08963146	1.02721682	
817.44	1.09204387	1.0325156	
817.64	1.0942846	1.03773299	
817.84	1.09578649	1.04287024	
818.04	1.09761304	1.04792857	
818.24	1.09967769	1.05290921	
818.44	1.10192583	1.05781334	
818.64	1.10388635	1.06264214	
818.84	1.10558203	1.06739677	
819.04	1.107136	1.07207837	
819.24	1.10883384	1.07668805	
819.44	1.11065311	1.08122693	
819.64	1.11246685	1.08569609	
819.84	1.11383869	1.0900966	
820.04	1.11550688	1.09442951	
820.24	1.11729987	1.09869587	
820.44	1.11921776	1.1028967	
820.64	1.12084303	1.107033	
820.84	1.12251638	1.11110576	
821.04	1.12366664	1.11511597	
821.24	1.12465032	1.11906457	
821.44	1.12562893	1.12295252	
821.64	1.12702877	1.12678075	
821.84	1.12801022	1.13055018	
822.04	1.12900701	1.13426171	
822.24	1.13019925	1.13791623	
822.44	1.13144048	1.14151461	
822.64	1.13242965	1.14505772	
822.84	1.13321396	1.1485464	
823.04	1.13469618	1.1519815	
823.24	1.13604705	1.15536383	
823.44	1.13744044	1.15869421	
823.64	1.13869645	1.16197343	
823.84	1.13999307	1.16520228	
824.04	1.14145092	1.16838153	
824.24	1.14282853	1.17151195	
824.44	1.14364154	1.17459429	
824.64	1.14470672	1.17762928	
824.84	1.14570984	1.18061764	
825.04	1.14621549	1.18356011	
825.24	1.14720423	1.18645738	
825.44	1.14790968	1.18931014	
825.64	1.14869694	1.19211909	
825.84	1.14917888	1.19488489	
826.04	1.14970002	1.1976082	
826.24	1.15054616	1.20028968	
826.44	1.15137453	1.20292998	
826.64	1.15170917	1.20552971	
826.84	1.15252499	1.20808952	
827.04	1.15350928	1.21061	
827.24	1.15425609	1.21309177	
827.44	1.15488029	1.21553542	
827.64	1.15546526	1.21794153	
827.84	1.15599051	1.22031068	
828.04	1.15661096	1.22264344	
828.24	1.15721274	1.22494037	
828.44	1.15782415	1.22720202	
828.64	1.15875783	1.22942893	
828.84	1.15976866	1.23162163	
829.04	1.16019135	1.23378064	
829.24	1.16127971	1.2359065	
829.44	1.16196987	1.2379997	
829.64	1.16249301	1.24006075	
829.84	1.16334013	1.24209014	
830.04	1.1642173	1.24408836	
830.24	1.16472387	1.24605588	
830.44	1.16518635	1.24799318	
830.64	1.16580862	1.24990073	
830.84	1.16658549	1.25177897	
831.04	1.16705746	1.25362836	
831.24	1.16745449	1.25544935	
831.44	1.16804008	1.25724236	
831.64	1.16814696	1.25900783	
831.84	1.16810426	1.26074619	
832.04	1.16861033	1.26245784	
832.24	1.1691652	1.2641432	
832.44	1.16967037	1.26580267	
832.64	1.17038731	1.26743665	
832.84	1.1709263	1.26904553	
833.04	1.17137706	1.2706297	
833.24	1.17211015	1.27218953	
833.44	1.1724817	1.27372541	
833.64	1.17274518	1.27523769	
833.84	1.17324445	1.27672675	
834.04	1.17400479	1.27819293	
834.24	1.17447062	1.27963659	
834.44	1.17513021	1.28105808	
834.64	1.17555072	1.28245773	
834.84	1.17604631	1.28383588	
835.04	1.17657959	1.28519286	
835.24	1.17694067	1.286529	
835.44	1.17729788	1.28784461	
835.64	1.17747204	1.28914002	
835.84	1.17798846	1.29041552	
836.04	1.17863339	1.29167144	
836.24	1.17918557	1.29290806	
836.44	1.17930734	1.29412569	
836.64	1.18009832	1.29532462	
836.84	1.18042655	1.29650513	
837.04	1.18099755	1.2976675	
837.24	1.18143571	1.29881202	
837.44	1.18180823	1.29993896	
837.64	1.18212132	1.30104859	
837.84	1.18264176	1.30214118	
838.04	1.18320271	1.30321698	
838.24	1.18349632	1.30427626	
838.44	1.18379487	1.30531927	
838.64	1.18357604	1.30634625	
838.84	1.18396794	1.30735746	
839.04	1.18430071	1.30835314	
839.24	1.18450845	1.30933353	
839.44	1.18453825	1.31029885	
839.64	1.18481542	1.31124935	
839.84	1.18491803	1.31218525	
840.04	1.18490944	1.31310677	
840.24	1.18502926	1.31401413	
840.44	1.18520573	1.31490756	
840.64	1.18582838	1.31578727	
840.84	1.18591425	1.31665346	
841.04	1.18627783	1.31750635	
841.24	1.18649713	1.31834613	
