Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
1249.64	0.00864061		
1249.84	0.00843466		
1250.04	0.00821365		
1250.24	0.00783186		
1250.44	0.00744987		
1250.64	0.00726246		
1250.84	0.00707383		
1251.04	0.00702594		
1251.24	0.00704052		
1251.44	0.00660576		
1251.64	0.00651175		
1251.84	0.00682779		
1252.04	0.00730369		
1252.24	0.00720544		
1252.44	0.00772952		
1252.64	0.00769975		
1252.84	0.00769323		
1253.04	0.00748476		
1253.24	0.00783835		
1253.44	0.0081302		
1253.64	0.00846763		
1253.84	0.00856921		
1254.04	0.00811982		
1254.24	0.0075034		
1254.44	0.00775834		
1254.64	0.0072395		
1254.84	0.00697734		
1255.04	0.00704728		
1255.24	0.00714251		
1255.44	0.00699167		
1255.64	0.00714427		
1255.84	0.00741084		
1256.04	0.00764813		
1256.24	0.00766316		
1256.44	0.00809986		
1256.64	0.00820724		
1256.84	0.00839271		
1257.04	0.00822662		
1257.24	0.00850247		
1257.44	0.0085698		
1257.64	0.00836847		
1257.84	0.00802068		
1258.04	0.00779879		
1258.24	0.00819033		
1258.44	0.00834038		
1258.64	0.00802628		
1258.84	0.00782735		
1259.04	0.00806502		
1259.24	0.00787066		
1259.44	0.00752653		
1259.64	0.00746333		
1259.84	0.00753087		
1260.04	0.00759037		
1260.24	0.00719421		
1260.44	0.00721441		
1260.64	0.00737766		
1260.84	0.00675815		
1261.04	0.00684297		
1261.24	0.00684733		
1261.44	0.00712341		
1261.64	0.00713781		
1261.84	0.00753375		
1262.04	0.00777097		
1262.24	0.00829616		
1262.44	0.00831399		
1262.64	0.00815104		
1262.84	0.00840339		
1263.04	0.00841167		
1263.24	0.00839178		
1263.44	0.00866549		
1263.64	0.00834099		
1263.84	0.0080735		
1264.04	0.00829508		
1264.24	0.00789485		
1264.44	0.00845253		
1264.64	0.00829313		
1264.84	0.00795072		
1265.04	0.00819181		
1265.24	0.007909		
1265.44	0.00770159		
1265.64	0.00727165		
1265.84	0.00733303		
1266.04	0.00709086		
1266.24	0.00718666		
1266.44	0.00715591		
1266.64	0.0069259		
1266.84	0.00735438		
1267.04	0.00739849		
1267.24	0.00787881		
1267.44	0.00756824		
1267.64	0.00688983		
1267.84	0.00700016		
1268.04	0.00737983		
1268.24	0.00730738		
1268.44	0.00797671		
1268.64	0.0080709		
1268.84	0.00864766		
1269.04	0.00852673		
1269.24	0.0080867		
1269.44	0.00759238		
1269.64	0.00757891		
1269.84	0.00799214		
1270.04	0.00821408		
1270.24	0.0083872		
1270.44	0.00864741		
1270.64	0.00871981		
1270.84	0.00873598		
1271.04	0.00870831		
1271.24	0.00843644		
1271.44	0.00799114		
1271.64	0.00775854		
1271.84	0.00785942		
1272.04	0.00833346		
1272.24	0.0082919		
1272.44	0.0086207		
1272.64	0.00864116		
1272.84	0.00830381		
1273.04	0.00780537		
1273.24	0.00736754		
1273.44	0.00752598		
1273.64	0.0078096		
1273.84	0.00811948		
1274.04	0.00854581		
1274.24	0.00843935		
1274.44	0.00848077		
1274.64	0.00824697		
1274.84	0.00779657		
1275.04	0.00813267		
1275.24	0.00816749		
1275.44	0.00832268		
1275.64	0.00807823		
1275.84	0.00851839		
1276.04	0.00836359		
1276.24	0.00788072		
1276.44	0.00806302		
1276.64	0.00786901		
1276.84	0.00771632		
1277.04	0.00770936		
1277.24	0.00767253		
1277.44	0.0077492		
1277.64	0.00788663		
1277.84	0.00813951		
1278.04	0.00846072		
1278.24	0.00821534		
1278.44	0.00806169		
1278.64	0.00819855		
1278.84	0.00811107		
1279.04	0.00819675		
1279.24	0.00773263		
1279.44	0.00745241		
1279.64	0.0072945		
1279.84	0.00731923		
1280.04	0.00676465		
1280.24	0.00684793		
1280.44	0.00689176		
1280.64	0.00689926		
1280.84	0.00697556		
1281.04	0.00666758		
1281.24	0.00684262		
1281.44	0.00698636		
1281.64	0.00729175		
1281.84	0.00724525		
1282.04	0.00727086		
1282.24	0.00736641		
1282.44	0.00755716		
1282.64	0.00760907		
1282.84	0.00697963		
1283.04	0.00671253		
1283.24	0.00671409		
1283.44	0.00722632		
1283.64	0.00753562		
1283.84	0.00772199		
1284.04	0.0077467		
1284.24	0.00792968		
1284.44	0.0080044		
1284.64	0.00837928		
1284.84	0.00842968		
1285.04	0.00807221		
1285.24	0.00806806		
1285.44	0.00771189		
1285.64	0.00714521		
1285.84	0.00677405		
1286.04	0.00663237		
1286.24	0.00638217		
1286.44	0.00594412		
1286.64	0.00541179		
1286.84	0.00520596		
1287.04	0.00538545		
1287.24	0.00574465		
1287.44	0.00624877		
1287.64	0.00627303		
1287.84	0.00659572		
1288.04	0.00655373		
1288.24	0.00715968		
1288.44	0.0075323		
1288.64	0.0083131		
1288.84	0.00861923		
1289.04	0.00883519		
1289.24	0.00921691		
1289.44	0.00911797		
1289.64	0.00899744		
1289.84	0.00938335		
1290.04	0.00920134		
1290.24	0.00883247		
1290.44	0.00862563		
1290.64	0.00833228		
1290.84	0.00826541		
1291.04	0.00806421		
1291.24	0.0078246		
1291.44	0.00760537		
1291.64	0.00737528		
1291.84	0.00726328		
1292.04	0.00745972		
1292.24	0.00765856		
1292.44	0.00754067		
1292.64	0.00789618		
1292.84	0.00804541		
1293.04	0.00810278		
1293.24	0.00796529		
1293.44	0.0078211		
1293.64	0.00783597		
1293.84	0.00820481		
1294.04	0.00817178		
1294.24	0.00821613		
1294.44	0.00809325		
1294.64	0.00815597		
1294.84	0.0081317		
1295.04	0.00785893		
1295.24	0.00783881		
1295.44	0.00794533		
1295.64	0.00807604		
1295.84	0.00829733		
1296.04	0.00860771		
1296.24	0.00817114		
1296.44	0.00817931		
1296.64	0.00807308		
1296.84	0.00789461		
1297.04	0.00783466		
1297.24	0.00755731		
1297.44	0.00752868		
1297.64	0.00742421		
1297.84	0.00744327		
1298.04	0.0074097		
1298.24	0.00719643		
1298.44	0.00694164		
1298.64	0.00700448		
1298.84	0.0068042		
1299.04	0.00689319		
1299.24	0.00713028		
1299.44	0.00715773		
1299.64	0.00723112		
1299.84	0.00743665		
1300.04	0.00756272		
1300.24	0.00691507		
1300.44	0.00708486		
1300.64	0.00702626		
1300.84	0.0067494		
1301.04	0.00684868		
1301.24	0.006699		
1301.44	0.00676206		
1301.64	0.00668789		
1301.84	0.00678952		
1302.04	0.00711462		
1302.24	0.007132		
1302.44	0.00702295		
1302.64	0.00719599		
1302.84	0.00740849		
1303.04	0.00750463		
1303.24	0.00745831		
1303.44	0.0074399		
1303.64	0.00748097		
1303.84	0.00758219		
1304.04	0.00747592		
1304.24	0.00749412		
1304.44	0.00791009		
1304.64	0.00785973		
1304.84	0.00765503		
1305.04	0.00824756		
1305.24	0.00839912		
1305.44	0.00843153		
1305.64	0.0083955		
1305.84	0.00877831		
1306.04	0.00904743		
1306.24	0.00925115		
1306.44	0.00913266		
1306.64	0.00920228		
1306.84	0.00922215		
1307.04	0.00901831		
1307.24	0.00887723		
1307.44	0.00864852		
1307.64	0.00837818		
1307.84	0.00811215		
1308.04	0.00813252		
1308.24	0.00795012		
1308.44	0.00738335		
1308.64	0.0072047		
1308.84	0.00745853		
1309.04	0.00758724		
1309.24	0.00717698		
1309.44	0.00708235		
1309.64	0.00709825		
1309.84	0.00754019		
1310.04	0.00773494		
1310.24	0.00783803		
1310.44	0.00782607		
1310.64	0.0080303		
1310.84	0.00829164		
1311.04	0.00873126		
1311.24	0.00876221		
1311.44	0.00913216		
1311.64	0.00931384		
1311.84	0.00935273		
1312.04	0.00883197		
1312.24	0.0085185		
1312.44	0.00856598		
1312.64	0.00864211		
1312.84	0.0086853		
1313.04	0.0079601		
1313.24	0.00765029		
1313.44	0.007406		
1313.64	0.00697736		
1313.84	0.00703906		
1314.04	0.00691282		
1314.24	0.00676371		
1314.44	0.00718785		
1314.64	0.00714065		
1314.84	0.00730139		
1315.04	0.00759999		
1315.24	0.00770233		
1315.44	0.00810263		
1315.64	0.00806289		
1315.84	0.00814505		
1316.04	0.00830166		
1316.24	0.00869822		
1316.44	0.00861633		
1316.64	0.00861729		
1316.84	0.0089338		
1317.04	0.00857202		
1317.24	0.00835833		
1317.44	0.00788607		
1317.64	0.00800815		
1317.84	0.00818158		
1318.04	0.00770961		
1318.24	0.00782573		
1318.44	0.00775433		
1318.64	0.00712999		
1318.84	0.00729512		
1319.04	0.00743963		
1319.24	0.00772142		
1319.44	0.00794615		
1319.64	0.00838048		
1319.84	0.0087185		
1320.04	0.00911711		
1320.24	0.0090135		
1320.44	0.00894601		
1320.64	0.00883233		
1320.84	0.00885729		
1321.04	0.00836997		
1321.24	0.00795166		
1321.44	0.00769311		
1321.64	0.00766942		
1321.84	0.0073447		
1322.04	0.00729024		
1322.24	0.00701626		
1322.44	0.00650661		
1322.64	0.00637962		
1322.84	0.00646509		
1323.04	0.00649901		
1323.24	0.00671931		
1323.44	0.00664809		
1323.64	0.00655989		
1323.84	0.00648894		
1324.04	0.00671868		
1324.24	0.00653401		
1324.44	0.00623983		
1324.64	0.00622924		
1324.84	0.00673149		
1325.04	0.00699646		
1325.24	0.00677906		
1325.44	0.00671001		
1325.64	0.00706684		
1325.84	0.00757087		
1326.04	0.00770842		
1326.24	0.00728798		
1326.44	0.00730549		
1326.64	0.00765128		
1326.84	0.00783403		
1327.04	0.0081085		
1327.24	0.00818977		
1327.44	0.00814443		
1327.64	0.00821229		
1327.84	0.00867708		
1328.04	0.00881966		
1328.24	0.0090253		
1328.44	0.00904665		
1328.64	0.00924393		
1328.84	0.00925645		
1329.04	0.00931107		
1329.24	0.0089649		
1329.44	0.00890239		
1329.64	0.00888973		
1329.84	0.00888886		
1330.04	0.00873518		
1330.24	0.00829425		
1330.44	0.00811946		
1330.64	0.00829345		
1330.84	0.00801635		
1331.04	0.00785394		
1331.24	0.00751374		
1331.44	0.00744299		
1331.64	0.00741271		
1331.84	0.00730374		
1332.04	0.00706984		
1332.24	0.0071847		
1332.44	0.00665385		
1332.64	0.00652543		
1332.84	0.00640561		
1333.04	0.00681504		
1333.24	0.00664994		
1333.44	0.00637749		
1333.64	0.00631701		
1333.84	0.00629283		
1334.04	0.00672588		
1334.24	0.00679909		
1334.44	0.00721177		
1334.64	0.00732336		
1334.84	0.00724954		
1335.04	0.00744191		
1335.24	0.00735602		
1335.44	0.00746796		
1335.64	0.00748408		
1335.84	0.00741255		
1336.04	0.00725452		
1336.24	0.00731776		
1336.44	0.00702523		
1336.64	0.00719131		
1336.84	0.00701988		
1337.04	0.00690423		
1337.24	0.00648233		
1337.44	0.00629438		
1337.64	0.00657195		
1337.84	0.00676416		
1338.04	0.00726079		
1338.24	0.00722654		
1338.44	0.00732376		
1338.64	0.00755082		
1338.84	0.0078214		
1339.04	0.0081237		
1339.24	0.00813608		
1339.44	0.00755903		
1339.64	0.00722759		
1339.84	0.00699375		
1340.04	0.00699292		
1340.24	0.00710033		
1340.44	0.00702081		
1340.64	0.0068837		
1340.84	0.00666769		
1341.04	0.00649288		
1341.24	0.00670935		
1341.44	0.00705247		
1341.64	0.00718655		
1341.84	0.00703971		
1342.04	0.0071483		
1342.24	0.00726993		
1342.44	0.00744426		
1342.64	0.00790777		
1342.84	0.00785882		
1343.04	0.00765721		
1343.24	0.00771765		
1343.44	0.00710078		
1343.64	0.00743234		
1343.84	0.00777431		
1344.04	0.00815052		
1344.24	0.00818939		
1344.44	0.00792161		
1344.64	0.00791821		
1344.84	0.0077341		
1345.04	0.0073751		
1345.24	0.00794069		
1345.44	0.00787053		
1345.64	0.0075444		
1345.84	0.00770641		
1346.04	0.00785655		
1346.24	0.00781514		
1346.44	0.00753603		
1346.64	0.00754178		
1346.84	0.0072835		
1347.04	0.00733458		
1347.24	0.00775679		
1347.44	0.00792231		
1347.64	0.00800164		
1347.84	0.00772983		
1348.04	0.00768725		
1348.24	0.00741558		
1348.44	0.00751441		
1348.64	0.00753537		
1348.84	0.00706172		
1349.04	0.00729836		
1349.24	0.0079663		
1349.44	0.00788927		
1349.64	0.0079812		
1349.84	0.00841972		
1350.04	0.00838491		
1350.24	0.00820166		
1350.44	0.00805938		
1350.64	0.00828313		
1350.84	0.008469		
1351.04	0.00869033		
1351.24	0.00874187		
1351.44	0.00871551		
1351.64	0.00788383		
1351.84	0.00755667		
1352.04	0.00756336		
1352.24	0.00731638		
1352.44	0.00738942		
1352.64	0.00690003		
1352.84	0.00660335		
1353.04	0.00685428		
1353.24	0.00709524		
1353.44	0.00729011		
1353.64	0.00754157		
1353.84	0.0076782		
1354.04	0.00773264		
1354.24	0.00769179		
1354.44	0.00738177		
1354.64	0.00743899		
1354.84	0.00754967		
1355.04	0.0076966		
1355.24	0.00772083		
1355.44	0.00779845		
1355.64	0.00731479		
1355.84	0.00721119		
1356.04	0.00724521		
1356.24	0.00732995		
1356.44	0.00772368		
1356.64	0.0076675		
1356.84	0.00767425		
1357.04	0.00817279		
1357.24	0.00836673		
1357.44	0.00858836		
1357.64	0.00868147		
1357.84	0.00843394		
1358.04	0.00837546		
1358.24	0.00778861		
1358.44	0.00726201		
1358.64	0.00720855		
1358.84	0.00725201		
1359.04	0.00727327		
1359.24	0.00741364		
1359.44	0.00739473		
1359.64	0.0074453		
1359.84	0.00716846		
1360.04	0.00762755		
1360.24	0.00795183		
1360.44	0.00802452		
1360.64	0.00785009		
1360.84	0.00819798		
1361.04	0.00859475		
1361.24	0.00852878		
1361.44	0.00868687		
1361.64	0.00840153		
1361.84	0.00798309		
1362.04	0.00770101		
1362.24	0.00732225		
1362.44	0.00695664		
1362.64	0.00691799		
1362.84	0.00716032		
1363.04	0.00703948		
1363.24	0.00702969		
1363.44	0.00702359		
1363.64	0.0070045		
1363.84	0.00673097		
1364.04	0.00733469		
1364.24	0.0069587		
1364.44	0.00685272		
1364.64	0.00700722		
1364.84	0.00748254		
1365.04	0.00746893		
1365.24	0.00749361		
1365.44	0.00747257		
1365.64	0.00761551		
1365.84	0.00805561		
1366.04	0.00852072		
1366.24	0.00847521		
1366.44	0.00828527		
1366.64	0.00828544		
1366.84	0.00810646		
1367.04	0.0078233		
1367.24	0.00769651		
1367.44	0.00769131		
1367.64	0.00781723		
1367.84	0.00795964		
1368.04	0.00763382		
1368.24	0.00728956		
1368.44	0.00717884		
1368.64	0.00736076		
1368.84	0.00711055		
1369.04	0.0067446		
1369.24	0.00691289		
1369.44	0.00693872		
1369.64	0.00735353		
1369.84	0.00737407		
1370.04	0.00723903		
1370.24	0.00731219		
1370.44	0.00711128		
1370.64	0.00695949		
1370.84	0.00714956		
1371.04	0.00718864		
1371.24	0.0075031		
1371.44	0.00820259		
1371.64	0.00869874		
1371.84	0.00870909		
1372.04	0.0084338		
1372.24	0.00851463		
1372.44	0.00842256		
1372.64	0.00852129		
1372.84	0.00805527		
1373.04	0.00779597		
1373.24	0.00763936		
1373.44	0.00718417		
1373.64	0.00711914		
1373.84	0.00645163		
1374.04	0.00633723		
1374.24	0.00646405		
1374.44	0.00599973		
1374.64	0.0060387		
1374.84	0.00634435		
1375.04	0.00662943		
1375.24	0.0071168		
1375.44	0.00739614		
1375.64	0.00747155		
1375.84	0.00744975		
1376.04	0.00731491		
1376.24	0.00745849		
1376.44	0.00767471		
1376.64	0.00792237		
1376.84	0.00773604		
1377.04	0.007395		
1377.24	0.00726357		
1377.44	0.00684498		
1377.64	0.00656777		
1377.84	0.00606053		
1378.04	0.00607451		
1378.24	0.00602967		
1378.44	0.00608109		
1378.64	0.00632296		
1378.84	0.00620808		
1379.04	0.00628228		
1379.24	0.00615416		
1379.44	0.00561443		
1379.64	0.00550418		
1379.84	0.00559956		
1380.04	0.00535881		
1380.24	0.00564141		
1380.44	0.0057025		
1380.64	0.00594579		
1380.84	0.00589352		
1381.04	0.00626635		
1381.24	0.00655613		
1381.44	0.00680314		
1381.64	0.00712314		
1381.84	0.00732843		
1382.04	0.0074551		
1382.24	0.00807883		
1382.44	0.00879696		
1382.64	0.00892683		
1382.84	0.00867609		
1383.04	0.00858481		
1383.24	0.00813839		
1383.44	0.0075409		
1383.64	0.00779406		
1383.84	0.00785274		
1384.04	0.0072398		
1384.24	0.00716032		
1384.44	0.007154		
1384.64	0.00701054		
1384.84	0.00698495		
1385.04	0.0071243		
1385.24	0.00693473		
1385.44	0.00710686		
1385.64	0.00709628		
1385.84	0.00714306		
1386.04	0.00730391		
1386.24	0.00792939		
1386.44	0.00824873		
1386.64	0.00792953		
1386.84	0.0075814		
1387.04	0.00707498		
1387.24	0.00705033		
1387.44	0.00709031		
1387.64	0.0073376		
1387.84	0.00710456		
1388.04	0.00691794		
1388.24	0.00703115		
1388.44	0.00722837		
1388.64	0.0068868		
1388.84	0.00697264		
1389.04	0.00679464		
1389.24	0.00695789		
1389.44	0.00700841		
1389.64	0.00730875		
1389.84	0.00759783		
1390.04	0.00747706		
1390.24	0.00747364		
1390.44	0.00742946		
1390.64	0.00688938		
1390.84	0.00681547		
1391.04	0.00678601		
1391.24	0.0070118		
1391.44	0.00732855		
1391.64	0.00721603		
1391.84	0.00718242		
1392.04	0.0072505		
1392.24	0.00759953		
1392.44	0.00740946		
1392.64	0.00720719		
1392.84	0.00723795		
1393.04	0.00746624		
1393.24	0.0078384		
1393.44	0.00811922		
1393.64	0.008242		
1393.84	0.00808542		
1394.04	0.00786322		
1394.24	0.00753626		
1394.44	0.00729566		
1394.64	0.00738006		
1394.84	0.00734462		
1395.04	0.00716769		
1395.24	0.0069375		
1395.44	0.00666408		
1395.64	0.00624487		
1395.84	0.00618035		
1396.04	0.00614027		
1396.24	0.00599168		
1396.44	0.00583833		
1396.64	0.00615098		
1396.84	0.00608729		
1397.04	0.00625355		
1397.24	0.00631274		
1397.44	0.00652023		
1397.64	0.00638765		
1397.84	0.00656666		
1398.04	0.00638221		
1398.24	0.00587663		
1398.44	0.00617034		
1398.64	0.00633787		
1398.84	0.00647467		
1399.04	0.00663358		
1399.24	0.00644237		
1399.44	0.00609922		
1399.64	0.00612519		
1399.84	0.0060848		
1400.04	0.00623601		
1400.24	0.00626199		
1400.44	0.00668163		
1400.64	0.0065571		
1400.84	0.00643254		
1401.04	0.00634572		
1401.24	0.00656056		
1401.44	0.00675747		
1401.64	0.00696994		
1401.84	0.00674421		
1402.04	0.00683307		
1402.24	0.00678916		
1402.44	0.00708334		
1402.64	0.00695082		
1402.84	0.00701684		
1403.04	0.0066099		
1403.24	0.00646498		
1403.44	0.00605008		
1403.64	0.00633942		
1403.84	0.00647782		
1404.04	0.00692321		
1404.24	0.00699608		
1404.44	0.00693484		
1404.64	0.00668893		
1404.84	0.00671228		
1405.04	0.00612393		
1405.24	0.00660739		
1405.44	0.00631373		
1405.64	0.00595978		
1405.84	0.00551631		
1406.04	0.0056454		
1406.24	0.00537383		
1406.44	0.00537349		
1406.64	0.0053536		
1406.84	0.00561276		
1407.04	0.00596332		
1407.24	0.00647405		
1407.44	0.00664743		
1407.64	0.00723394		
1407.84	0.00781863		
1408.04	0.00813258		
1408.24	0.00799315		
1408.44	0.00834146		
1408.64	0.00831656		
1408.84	0.00831113		
1409.04	0.00814108		
1409.24	0.00818919		
1409.44	0.00722722		
1409.64	0.00704029		
1409.84	0.0069379		
1410.04	0.00704655		
1410.24	0.00708965		
1410.44	0.00707935		
1410.64	0.00701686		
1410.84	0.00717457		
1411.04	0.00699698		
1411.24	0.00702231		
1411.44	0.00663767		
1411.64	0.00668688		
1411.84	0.00672946		
1412.04	0.00609248		
1412.24	0.00623906		
1412.44	0.00631648		
1412.64	0.00604548		
1412.84	0.00579251		
1413.04	0.00586993		
1413.24	0.00561492		
1413.44	0.00550166		
1413.64	0.00582854		
1413.84	0.00620186		
1414.04	0.0065506		
1414.24	0.00674395		
1414.44	0.0067975		
1414.64	0.00663747		
1414.84	0.00680383		
1415.04	0.00703393		
1415.24	0.0071828		
1415.44	0.00678353		
1415.64	0.00686765		
1415.84	0.00633716		
1416.04	0.00577851		
1416.24	0.00578229		
1416.44	0.00493206		
1416.64	0.00475508		
1416.84	0.00452455		
1417.04	0.00459806		
1417.24	0.00449989		
1417.44	0.00460356		
1417.64	0.00479855		
1417.84	0.00534343		
1418.04	0.00528794		
1418.24	0.00559261		
1418.44	0.00555909		
1418.64	0.0057857		
1418.84	0.00665664		
1419.04	0.00725304		
1419.24	0.0075487		
1419.44	0.00739045		
1419.64	0.00732356		
1419.84	0.00695637		
1420.04	0.00656237		
1420.24	0.0066779		
1420.44	0.00642507		
1420.64	0.00678705		
1420.84	0.0069652		
1421.04	0.00721055		
1421.24	0.00734037		
1421.44	0.00719166		
1421.64	0.00720939		
1421.84	0.0071786		
1422.04	0.00687562		
1422.24	0.00682427		
1422.44	0.0067151		
1422.64	0.00686344		
1422.84	0.00693171		
1423.04	0.00657462		
1423.24	0.00623637		
1423.44	0.00531093		
1423.64	0.00483381		
1423.84	0.00445734		
1424.04	0.0040369		
1424.24	0.00412742		
1424.44	0.0045657		
1424.64	0.00473272		
1424.84	0.00508687		
1425.04	0.00577636		
1425.24	0.00575569		
1425.44	0.00602325		
1425.64	0.00628462		
1425.84	0.00660385		
1426.04	0.00687897		
1426.24	0.00704635		
1426.44	0.00728993		
1426.64	0.00692662		
1426.84	0.0067455		
1427.04	0.00612401		
1427.24	0.0057472		
1427.44	0.00515625		
1427.64	0.00478191		
1427.84	0.00451312		
1428.04	0.00431623		
1428.24	0.00431533		
1428.44	0.00445182		
1428.64	0.00369804		
1428.84	0.00382108		
1429.04	0.00427758		
1429.24	0.00448345		
1429.44	0.0048989		
1429.64	0.00509211		
1429.84	0.00528157		
1430.04	0.00512216		
1430.24	0.00526702		
1430.44	0.00517135		
1430.64	0.00501914		
1430.84	0.0050896		
1431.04	0.00479883		
1431.24	0.00465858		
1431.44	0.00479003		
1431.64	0.00494463		
1431.84	0.00529806		
1432.04	0.00523351		
1432.24	0.005071		
1432.44	0.00514276		
1432.64	0.00544808		
1432.84	0.00584975		
1433.04	0.00619317		
1433.24	0.00627142		
1433.44	0.00653664		
1433.64	0.00673015		
1433.84	0.00638976		
1434.04	0.00608807		
1434.24	0.0062369		
1434.44	0.00591631		
1434.64	0.00613971		
1434.84	0.00585958		
1435.04	0.00568142		
1435.24	0.00557869		
1435.44	0.00579378		
1435.64	0.00598484		
1435.84	0.00600276		
1436.04	0.00581253		
1436.24	0.00617929		
1436.44	0.00628649		
1436.64	0.00641729		
1436.84	0.00642456		
1437.04	0.0066517		
1437.24	0.00696692		
1437.44	0.00722794		
1437.64	0.00736636		
1437.84	0.00707348		
1438.04	0.00684136		
1438.24	0.00678302		
1438.44	0.00641925		
1438.64	0.00638244		
1438.84	0.00623042		
1439.04	0.00595517		
1439.24	0.0060315		
1439.44	0.00591967		
1439.64	0.00592704		
1439.84	0.00566781		
1440.04	0.00573307		
1440.24	0.00613279		
1440.44	0.0062285		
1440.64	0.00679986		
1440.84	0.00721413		
1441.04	0.00750059		
1441.24	0.00767812		
1441.44	0.0078915		
1441.64	0.00815432		
1441.84	0.00777433		
1442.04	0.00760261		
1442.24	0.00741473		
1442.44	0.00710519		
1442.64	0.0069737		
1442.84	0.00680272		
1443.04	0.00656741		
1443.24	0.00657485		
1443.44	0.00614499		
1443.64	0.00597114		
1443.84	0.00577196		
1444.04	0.0059259		
1444.24	0.00596271		
1444.44	0.00593607		
1444.64	0.00554328		
1444.84	0.00500505		
1445.04	0.00516483		
1445.24	0.00533699		
1445.44	0.00549645		
1445.64	0.00569522		
1445.84	0.00626399		
1446.04	0.00627135		
1446.24	0.0060876		
1446.44	0.00633195		
1446.64	0.0064179		
1446.84	0.00640777		
1447.04	0.00680098		
1447.24	0.00668435		
1447.44	0.00667556		
1447.64	0.0070857		
1447.84	0.00709058		
1448.04	0.00713658		
1448.24	0.00695982		
1448.44	0.00664608		
1448.64	0.00620678		
1448.84	0.0063354		
1449.04	0.00687992		
1449.24	0.00680716		
1449.44	0.0066748		
1449.64	0.00670479		
1449.84	0.00637795		
1450.04	0.00569313		
1450.24	0.00558057		
1450.44	0.00552898		
1450.64	0.00557212		
1450.84	0.00532009		
1451.04	0.00546687		
1451.24	0.00489861		
1451.44	0.00508224		
1451.64	0.00543938		
1451.84	0.0053768		
1452.04	0.00538171		
1452.24	0.00561106		
1452.44	0.00568129		
1452.64	0.0056384		
1452.84	0.00578736		
1453.04	0.00577265		
1453.24	0.00547874		
1453.44	0.00558213		
1453.64	0.00546549		
1453.84	0.00560255		
1454.04	0.00545281		
1454.24	0.00536808		
1454.44	0.00521084		
1454.64	0.00548607		
1454.84	0.00530334		
1455.04	0.00497888		
1455.24	0.00486992		
1455.44	0.00493929		
1455.64	0.00485268		
1455.84	0.00465309		
1456.04	0.00475764		
1456.24	0.00482621		
1456.44	0.00454499		
1456.64	0.00439448		
1456.84	0.00436145		
1457.04	0.00465784		
1457.24	0.00479471		
1457.44	0.00540392		
1457.64	0.00573837		
1457.84	0.0059766		
1458.04	0.00616232		
1458.24	0.00657916		
1458.44	0.00676901		
1458.64	0.00714919		
1458.84	0.00704225		
1459.04	0.00691075		
1459.24	0.00709545		
1459.44	0.00665926		
1459.64	0.00644868		
1459.84	0.00630896		
1460.04	0.00634509		
1460.24	0.00632723		
1460.44	0.00613216		
1460.64	0.0059679		
1460.84	0.00591287		
1461.04	0.0064501		
1461.24	0.00646132		
1461.44	0.00664869		
1461.64	0.00676859		
1461.84	0.00688725		
1462.04	0.00733632		
1462.24	0.00715926		
1462.44	0.00697179		
1462.64	0.00658553		
1462.84	0.00634718		
1463.04	0.00604827		
1463.24	0.00577431		
1463.44	0.00546078		
1463.64	0.00565327		
1463.84	0.00599286		
1464.04	0.00644661		
1464.24	0.00657412		
1464.44	0.00642726		
1464.64	0.00636452		
1464.84	0.00661064		
1465.04	0.00689724		
1465.24	0.00686611		
1465.44	0.00724399		
1465.64	0.00751103		
1465.84	0.00758213		
1466.04	0.00748775		
1466.24	0.00692407		
1466.44	0.00675569		
1466.64	0.00631386		
1466.84	0.00617829		
1467.04	0.0057252		
1467.24	0.00572658		
1467.44	0.00576835		
1467.64	0.00611669		
1467.84	0.00599039		
1468.04	0.00598584		
1468.24	0.00557725		
1468.44	0.00559046		
1468.64	0.00552938		
1468.84	0.00565279		
1469.04	0.00597383		
1469.24	0.00623524		
1469.44	0.00679439		
1469.64	0.00665244		
1469.84	0.00685646		
1470.04	0.00673198		
1470.24	0.00689152		
1470.44	0.00700659		
1470.64	0.00684169		
1470.84	0.00717545		
1471.04	0.00722589		
1471.24	0.00754441		
1471.44	0.00764025		
1471.64	0.00744879		
1471.84	0.0073647		
1472.04	0.00716666		
1472.24	0.00696151		
1472.44	0.00680952		
1472.64	0.00654277		
1472.84	0.00628604		
1473.04	0.00602645		
1473.24	0.0057141		
1473.44	0.00610401		
1473.64	0.00615446		
1473.84	0.00644845		
1474.04	0.00630763		
1474.24	0.00638489		
1474.44	0.00605434		
1474.64	0.00608491		
1474.84	0.00640378		
1475.04	0.00648277		
1475.24	0.0064372		
1475.44	0.00620608		
1475.64	0.005919		
1475.84	0.00621102		
1476.04	0.00579381		
1476.24	0.00571806		
1476.44	0.00562033		
1476.64	0.00546712		
1476.84	0.00529261		
1477.04	0.00551227		
1477.24	0.00589775		
1477.44	0.0063843		
1477.64	0.00659767		
1477.84	0.00650147		
1478.04	0.00643497		
1478.24	0.00635198		
1478.44	0.00622817		
1478.64	0.00638331		
1478.84	0.00649316		
1479.04	0.0061362		
1479.24	0.00574923		
1479.44	0.00561247		
1479.64	0.00551238		
1479.84	0.00562782		
1480.04	0.00498079		
1480.24	0.00499615		
1480.44	0.00463047		
1480.64	0.00490415		
1480.84	0.00485565		
1481.04	0.0050898		
1481.24	0.00525335		
1481.44	0.00515484		
1481.64	0.00535028		
