Conc1	0.0	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
1773.84	-0.03378507		
1774.04	-0.03397148		
1774.24	-0.03399921		
1774.44	-0.03400264		
1774.64	-0.03424718		
1774.84	-0.03428966		
1775.04	-0.03428435		
1775.24	-0.03439397		
1775.44	-0.0343218		
1775.64	-0.03446012		
1775.84	-0.03454625		
1776.04	-0.03435358		
1776.24	-0.03422386		
1776.44	-0.03418943		
1776.64	-0.03430098		
1776.84	-0.0343869		
1777.04	-0.03439699		
1777.24	-0.0343286		
1777.44	-0.03430593		
1777.64	-0.03432375		
1777.84	-0.03431679		
1778.04	-0.03414675		
1778.24	-0.03446053		
1778.44	-0.03431563		
1778.64	-0.03433821		
1778.84	-0.03444729		
1779.04	-0.0347835		
1779.24	-0.03464202		
1779.44	-0.03452275		
1779.64	-0.03433156		
1779.84	-0.03444955		
1780.04	-0.03458938		
1780.24	-0.03492219		
1780.44	-0.03501694		
1780.64	-0.03517339		
1780.84	-0.03542845		
1781.04	-0.03516132		
1781.24	-0.03505726		
1781.44	-0.03504956		
1781.64	-0.03466881		
1781.84	-0.03471095		
1782.04	-0.03461528		
1782.24	-0.03492527		
1782.44	-0.03466897		
1782.64	-0.03520807		
1782.84	-0.03538114		
1783.04	-0.03541094		
1783.24	-0.03497395		
1783.44	-0.03503521		
1783.64	-0.03523857		
1783.84	-0.03549972		
1784.04	-0.03550306		
1784.24	-0.03552839		
1784.44	-0.03559182		
1784.64	-0.03527587		
1784.84	-0.03522972		
1785.04	-0.03504636		
1785.24	-0.03472197		
1785.44	-0.03443444		
1785.64	-0.03419872		
1785.84	-0.03435713		
1786.04	-0.03444055		
1786.24	-0.03473532		
1786.44	-0.03472544		
1786.64	-0.0350732		
1786.84	-0.03523104		
1787.04	-0.03561053		
1787.24	-0.0355926		
1787.44	-0.03596114		
1787.64	-0.03591963		
1787.84	-0.0359471		
1788.04	-0.03558222		
1788.24	-0.03564771		
1788.44	-0.03565868		
1788.64	-0.0353027		
1788.84	-0.03531433		
1789.04	-0.03492326		
1789.24	-0.03432835		
1789.44	-0.03438158		
1789.64	-0.03449062		
1789.84	-0.03427299		
1790.04	-0.03432734		
1790.24	-0.03445259		
1790.44	-0.03441416		
1790.64	-0.0346089		
1790.84	-0.03533079		
1791.04	-0.03558958		
1791.24	-0.0356441		
1791.44	-0.03586097		
1791.64	-0.03577888		
1791.84	-0.03589082		
1792.04	-0.03565122		
1792.24	-0.0355681		
1792.44	-0.03573723		
1792.64	-0.03576498		
1792.84	-0.03585227		
1793.04	-0.03544752		
1793.24	-0.03553215		
1793.44	-0.03552149		
1793.64	-0.03545561		
1793.84	-0.03513476		
1794.04	-0.03505243		
1794.24	-0.03513859		
1794.44	-0.03506941		
1794.64	-0.0353373		
1794.84	-0.03563946		
1795.04	-0.03560284		
1795.24	-0.03559412		
1795.44	-0.03506663		
1795.64	-0.03478257		
1795.84	-0.03472079		
1796.04	-0.03461755		
1796.24	-0.03466397		
1796.44	-0.03486937		
1796.64	-0.03530947		
1796.84	-0.03533526		
1797.04	-0.03492702		
1797.24	-0.03523884		
1797.44	-0.03533028		
1797.64	-0.03567194		
1797.84	-0.03597384		
1798.04	-0.03616758		
1798.24	-0.03654216		
1798.44	-0.03692994		
1798.64	-0.0374241		
1798.84	-0.03747744		
1799.04	-0.03733481		
1799.24	-0.03683332		
1799.44	-0.03651939		
1799.64	-0.0365256		
1799.84	-0.03639337		
1800.04	-0.03630091		
1800.24	-0.03620123		
1800.44	-0.03611617		
1800.64	-0.03603947		
1800.84	-0.03574525		
1801.04	-0.03567462		
1801.24	-0.03600375		
1801.44	-0.03603732		
1801.64	-0.03603911		
1801.84	-0.03596736		
1802.04	-0.03604911		
1802.24	-0.03600133		
1802.44	-0.03606007		
1802.64	-0.03584881		
1802.84	-0.03552348		
1803.04	-0.03518467		
1803.24	-0.03472312		
1803.44	-0.03461514		
1803.64	-0.03458769		
1803.84	-0.03435821		
1804.04	-0.03427196		
1804.24	-0.03451252		
1804.44	-0.03464899		
1804.64	-0.03489375		
1804.84	-0.03540425		
1805.04	-0.03562437		
1805.24	-0.03604651		
1805.44	-0.0361974		
1805.64	-0.03644343		
1805.84	-0.03662215		
1806.04	-0.03693608		
1806.24	-0.03696793		
1806.44	-0.03724677		
1806.64	-0.03751681		
1806.84	-0.03749445		
1807.04	-0.03752124		
1807.24	-0.03716862		
1807.44	-0.03702408		
1807.64	-0.03702412		
1807.84	-0.03677686		
1808.04	-0.03665019		
1808.24	-0.03671087		
1808.44	-0.03646306		
1808.64	-0.03649007		
1808.84	-0.03652209		
1809.04	-0.03645641		
1809.24	-0.03670039		
1809.44	-0.03636375		
1809.64	-0.03645394		
1809.84	-0.03608033		
1810.04	-0.03613268		
1810.24	-0.03598589		
1810.44	-0.03587957		
1810.64	-0.03578296		
1810.84	-0.03576319		
1811.04	-0.03577833		
1811.24	-0.03561814		
1811.44	-0.03588473		
1811.64	-0.03603177		
1811.84	-0.03585514		
1812.04	-0.0356098		
1812.24	-0.03565352		
1812.44	-0.03594869		
1812.64	-0.03592156		
1812.84	-0.03633478		
1813.04	-0.03649733		
1813.24	-0.03685438		
1813.44	-0.03678789		
1813.64	-0.0367124		
1813.84	-0.03635434		
1814.04	-0.03623518		
1814.24	-0.03610557		
1814.44	-0.03610408		
1814.64	-0.03637054		
1814.84	-0.03648742		
1815.04	-0.03658378		
1815.24	-0.03673405		
1815.44	-0.03669882		
1815.64	-0.03631899		
1815.84	-0.03624792		
1816.04	-0.03596156		
1816.24	-0.03602164		
1816.44	-0.0362407		
1816.64	-0.03612862		
1816.84	-0.03654185		
1817.04	-0.03631807		
1817.24	-0.0364083		
1817.44	-0.0361136		
1817.64	-0.03598979		
1817.84	-0.03580674		
1818.04	-0.03575085		
1818.24	-0.03585918		
1818.44	-0.0359802		
1818.64	-0.036115		
1818.84	-0.03597874		
1819.04	-0.03595732		
1819.24	-0.03584998		
1819.44	-0.03575847		
1819.64	-0.03590354		
1819.84	-0.03577964		
1820.04	-0.03534125		
1820.24	-0.03545904		
1820.44	-0.03557157		
1820.64	-0.035097		
1820.84	-0.03490739		
1821.04	-0.03483041		
1821.24	-0.0348356		
1821.44	-0.03479101		
1821.64	-0.03470912		
1821.84	-0.03452278		
1822.04	-0.03445213		
1822.24	-0.03452448		
1822.44	-0.03481064		
1822.64	-0.03477548		
1822.84	-0.03490041		
1823.04	-0.03506155		
1823.24	-0.03550316		
1823.44	-0.03598182		
1823.64	-0.03583036		
1823.84	-0.03588397		
1824.04	-0.03586162		
1824.24	-0.03613373		
1824.44	-0.03651953		
1824.64	-0.03646663		
1824.84	-0.03688363		
1825.04	-0.0370466		
1825.24	-0.03684552		
1825.44	-0.03687481		
1825.64	-0.03664469		
1825.84	-0.03638278		
1826.04	-0.03631301		
1826.24	-0.03637669		
1826.44	-0.03590936		
1826.64	-0.03574505		
1826.84	-0.03552523		
1827.04	-0.0356611		
1827.24	-0.0357221		
1827.44	-0.03559655		
1827.64	-0.03567563		
1827.84	-0.03590869		
1828.04	-0.03573595		
1828.24	-0.03568243		
1828.44	-0.03572879		
1828.64	-0.03548076		
1828.84	-0.0355002		
1829.04	-0.03498376		
1829.24	-0.03482244		
1829.44	-0.03508712		
1829.64	-0.03509698		
1829.84	-0.03502055		
1830.04	-0.03509553		
1830.24	-0.03484047		
1830.44	-0.03428251		
1830.64	-0.03437955		
1830.84	-0.03427871		
1831.04	-0.03466594		
1831.24	-0.03474951		
1831.44	-0.03517182		
1831.64	-0.03560979		
1831.84	-0.03565878		
1832.04	-0.03560378		
1832.24	-0.03546847		
1832.44	-0.03570532		
1832.64	-0.03596416		
1832.84	-0.03608218		
1833.04	-0.03581175		
1833.24	-0.03624985		
1833.44	-0.03642333		
1833.64	-0.03620426		
1833.84	-0.03599784		
1834.04	-0.03566333		
1834.24	-0.03542861		
1834.44	-0.03550888		
1834.64	-0.03555984		
1834.84	-0.03580278		
1835.04	-0.03577878		
1835.24	-0.03572627		
1835.44	-0.03595708		
1835.64	-0.03632179		
1835.84	-0.03633244		
1836.04	-0.03609108		
1836.24	-0.03626023		
1836.44	-0.03693433		
1836.64	-0.03735278		
1836.84	-0.03755421		
1837.04	-0.03767162		
1837.24	-0.0378052		
1837.44	-0.03771131		
1837.64	-0.0375241		
1837.84	-0.03743904		
1838.04	-0.03761974		
1838.24	-0.03759238		
1838.44	-0.03787072		
1838.64	-0.03719787		
1838.84	-0.03701817		
1839.04	-0.0367417		
1839.24	-0.036565		
1839.44	-0.03671728		
1839.64	-0.03648269		
1839.84	-0.03585398		
1840.04	-0.03593833		
1840.24	-0.03627779		
1840.44	-0.03656107		
1840.64	-0.03641293		
1840.84	-0.03652484		
1841.04	-0.0364776		
1841.24	-0.03664632		
1841.44	-0.03658775		
1841.64	-0.03660856		
1841.84	-0.03685637		
1842.04	-0.03702422		
1842.24	-0.03665409		
1842.44	-0.03657858		
1842.64	-0.03617711		
1842.84	-0.03659129		
1843.04	-0.03673223		
1843.24	-0.0364475		
1843.44	-0.03643613		
1843.64	-0.03623894		
1843.84	-0.03618367		
1844.04	-0.03641119		
1844.24	-0.03623184		
1844.44	-0.03607948		
1844.64	-0.03568488		
1844.84	-0.03594022		
1845.04	-0.03595313		
1845.24	-0.03599507		
1845.44	-0.03599636		
1845.64	-0.03612905		
1845.84	-0.03631322		
1846.04	-0.03633387		
1846.24	-0.03622107		
1846.44	-0.03610761		
1846.64	-0.0365486		
1846.84	-0.03655532		
1847.04	-0.03632108		
1847.24	-0.03632335		
1847.44	-0.03678263		
1847.64	-0.03669458		
1847.84	-0.03688951		
1848.04	-0.0371006		
1848.24	-0.03712001		
1848.44	-0.03707156		
1848.64	-0.03696508		
1848.84	-0.03737194		
1849.04	-0.03762113		
1849.24	-0.03773517		
1849.44	-0.03807187		
1849.64	-0.03817354		
1849.84	-0.03818417		
1850.04	-0.03794396		
1850.24	-0.03774574		
1850.44	-0.03771304		
1850.64	-0.03786374		
1850.84	-0.03738672		
1851.04	-0.03701372		
1851.24	-0.03710431		
1851.44	-0.03672429		
1851.64	-0.03647723		
1851.84	-0.03674441		
1852.04	-0.03667735		
1852.24	-0.03661212		
1852.44	-0.03669684		
1852.64	-0.03647044		
1852.84	-0.03682595		
1853.04	-0.03710703		
1853.24	-0.03692926		
1853.44	-0.03675334		
1853.64	-0.03706746		
1853.84	-0.03681956		
1854.04	-0.03686331		
1854.24	-0.03683447		
1854.44	-0.03698247		
1854.64	-0.03681731		
1854.84	-0.03637676		
1855.04	-0.03645755		
1855.24	-0.03646271		
1855.44	-0.03634495		
1855.64	-0.03646525		
1855.84	-0.0362534		
1856.04	-0.03617849		
1856.24	-0.03612066		
1856.44	-0.03614206		
1856.64	-0.03598486		
1856.84	-0.03628127		
1857.04	-0.03626591		
1857.24	-0.03649539		
1857.44	-0.03654588		
1857.64	-0.03705452		
1857.84	-0.0368556		
1858.04	-0.03687598		
1858.24	-0.03690609		
1858.44	-0.03708238		
1858.64	-0.03700634		
1858.84	-0.03698175		
1859.04	-0.03733525		
1859.24	-0.03670137		
1859.44	-0.03662619		
1859.64	-0.03627671		
1859.84	-0.03603019		
1860.04	-0.0358672		
1860.24	-0.03589959		
1860.44	-0.03577555		
1860.64	-0.03602337		
1860.84	-0.03627818		
1861.04	-0.03650129		
1861.24	-0.03674168		
1861.44	-0.03647356		
1861.64	-0.03693952		
1861.84	-0.03689319		
1862.04	-0.03699079		
1862.24	-0.03747128		
1862.44	-0.03766877		
1862.64	-0.03791218		
1862.84	-0.03787271		
1863.04	-0.0376763		
1863.24	-0.03735778		
1863.44	-0.03731573		
1863.64	-0.0371329		
1863.84	-0.03685416		
1864.04	-0.03681404		
1864.24	-0.03669624		
1864.44	-0.03659552		
1864.64	-0.03714786		
1864.84	-0.03724961		
1865.04	-0.03714504		
1865.24	-0.0372598		
1865.44	-0.03703859		
1865.64	-0.0371283		
1865.84	-0.03685338		
1866.04	-0.03712022		
1866.24	-0.03727639		
1866.44	-0.0371831		
1866.64	-0.03706833		
1866.84	-0.03675128		
1867.04	-0.03648647		
1867.24	-0.03647572		
1867.44	-0.03631582		
1867.64	-0.03657554		
1867.84	-0.03640016		
1868.04	-0.0365098		
1868.24	-0.03628433		
1868.44	-0.0364945		
1868.64	-0.0366982		
1868.84	-0.03646201		
1869.04	-0.03654764		
1869.24	-0.03659444		
1869.44	-0.03607161		
1869.64	-0.03578026		
1869.84	-0.03585541		
1870.04	-0.03601895		
1870.24	-0.03582926		
1870.44	-0.03581673		
1870.64	-0.03572835		
1870.84	-0.03590015		
1871.04	-0.0360061		
1871.24	-0.03633404		
1871.44	-0.03682412		
1871.64	-0.03707068		
1871.84	-0.03668314		
1872.04	-0.03691367		
1872.24	-0.03697089		
1872.44	-0.03718535		
1872.64	-0.03728907		
1872.84	-0.03705667		
1873.04	-0.03690983		
1873.24	-0.03656501		
1873.44	-0.03634649		
1873.64	-0.0363344		
1873.84	-0.0364148		
1874.04	-0.03655991		
1874.24	-0.03645949		
1874.44	-0.03659443		
1874.64	-0.03664441		
1874.84	-0.03702923		
1875.04	-0.03716731		
1875.24	-0.03767972		
1875.44	-0.03799994		
1875.64	-0.0380121		
1875.84	-0.03805379		
1876.04	-0.03863934		
1876.24	-0.03882065		
1876.44	-0.039132		
1876.64	-0.03931602		
1876.84	-0.03902127		
1877.04	-0.03894797		
1877.24	-0.03882296		
1877.44	-0.03913888		
1877.64	-0.03866636		
1877.84	-0.03859709		
1878.04	-0.03853936		
1878.24	-0.03821572		
1878.44	-0.03809823		
1878.64	-0.03779375		
1878.84	-0.03796587		
1879.04	-0.03775919		
1879.24	-0.03757641		
1879.44	-0.03735383		
1879.64	-0.03743857		
1879.84	-0.03734532		
1880.04	-0.03730423		
1880.24	-0.03729148		
1880.44	-0.03754934		
1880.64	-0.03747999		
1880.84	-0.03732162		
1881.04	-0.03727975		
1881.24	-0.0370375		
1881.44	-0.0369256		
1881.64	-0.03678291		
1881.84	-0.03721373		
1882.04	-0.03713792		
1882.24	-0.03739709		
1882.44	-0.03749059		
1882.64	-0.0372866		
1882.84	-0.03735845		
1883.04	-0.03714845		
1883.24	-0.03716456		
1883.44	-0.03755718		
1883.64	-0.03786816		
1883.84	-0.0377747		
1884.04	-0.03779891		
1884.24	-0.03769324		
1884.44	-0.0378758		
1884.64	-0.03773135		
1884.84	-0.03766508		
1885.04	-0.03735906		
1885.24	-0.03699511		
1885.44	-0.03695006		
1885.64	-0.03739719		
1885.84	-0.03750477		
1886.04	-0.03742063		
1886.24	-0.03736457		
1886.44	-0.03721311		
1886.64	-0.03707729		
1886.84	-0.03716237		
1887.04	-0.03739844		
1887.24	-0.03764912		
1887.44	-0.03778213		
1887.64	-0.03792395		
1887.84	-0.03773227		
1888.04	-0.03776199		
1888.24	-0.03762676		
1888.44	-0.03799346		
1888.64	-0.0378978		
1888.84	-0.03766484		
1889.04	-0.03736169		
1889.24	-0.03731419		
1889.44	-0.03709774		
1889.64	-0.03688508		
1889.84	-0.03683321		
1890.04	-0.03686952		
1890.24	-0.03688929		
1890.44	-0.03715337		
1890.64	-0.03699951		
1890.84	-0.03719952		
1891.04	-0.03730965		
1891.24	-0.03755078		
1891.44	-0.03732366		
1891.64	-0.03760048		
1891.84	-0.03788865		
1892.04	-0.03801224		
1892.24	-0.03820216		
1892.44	-0.03824707		
1892.64	-0.03820498		
1892.84	-0.03785006		
1893.04	-0.03786319		
1893.24	-0.03785663		
1893.44	-0.03745846		
1893.64	-0.03730154		
1893.84	-0.03742672		
1894.04	-0.03731569		
1894.24	-0.0372804		
1894.44	-0.03708851		
1894.64	-0.03670618		
1894.84	-0.03666722		
1895.04	-0.03677841		
1895.24	-0.03714205		
1895.44	-0.03716399		
1895.64	-0.03772159		
1895.84	-0.03791027		
1896.04	-0.03808669		
1896.24	-0.03829313		
1896.44	-0.03805756		
1896.64	-0.03818235		
1896.84	-0.03813193		
1897.04	-0.03810887		
1897.24	-0.03812818		
1897.44	-0.03787433		
1897.64	-0.03774823		
1897.84	-0.03768438		
1898.04	-0.03742467		
1898.24	-0.03721114		
1898.44	-0.03686669		
1898.64	-0.03681109		
1898.84	-0.03700994		
1899.04	-0.03741687		
1899.24	-0.03731453		
1899.44	-0.03745189		
1899.64	-0.03756325		
1899.84	-0.03781814		
1900.04	-0.03823154		
1900.24	-0.03817307		
1900.44	-0.03786338		
1900.64	-0.03816065		
1900.84	-0.03860116		
1901.04	-0.03864995		
1901.24	-0.03908215		
1901.44	-0.03907503		
1901.64	-0.03944181		
1901.84	-0.03936139		
1902.04	-0.03943559		
1902.24	-0.03956905		
1902.44	-0.03965297		
1902.64	-0.03953743		
1902.84	-0.03926383		
1903.04	-0.03882826		
1903.24	-0.03817587		
1903.44	-0.03805689		
1903.64	-0.03771389		
1903.84	-0.03746281		
1904.04	-0.03726182		
1904.24	-0.03689322		
1904.44	-0.03671911		
1904.64	-0.03676577		
1904.84	-0.03687794		
1905.04	-0.03693375		
1905.24	-0.03709237		
1905.44	-0.03708774		
1905.64	-0.03758919		
1905.84	-0.03776967		
1906.04	-0.03819837		
1906.24	-0.03841688		
1906.44	-0.03829475		
1906.64	-0.03850331		
1906.84	-0.03860718		
1907.04	-0.03850549		
1907.24	-0.03819466		
1907.44	-0.03810737		
1907.64	-0.03791309		
1907.84	-0.03757219		
1908.04	-0.03736163		
1908.24	-0.03702152		
1908.44	-0.03667871		
1908.64	-0.03638009		
1908.84	-0.03648495		
1909.04	-0.03673561		
1909.24	-0.03640457		
1909.44	-0.03632183		
1909.64	-0.03644955		
1909.84	-0.03653553		
1910.04	-0.03670331		
1910.24	-0.03685054		
1910.44	-0.03738346		
1910.64	-0.03803461		
1910.84	-0.03815017		
1911.04	-0.0383815		
1911.24	-0.03845517		
1911.44	-0.03864228		
1911.64	-0.03871465		
1911.84	-0.03871239		
1912.04	-0.03861932		
1912.24	-0.0386218		
1912.44	-0.03851733		
1912.64	-0.03850025		
1912.84	-0.03839929		
1913.04	-0.03815665		
1913.24	-0.03794163		
1913.44	-0.03793078		
1913.64	-0.03802691		
1913.84	-0.03828485		
1914.04	-0.03845729		
1914.24	-0.03824728		
1914.44	-0.03834229		
1914.64	-0.0382831		
1914.84	-0.03812937		
1915.04	-0.03815789		
1915.24	-0.03785908		
1915.44	-0.03781157		
1915.64	-0.03756045		
1915.84	-0.03734809		
1916.04	-0.03717679		
1916.24	-0.03698376		
1916.44	-0.03690785		
1916.64	-0.03697988		
1916.84	-0.03699626		
1917.04	-0.03690735		
1917.24	-0.03744465		
1917.44	-0.03776254		
1917.64	-0.037888		
1917.84	-0.03789359		
1918.04	-0.03757415		
1918.24	-0.03742049		
1918.44	-0.03760418		
1918.64	-0.03760894		
1918.84	-0.03757085		
1919.04	-0.03750749		
1919.24	-0.03744691		
1919.44	-0.03760732		
1919.64	-0.03771809		
1919.84	-0.03785955		
1920.04	-0.03805207		
1920.24	-0.03798649		
1920.44	-0.03827397		
1920.64	-0.03867161		
1920.84	-0.0388038		
1921.04	-0.0387721		
1921.24	-0.03904587		
1921.44	-0.03893287		
1921.64	-0.03899714		
1921.84	-0.03890108		
1922.04	-0.03871704		
1922.24	-0.03908299		
1922.44	-0.03892085		
1922.64	-0.03872936		
1922.84	-0.03855083		
1923.04	-0.03849856		
1923.24	-0.0384121		
1923.44	-0.03821851		
1923.64	-0.03832704		
1923.84	-0.03794164		
1924.04	-0.03783919		
1924.24	-0.03776154		
1924.44	-0.03783824		
1924.64	-0.03783563		
1924.84	-0.03740919		
1925.04	-0.03724981		
1925.24	-0.0373759		
1925.44	-0.03711538		
1925.64	-0.03727054		
1925.84	-0.03719439		
1926.04	-0.03743632		
1926.24	-0.03783636		
1926.44	-0.03773095		
1926.64	-0.03787039		
1926.84	-0.03812178		
1927.04	-0.03820463		
1927.24	-0.03816298		
1927.44	-0.03827526		
1927.64	-0.03852359		
1927.84	-0.0386052		
1928.04	-0.0385279		
1928.24	-0.03842315		
1928.44	-0.0384778		
1928.64	-0.03813031		
1928.84	-0.03766868		
1929.04	-0.03754575		
1929.24	-0.03730666		
1929.44	-0.03721511		
1929.64	-0.03740666		
1929.84	-0.03755911		
1930.04	-0.03778817		
1930.24	-0.03788292		
1930.44	-0.03774269		
1930.64	-0.03773523		
1930.84	-0.03797623		
1931.04	-0.03797398		
1931.24	-0.0381853		
1931.44	-0.03829954		
1931.64	-0.03815642		
1931.84	-0.03813315		
1932.04	-0.03790597		
1932.24	-0.03769718		
1932.44	-0.03775217		
1932.64	-0.03713441		
1932.84	-0.03695193		
1933.04	-0.03677987		
1933.24	-0.03693557		
1933.44	-0.03722863		
1933.64	-0.03708273		
1933.84	-0.03715042		
1934.04	-0.03725256		
1934.24	-0.03735751		
1934.44	-0.03736628		
1934.64	-0.03782728		
1934.84	-0.03814323		
1935.04	-0.03824977		
1935.24	-0.03844211		
1935.44	-0.03848367		
1935.64	-0.03825685		
1935.84	-0.03832297		
1936.04	-0.03836614		
1936.24	-0.03809977		
1936.44	-0.03853392		
1936.64	-0.0385102		
1936.84	-0.03850669		
1937.04	-0.03850056		
1937.24	-0.03836348		
1937.44	-0.03825187		
1937.64	-0.03845986		
1937.84	-0.03818761		
1938.04	-0.03796569		
1938.24	-0.03792399		
1938.44	-0.03802688		
1938.64	-0.03817972		
1938.84	-0.03823845		
1939.04	-0.0382871		
1939.24	-0.03794366		
1939.44	-0.03782162		
1939.64	-0.03746447		
1939.84	-0.03757807		
1940.04	-0.03748861		
1940.24	-0.03752073		
1940.44	-0.03766877		
1940.64	-0.03758467		
1940.84	-0.03756546		
1941.04	-0.03761094		
1941.24	-0.03756859		
1941.44	-0.03780254		
1941.64	-0.03825812		
1941.84	-0.03800408		
1942.04	-0.0380127		
1942.24	-0.03842988		
1942.44	-0.03887515		
1942.64	-0.03905923		
1942.84	-0.0395467		
1943.04	-0.03919761		
1943.24	-0.03917358		
1943.44	-0.03942623		
1943.64	-0.03914724		
1943.84	-0.0390017		
1944.04	-0.038659		
1944.24	-0.03845033		
1944.44	-0.03800487		
1944.64	-0.03803794		
1944.84	-0.03793653		
1945.04	-0.037838		
1945.24	-0.03780363		
1945.44	-0.03773486		
1945.64	-0.0378341		
1945.84	-0.03767528		
1946.04	-0.037536		
1946.24	-0.03766266		
1946.44	-0.03764477		
1946.64	-0.03790848		
1946.84	-0.03832052		
1947.04	-0.03816484		
1947.24	-0.03851072		
1947.44	-0.03819234		
1947.64	-0.03817505		
1947.84	-0.03829928		
1948.04	-0.03838231		
1948.24	-0.03808474		
1948.44	-0.03804109		
1948.64	-0.03808767		
1948.84	-0.03826136		
1949.04	-0.03825972		
1949.24	-0.03830203		
1949.44	-0.03847261		
1949.64	-0.0387298		
1949.84	-0.0388665		
1950.04	-0.03915826		
1950.24	-0.03938937		
1950.44	-0.03934748		
1950.64	-0.03938907		
1950.84	-0.03954895		
1951.04	-0.03933941		
1951.24	-0.03930543		
1951.44	-0.03876376		
1951.64	-0.03859559		
1951.84	-0.03839232		
1952.04	-0.03778643		
1952.24	-0.03775751		
1952.44	-0.03792067		
1952.64	-0.03765104		
1952.84	-0.03748651		
1953.04	-0.03756363		
1953.24	-0.03750015		
1953.44	-0.03776352		
1953.64	-0.0382288		
1953.84	-0.0390161		
1954.04	-0.03966507		
1954.24	-0.03979841		
1954.44	-0.03964641		
1954.64	-0.0399235		
1954.84	-0.0401035		
1955.04	-0.03996613		
1955.24	-0.03956298		
1955.44	-0.03894462		
1955.64	-0.03882173		
1955.84	-0.0385518		
1956.04	-0.03812835		
1956.24	-0.03851166		
1956.44	-0.03833995		
1956.64	-0.03761394		
1956.84	-0.03727649		
1957.04	-0.03757881		
1957.24	-0.03760057		
1957.44	-0.03787213		
1957.64	-0.03888719		
1957.84	-0.03928962		
1958.04	-0.03929273		
1958.24	-0.03917551		
1958.44	-0.03928154		
1958.64	-0.03904318		
1958.84	-0.03907679		
1959.04	-0.03882126		
1959.24	-0.0385384		
1959.44	-0.03831786		
1959.64	-0.03840947		
1959.84	-0.03833365		
1960.04	-0.03841058		
1960.24	-0.03877356		
1960.44	-0.03860774		
1960.64	-0.03824137		
1960.84	-0.03840093		
1961.04	-0.03864532		
1961.24	-0.03888836		
1961.44	-0.0389929		
1961.64	-0.03943072		
1961.84	-0.03922705		
1962.04	-0.03922293		
1962.24	-0.03934621		
1962.44	-0.0397453		
1962.64	-0.03931765		
1962.84	-0.03935197		
1963.04	-0.03926668		
1963.24	-0.03959961		
1963.44	-0.03968285		
1963.64	-0.03966088		
1963.84	-0.03948617		
1964.04	-0.03939034		
1964.24	-0.03920325		
1964.44	-0.03874593		
1964.64	-0.03846675		
1964.84	-0.03841215		
1965.04	-0.03837746		
1965.24	-0.03815276		
1965.44	-0.03805505		
1965.64	-0.03783754		
1965.84	-0.038159		
1966.04	-0.03795127		
1966.24	-0.0385325		
1966.44	-0.0386207		
1966.64	-0.0384851		
1966.84	-0.03891009		
1967.04	-0.03939293		
1967.24	-0.03957214		
1967.44	-0.0393935		
1967.64	-0.03926005		
1967.84	-0.03922081		
1968.04	-0.03938847		
1968.24	-0.03915		
1968.44	-0.03913633		
1968.64	-0.03894888		
1968.84	-0.03884285		
1969.04	-0.038791		
1969.24	-0.03824301		
1969.44	-0.03837367		
1969.64	-0.03825101		
1969.84	-0.03841729		
1970.04	-0.03851936		
1970.24	-0.03907773		
1970.44	-0.03864537		
1970.64	-0.03875125		
1970.84	-0.03911573		
1971.04	-0.03926708		
1971.24	-0.0391865		
1971.44	-0.03917701		
1971.64	-0.03911725		
1971.84	-0.03913017		
1972.04	-0.0392815		
1972.24	-0.03939402		
1972.44	-0.03963081		
1972.64	-0.03950834		
1972.84	-0.03962463		
1973.04	-0.03980312		
1973.24	-0.03981941		
1973.44	-0.04014115		
1973.64	-0.04005386		
1973.84	-0.04004212		
1974.04	-0.04040528		
1974.24	-0.04030407		
1974.44	-0.03975134		
1974.64	-0.04002545		
1974.84	-0.04014321		
1975.04	-0.03967775		
1975.24	-0.03923651		
1975.44	-0.03907951		
1975.64	-0.03868542		
1975.84	-0.03870827		
1976.04	-0.03855338		
1976.24	-0.03850963		
1976.44	-0.03814948		
1976.64	-0.0378142		
1976.84	-0.03777291		
1977.04	-0.03790488		
1977.24	-0.03792435		
1977.44	-0.03800569		
1977.64	-0.03803705		
1977.84	-0.03810295		
1978.04	-0.03863354		
1978.24	-0.03844358		
1978.44	-0.0386034		
1978.64	-0.03864866		
1978.84	-0.03842261		
1979.04	-0.03820655		
1979.24	-0.03869723		
1979.44	-0.03874786		
1979.64	-0.03835604		
1979.84	-0.0384152		
1980.04	-0.03834028		
1980.24	-0.03824787		
1980.44	-0.03828686		
1980.64	-0.03819802		
1980.84	-0.03840655		
1981.04	-0.03835304		
1981.24	-0.03861557		
1981.44	-0.03874117		
1981.64	-0.03857576		
1981.84	-0.03881966		
1982.04	-0.03933687		
1982.24	-0.03894415		
1982.44	-0.03910741		
1982.64	-0.03916651		
1982.84	-0.0392227		
1983.04	-0.03949758		
1983.24	-0.03980913		
1983.44	-0.03941007		
1983.64	-0.03926499		
1983.84	-0.03940264		
1984.04	-0.03915436		
1984.24	-0.03908133		
1984.44	-0.03902305		
1984.64	-0.0384751		
1984.84	-0.03842874		
1985.04	-0.03856495		
1985.24	-0.0388445		
1985.44	-0.03852117		
1985.64	-0.03859981		
1985.84	-0.03888961		
1986.04	-0.03874639		
1986.24	-0.03868186		
1986.44	-0.03915828		
1986.64	-0.0394066		
1986.84	-0.03941018		
1987.04	-0.03966032		
1987.24	-0.03969318		
1987.44	-0.03964709		
1987.64	-0.03970315		
1987.84	-0.03977568		
1988.04	-0.03981031		
