Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
879.24	0.01329906		
879.44	0.01324967		
879.64	0.01320321		
879.84	0.01322484		
880.04	0.01318099		
880.24	0.01292896		
880.44	0.01341831		
880.64	0.01368687		
880.84	0.01405973		
881.04	0.01436304		
881.24	0.01427123		
881.44	0.01415673		
881.64	0.01406269		
881.84	0.01421826		
882.04	0.01403723		
882.24	0.01371979		
882.44	0.01357778		
882.64	0.01336395		
882.84	0.01344731		
883.04	0.01347133		
883.24	0.01320726		
883.44	0.01293117		
883.64	0.01279559		
883.84	0.012978		
884.04	0.01287912		
884.24	0.01329799		
884.44	0.01376367		
884.64	0.01363077		
884.84	0.01369457		
885.04	0.01380859		
885.24	0.01384943		
885.44	0.01384689		
885.64	0.01398374		
885.84	0.01404516		
886.04	0.01381205		
886.24	0.01376509		
886.44	0.01406655		
886.64	0.01394782		
886.84	0.01383491		
887.04	0.01371877		
887.24	0.01390377		
887.44	0.0138455		
887.64	0.01392014		
887.84	0.01418727		
888.04	0.01425944		
888.24	0.01420866		
888.44	0.01391296		
888.64	0.01360146		
888.84	0.01381722		
889.04	0.01352852		
889.24	0.01362192		
889.44	0.01317984		
889.64	0.01277478		
889.84	0.01298156		
890.04	0.01256169		
890.24	0.01243093		
890.44	0.01249696		
890.64	0.01215013		
890.84	0.01212326		
891.04	0.01205763		
891.24	0.01209194		
891.44	0.01210357		
891.64	0.01226038		
891.84	0.01223289		
892.04	0.01241441		
892.24	0.01267742		
892.44	0.01279815		
892.64	0.01304164		
892.84	0.01308162		
893.04	0.01304758		
893.24	0.01323653		
893.44	0.01326358		
893.64	0.01320274		
893.84	0.01326667		
894.04	0.01301283		
894.24	0.01334277		
894.44	0.01316089		
894.64	0.01283559		
894.84	0.0127587		
895.04	0.0125395		
895.24	0.01264887		
895.44	0.01279521		
895.64	0.01272985		
895.84	0.01263419		
896.04	0.01283677		
896.24	0.01265587		
896.44	0.01228242		
896.64	0.01214202		
896.84	0.01213902		
897.04	0.01207697		
897.24	0.01208021		
897.44	0.01224304		
897.64	0.01173515		
897.84	0.01191731		
898.04	0.0119357		
898.24	0.01225499		
898.44	0.01191055		
898.64	0.01220149		
898.84	0.01232129		
899.04	0.01243502		
899.24	0.01241622		
899.44	0.01250083		
899.64	0.01267033		
899.84	0.01235695		
900.04	0.01210553		
900.24	0.01191402		
900.44	0.01210072		
900.64	0.01204817		
900.84	0.01240093		
901.04	0.01218753		
901.24	0.01236333		
901.44	0.0126279		
901.64	0.01272121		
901.84	0.01316345		
902.04	0.01317745		
902.24	0.0134212		
902.44	0.01315317		
902.64	0.01359487		
902.84	0.01351786		
903.04	0.01355581		
903.24	0.01360685		
903.44	0.01331805		
903.64	0.01323629		
903.84	0.01313333		
904.04	0.01311094		
904.24	0.01348353		
904.44	0.01318229		
904.64	0.01298312		
904.84	0.01309371		
