Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
877.44	0.01592311		
877.64	0.01597988		
877.84	0.01570946		
878.04	0.01569307		
878.24	0.01586258		
878.44	0.01616315		
878.64	0.01578909		
878.84	0.01592763		
879.04	0.01593791		
879.24	0.01604743		
879.44	0.01587718		
879.64	0.01611916		
879.84	0.01643247		
880.04	0.01657312		
880.24	0.01663872		
880.44	0.01673486		
880.64	0.0167501		
880.84	0.01666841		
881.04	0.01660751		
881.24	0.01617749		
881.44	0.01601188		
881.64	0.01604919		
881.84	0.01581773		
882.04	0.01610106		
882.24	0.01596556		
882.44	0.01577003		
882.64	0.01549708		
882.84	0.01564966		
883.04	0.01544538		
883.24	0.0152687		
883.44	0.0151611		
883.64	0.01547551		
883.84	0.01551477		
884.04	0.0158401		
884.24	0.01603639		
884.44	0.01585654		
884.64	0.01555657		
884.84	0.01539136		
885.04	0.01522307		
885.24	0.01486317		
885.44	0.01534245		
885.64	0.01556011		
885.84	0.01544473		
886.04	0.01527868		
886.24	0.01523133		
886.44	0.01526241		
886.64	0.01543659		
886.84	0.01560908		
887.04	0.01583002		
887.24	0.0159385		
887.44	0.01598399		
887.64	0.01627008		
887.84	0.01608488		
888.04	0.01627934		
888.24	0.0161224		
888.44	0.01577764		
888.64	0.01541314		
888.84	0.01542674		
889.04	0.01543472		
889.24	0.01544214		
889.44	0.01568959		
889.64	0.0156662		
889.84	0.01547607		
890.04	0.01530569		
890.24	0.01519293		
890.44	0.01523158		
890.64	0.01530629		
890.84	0.01535874		
891.04	0.0153523		
891.24	0.01515677		
891.44	0.0145577		
891.64	0.01410091		
891.84	0.01393898		
892.04	0.01414244		
892.24	0.01416848		
892.44	0.01403838		
892.64	0.01392057		
892.84	0.0143726		
893.04	0.01475112		
893.24	0.01513339		
893.44	0.01559825		
893.64	0.01584573		
893.84	0.01587682		
894.04	0.01595793		
894.24	0.01576194		
894.44	0.01615706		
894.64	0.01605074		
894.84	0.0158696		
895.04	0.01560869		
895.24	0.01511303		
895.44	0.01446654		
895.64	0.01428398		
895.84	0.01458464		
896.04	0.01450999		
896.24	0.01439542		
896.44	0.01452371		
896.64	0.01480567		
896.84	0.01518031		
897.04	0.01549509		
897.24	0.01553901		
897.44	0.01589731		
897.64	0.01593798		
897.84	0.0160182		
898.04	0.01606033		
898.24	0.01572212		
898.44	0.0156334		
898.64	0.01538882		
898.84	0.01480041		
899.04	0.0143557		
899.24	0.01421977		
899.44	0.01412425		
899.64	0.0142941		
899.84	0.01459972		
900.04	0.01497919		
900.24	0.01519827		
900.44	0.01541992		
900.64	0.01561858		
900.84	0.01560805		
901.04	0.01564679		
901.24	0.01532098		
901.44	0.01587558		
901.64	0.01576334		
901.84	0.01567728		
902.04	0.01559556		
902.24	0.01541466		
902.44	0.01551038		
902.64	0.0157284		
902.84	0.01516608		
903.04	0.01527613		
903.24	0.01536162		
903.44	0.01524353		
903.64	0.01551511		
903.84	0.01558822		
904.04	0.01556032		
904.24	0.01518562		
904.44	0.01479824		
904.64	0.01501408		
904.84	0.0148889		
905.04	0.01463278		
905.24	0.01455707		
905.44	0.01479118		
905.64	0.01457943		
905.84	0.01460025		
906.04	0.01449578		
906.24	0.01502453		
906.44	0.01526443		
906.64	0.01555211		
906.84	0.01529654		
907.04	0.01537349		
907.24	0.0151393		
907.44	0.01489078		
907.64	0.01477882		
907.84	0.01461647		
908.04	0.01436378		
908.24	0.01406994		
908.44	0.01416566		
908.64	0.01449921		
908.84	0.01418077		
909.04	0.0137726		
909.24	0.01369639		
909.44	0.0139282		
909.64	0.01399824		
909.84	0.01390349		
910.04	0.01395275		
910.24	0.01457317		
910.44	0.01465402		
910.64	0.014774		
910.84	0.01466767		
911.04	0.0145799		
911.24	0.01453		
911.44	0.01458714		
911.64	0.01459223		
911.84	0.0145526		
912.04	0.01468857		
912.24	0.0149612		
912.44	0.0153053		
912.64	0.01535284		
912.84	0.01542333		
913.04	0.01514107		
913.24	0.01555135		
913.44	0.01596516		
913.64	0.01587273		
913.84	0.01590203		
914.04	0.01586391		
914.24	0.0156971		
914.44	0.01542362		
914.64	0.01503637		
914.84	0.01477353		
915.04	0.01461235		
915.24	0.01434182		
915.44	0.01413487		
915.64	0.01363116		
915.84	0.01353467		
916.04	0.01364525		
916.24	0.01354097		
916.44	0.01370687		
916.64	0.01400111		
916.84	0.01413844		
917.04	0.01377779		
917.24	0.01420968		
917.44	0.01432192		
917.64	0.01443202		
917.84	0.01452574		
918.04	0.01454767		
918.24	0.01470483		
918.44	0.01473749		
918.64	0.01468519		
918.84	0.01447814		
919.04	0.01445162		
919.24	0.01445494		
919.44	0.01432593		
919.64	0.01437268		
919.84	0.0146191		
920.04	0.0144782		
920.24	0.01444787		
920.44	0.01484958		
920.64	0.01477527		
920.84	0.01430573		
921.04	0.01381551		
921.24	0.01385298		
921.44	0.01360628		
921.64	0.01369503		
921.84	0.01400441		
922.04	0.01406007		
922.24	0.01401442		
922.44	0.01367039		
922.64	0.01394889		
922.84	0.01369235		
923.04	0.01376974		
923.24	0.01387298		
923.44	0.01385		
923.64	0.01392034		
923.84	0.01388037		
924.04	0.01384557		
