Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs	0.0158744612552941	
Error Kobs	NaN	
Koff	9406.27592158975	
Error Koff	0	
Time1	Data1	Fit1	
836.24	0.02833416	0.02700056	
836.44	0.02775742	0.02699478	
836.64	0.02769119	0.02698901	
836.84	0.02726499	0.02698327	
837.04	0.02733341	0.02697754	
837.24	0.02678258	0.02697184	
837.44	0.02656214	0.02696615	
837.64	0.02668617	0.02696047	
837.84	0.0267635	0.02695482	
838.04	0.02710133	0.02694918	
838.24	0.02744575	0.02694357	
838.44	0.02699517	0.02693797	
838.64	0.02658513	0.02693238	
838.84	0.02671597	0.02692682	
839.04	0.02585889	0.02692127	
839.24	0.02539121	0.02691574	
839.44	0.02516318	0.02691023	
839.64	0.02494449	0.02690473	
839.84	0.02504074	0.02689926	
840.04	0.02532394	0.0268938	
840.24	0.02511122	0.02688836	
840.44	0.02518761	0.02688293	
840.64	0.02542273	0.02687752	
840.84	0.02537775	0.02687213	
841.04	0.02578962	0.02686676	
841.24	0.02547895	0.0268614	
841.44	0.02627116	0.02685606	
841.64	0.02662662	0.02685074	
841.84	0.02711943	0.02684543	
842.04	0.02744375	0.02684014	
842.24	0.02727008	0.02683487	
842.44	0.02720936	0.02682961	
842.64	0.0272795	0.02682437	
842.84	0.02774947	0.02681915	
843.04	0.02689161	0.02681395	
843.24	0.02666471	0.02680876	
843.44	0.0261801	0.02680358	
843.64	0.02597218	0.02679843	
843.84	0.02623918	0.02679329	
844.04	0.02655168	0.02678816	
844.24	0.02637898	0.02678306	
844.44	0.02608	0.02677796	
844.64	0.0259766	0.02677289	
844.84	0.02586418	0.02676783	
845.04	0.02603182	0.02676279	
845.24	0.02621257	0.02675776	
845.44	0.02700988	0.02675275	
845.64	0.0271122	0.02674775	
845.84	0.02733012	0.02674277	
846.04	0.02735861	0.02673781	
846.24	0.02757201	0.02673286	
846.44	0.02800098	0.02672793	
846.64	0.02798086	0.02672301	
846.84	0.02811171	0.02671811	
847.04	0.02741005	0.02671323	
847.24	0.02726487	0.02670836	
847.44	0.02728492	0.0267035	
847.64	0.02714726	0.02669866	
847.84	0.02720654	0.02669384	
848.04	0.02686506	0.02668903	
848.24	0.02690105	0.02668423	
848.44	0.02697902	0.02667946	
848.64	0.02728757	0.02667469	
848.84	0.02755655	0.02666995	
849.04	0.02702507	0.02666521	
849.24	0.02733502	0.02666049	
849.44	0.02759313	0.02665579	
849.64	0.02760047	0.0266511	
849.84	0.02752487	0.02664643	
850.04	0.02725435	0.02664177	
850.24	0.02695463	0.02663713	
850.44	0.02725316	0.0266325	
850.64	0.02724636	0.02662789	
850.84	0.02727463	0.02662329	
851.04	0.02710796	0.0266187	
851.24	0.02723245	0.02661413	
851.44	0.02678438	0.02660957	
851.64	0.02639634	0.02660503	
851.84	0.02642047	0.02660051	
852.04	0.02647672	0.02659599	
852.24	0.0270399	0.02659149	
852.44	0.02719833	0.02658701	
852.64	0.02727376	0.02658254	
852.84	0.02691147	0.02657808	
853.04	0.0267998	0.02657364	
853.24	0.02769846	0.02656921	
853.44	0.02790479	0.0265648	
853.64	0.02764259	0.0265604	
853.84	0.02744584	0.02655602	
854.04	0.02723795	0.02655164	
854.24	0.02732254	0.02654729	
854.44	0.02764138	0.02654294	
