DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
13.183333,0.000932,,,,,,
13.2,0.000665,,,,,,
13.216667,-0.000392,,,,,,
13.233333,-0.000704,,,,,,
13.25,-0.001467,,,,,,
13.266667,-0.00236,,,,,,
13.283333,-0.003285,,,,,,
13.3,-0.003002,,,,,,
13.316667,-0.0032,,,,,,
13.333333,-0.001878,,,,,,
13.35,-0.00032,,,,,,
13.366667,0.001188,,,,,,
13.383333,0.000577,,,,,,
13.4,0.000661,,,,,,
13.416667,0.000226,,,,,,
13.433333,0.000042,,,,,,
13.45,0.000257,,,,,,
13.466667,0.000936,,,,,,
13.483333,0.000889,,,,,,
13.5,0.000533,,,,,,
13.516667,-0.000393,,,,,,
13.533333,-0.003138,,,,,,
13.55,0.001678,,,,,,
13.566667,0.015595,,,,,,
13.583333,0.035143,,,,,,
13.6,0.057305,,,,,,
13.616667,0.082958,,,,,,
13.633333,0.09326,,,,,,
13.65,0.0831,,,,,,
13.666667,0.058505,,,,,,
13.683333,0.025801,,,,,,
13.7,-0.011374,,,,,,
13.716667,-0.039632,,,,,,
13.733333,-0.054955,,,,,,
13.75,-0.059349,,,,,,
13.766667,-0.054222,,,,,,
13.783333,-0.043108,,,,,,
13.8,-0.031261,,,,,,
13.816667,-0.020425,,,,,,
13.833333,-0.009996,,,,,,
13.85,-0.003007,,,,,,
13.866667,-0.000997,,,,,,
13.883333,0.000243,,,,,,
13.9,0.001442,,,,,,
13.916667,0.000719,,,,,,
13.933333,-0.000494,,,,,,
13.95,-0.000867,,,,,,
13.966667,-0.000455,,,,,,
13.983333,-0.000524,,,,,,
14,-0.000033,,,,,,
14.016667,0.000568,,,,,,
14.033333,0.001037,,,,,,
14.05,0.000221,,,,,,
14.066667,-0.000926,,,,,,
14.083333,-0.001323,,,,,,
14.1,-0.00107,,,,,,
14.116667,0.000094,,,,,,
14.133333,0.000887,,,,,,
