DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
14.033333,-0.019434,,,,,,
14.05,-0.018293,,,,,,
14.066667,-0.017532,,,,,,
14.083333,-0.015071,,,,,,
14.1,-0.012409,,,,,,
14.116667,-0.009816,,,,,,
14.133333,-0.005794,,,,,,
14.15,-0.002532,,,,,,
14.166667,-0.002049,,,,,,
14.183333,-0.002376,,,,,,
14.2,-0.001583,,,,,,
14.216667,-0.00101,,,,,,
14.233333,-0.000636,,,,,,
14.25,0.000617,,,,,,
14.266667,0.001601,,,,,,
14.283333,0.001495,,,,,,
14.3,0.001319,,,,,,
14.316667,0.000934,,,,,,
14.333333,0.001518,,,,,,
14.35,0.002432,,,,,,
14.366667,0.003877,,,,,,
14.383333,0.004572,,,,,,
14.4,0.005697,,,,,,
14.416667,0.005122,,,,,,
14.433333,0.003327,,,,,,
14.45,0.001642,,,,,,
14.466667,0.001417,,,,,,
14.483333,0.002352,,,,,,
14.5,0.003558,,,,,,
14.516667,0.005083,,,,,,
14.533333,0.006009,,,,,,
14.55,0.007044,,,,,,
14.566667,0.0071,,,,,,
14.583333,0.006775,,,,,,
14.6,0.007301,,,,,,
14.616667,0.006536,,,,,,
14.633333,0.005082,,,,,,
14.65,0.004277,,,,,,
14.666667,0.004263,,,,,,
14.683333,0.004679,,,,,,
14.7,0.005614,,,,,,
14.716667,0.00627,,,,,,
14.733333,0.007055,,,,,,
14.75,0.00655,,,,,,
14.766667,0.004716,,,,,,
14.783333,0.003421,,,,,,
14.8,0.003636,,,,,,
14.816667,0.003151,,,,,,
14.833333,0.003696,,,,,,
14.85,0.005241,,,,,,
14.866667,0.006506,,,,,,
14.883333,0.006211,,,,,,
14.9,0.005735,,,,,,
14.916667,0.006129,,,,,,
14.933333,0.006714,,,,,,
14.95,0.006008,,,,,,
14.966667,0.005582,,,,,,
14.983333,0.006086,,,,,,
15,0.00646,,,,,,
15.016667,0.005483,,,,,,
15.033333,0.006106,,,,,,
15.05,0.007279,,,,,,
15.066667,0.008183,,,,,,
15.083333,0.007936,,,,,,
15.1,0.007818,,,,,,
15.116667,0.00807,,,,,,
15.133333,0.008302,,,,,,
15.15,0.008074,,,,,,
15.166667,0.008996,,,,,,
15.183333,0.008157,,,,,,
15.2,0.007688,,,,,,
15.216667,0.007169,,,,,,
15.233333,0.00612,,,,,,
15.25,0.00543,,,,,,
15.266667,0.00758,,,,,,
15.283333,0.0089,,,,,,
15.3,0.008079,,,,,,
15.316667,0.007739,,,,,,
15.333333,0.005048,,,,,,
15.35,0.002046,,,,,,
15.366667,-0.000206,,,,,,
15.383333,-0.001088,,,,,,
15.4,-0.00103,,,,,,
15.416667,-0.000374,,,,,,
15.433333,0.000893,,,,,,
15.45,0.0002,,,,,,
15.466667,0.000886,,,,,,
15.483333,-0.000909,,,,,,
15.5,-0.000983,,,,,,
15.516667,-0.001348,,,,,,
15.533333,-0.000774,,,,,,
15.55,-0.00125,,,,,,
15.566667,0.000364,,,,,,
15.583333,0.001117,,,,,,
15.6,0.00099,,,,,,
15.616667,0.000142,,,,,,
15.633333,0.000314,,,,,,
15.65,0.000026,,,,,,
15.666667,-0.000773,,,,,,
15.683333,-0.000752,,,,,,
15.7,0.000708,,,,,,
15.716667,0.000168,,,,,,
15.733333,-0.000133,,,,,,
15.75,-0.000314,,,,,,
15.766667,-0.000235,,,,,,
15.783333,-0.000167,,,,,,
15.8,0.000021,,,,,,
15.816667,0.000678,,,,,,
15.833333,-0.000115,,,,,,
15.85,-0.000359,,,,,,
15.866667,-0.000583,,,,,,
15.883333,-0.000178,,,,,,
15.9,-0.000193,,,,,,
15.916667,0.000741,,,,,,
15.933333,0.000655,,,,,,
15.95,-0.000221,,,,,,
15.966667,0.000052,,,,,,
15.983333,0.000174,,,,,,
16,0.000446,,,,,,
16.016667,0.000718,,,,,,
16.033333,0.001697,,,,,,
16.05,0.007785,,,,,,
16.066667,0.021523,,,,,,
16.083333,0.038323,,,,,,
16.1,0.056923,,,,,,
16.116667,0.075133,,,,,,
16.133333,0.077923,,,,,,
16.15,0.061034,,,,,,
16.166667,0.034281,,,,,,
16.183333,0.000008,,,,,,
16.2,-0.038345,,,,,,
16.216667,-0.068483,,,,,,
16.233333,-0.085298,,,,,,
16.25,-0.092783,,,,,,
16.266667,-0.091189,,,,,,
16.283333,-0.083276,,,,,,
16.3,-0.072644,,,,,,
16.316667,-0.062891,,,,,,
16.333333,-0.054499,,,,,,
16.35,-0.048468,,,,,,
16.366667,-0.044438,,,,,,
16.383333,-0.042237,,,,,,
16.4,-0.039958,,,,,,
16.416667,-0.036499,,,,,,
16.433333,-0.033821,,,,,,
16.45,-0.031122,,,,,,
16.466667,-0.028125,,,,,,
16.483333,-0.025349,,,,,,
16.5,-0.023953,,,,,,
16.516667,-0.022817,,,,,,
16.533333,-0.021542,,,,,,
16.55,-0.019848,,,,,,
16.566667,-0.018554,,,,,,
16.583333,-0.0173,,,,,,
16.6,-0.015259,,,,,,
16.616667,-0.013907,,,,,,
16.633333,-0.012255,,,,,,
16.65,-0.011164,,,,,,
16.666667,-0.010464,,,,,,
16.683333,-0.008775,,,,,,
16.7,-0.005985,,,,,,
16.716667,-0.005107,,,,,,
16.733333,-0.00421,,,,,,
16.75,-0.003523,,,,,,
16.766667,-0.004566,,,,,,
16.783333,-0.00622,,,,,,
16.8,-0.007606,,,,,,
16.816667,-0.007691,,,,,,
16.833333,-0.007226,,,,,,
16.85,-0.007084,,,,,,
16.866667,-0.005691,,,,,,
16.883333,-0.003459,,,,,,
16.9,-0.001997,,,,,,
16.916667,-0.001397,,,,,,
16.933333,-0.000947,,,,,,
16.95,-0.001318,,,,,,
16.966667,-0.002559,,,,,,
16.983333,-0.002802,,,,,,
17,-0.001664,,,,,,
17.016667,-0.000387,,,,,,
17.033333,-0.000512,,,,,,
17.05,-0.000257,,,,,,
17.066667,-0.000652,,,,,,
17.083333,-0.001667,,,,,,
17.1,-0.001965,,,,,,
17.116667,-0.000333,,,,,,
17.133333,0.00107,,,,,,
17.15,0.002141,,,,,,
17.166667,0.002051,,,,,,
17.183333,0.00225,,,,,,
17.2,0.00151,,,,,,
17.216667,0.000458,,,,,,
17.233333,0.000075,,,,,,
17.25,0.001762,,,,,,
17.266667,0.001669,,,,,,
17.283333,0.001424,,,,,,
17.3,0.001798,,,,,,
17.316667,0.001522,,,,,,
17.333333,0.001246,,,,,,
17.35,0.001158,,,,,,
17.366667,0.001359,,,,,,
17.383333,0.00188,,,,,,
17.4,0.002271,,,,,,
17.416667,0.00129,,,,,,
17.433333,0.001908,,,,,,
17.45,0.002577,,,,,,
17.466667,0.002244,,,,,,
17.483333,0.002729,,,,,,
17.5,0.002435,,,,,,
17.516667,0.001111,,,,,,
17.533333,0.000014,,,,,,
17.55,-0.000333,,,,,,
17.566667,-0.00122,,,,,,
17.583333,-0.000527,,,,,,
17.6,0.000672,,,,,,
17.616667,0.000022,,,,,,
17.633333,-0.000228,,,,,,
17.65,-0.000329,,,,,,
17.666667,-0.001162,,,,,,
17.683333,-0.001165,,,,,,
17.7,-0.001298,,,,,,
17.716667,-0.001813,,,,,,
17.733333,-0.002318,,,,,,
17.75,-0.001334,,,,,,
17.766667,-0.00161,,,,,,
17.783333,-0.000888,,,,,,
17.8,0.000314,,,,,,
17.816667,0.001246,,,,,,
17.833333,0.001437,,,,,,
17.85,0.001077,,,,,,
17.866667,0.001166,,,,,,
17.883333,0.001226,,,,,,
17.9,0.000615,,,,,,
17.916667,-0.000477,,,,,,
17.933333,-0.000399,,,,,,
17.95,-0.001221,,,,,,
17.966667,-0.002284,,,,,,
17.983333,-0.002207,,,,,,
18,-0.001881,,,,,,
18.016667,-0.001504,,,,,,
18.033333,-0.000368,,,,,,
18.05,0.001537,,,,,,
18.066667,0.002673,,,,,,
18.083333,0.002819,,,,,,
18.1,0.002074,,,,,,
18.116667,0.001629,,,,,,
18.133333,-0.000096,,,,,,
18.15,-0.001321,,,,,,
18.166667,-0.001106,,,,,,
18.183333,-0.00148,,,,,,
18.2,-0.001865,,,,,,
18.216667,-0.00132,,,,,,
18.233333,-0.001665,,,,,,
18.25,-0.001919,,,,,,
18.266667,-0.000854,,,,,,
18.283333,0.001202,,,,,,
18.3,0.001298,,,,,,
18.316667,0.001724,,,,,,
18.333333,0.002191,,,,,,
18.35,0.002438,,,,,,
18.366667,0.001846,,,,,,
18.383333,0.001993,,,,,,
18.4,0.001351,,,,,,
18.416667,0.00061,,,,,,
18.433333,0.00002,,,,,,
18.45,-0.000811,,,,,,
18.466667,-0.000551,,,,,,
18.483333,0.00004,,,,,,
18.5,-0.000149,,,,,,
18.516667,-0.000948,,,,,,
18.533333,-0.001065,,,,,,
18.55,0.003477,,,,,,
18.566667,0.01837,,,,,,
18.583333,0.039153,,,,,,
18.6,0.063288,,,,,,
18.616667,0.087723,,,,,,
18.633333,0.100828,,,,,,
18.65,0.093174,,,,,,
18.666667,0.071751,,,,,,
18.683333,0.041128,,,,,,
18.7,0.004345,,,,,,
18.716667,-0.027947,,,,,,
18.733333,-0.048598,,,,,,
18.75,-0.059578,,,,,,
18.766667,-0.063289,,,,,,
18.783333,-0.060638,,,,,,
18.8,-0.054966,,,,,,
18.816667,-0.048135,,,,,,
18.833333,-0.040673,,,,,,
18.85,-0.033959,,,,,,
18.866667,-0.027574,,,,,,
18.883333,-0.02275,,,,,,
18.9,-0.019005,,,,,,
18.916667,-0.017409,,,,,,
18.933333,-0.015072,,,,,,
18.95,-0.014115,,,,,,
18.966667,-0.012017,,,,,,
18.983333,-0.009388,,,,,,
19,-0.007738,,,,,,
19.016667,-0.007439,,,,,,
19.033333,-0.006677,,,,,,
19.05,-0.005275,,,,,,
19.066667,-0.005573,,,,,,
19.083333,-0.00442,,,,,,
19.1,-0.002715,,,,,,
19.116667,-0.00213,,,,,,
19.133333,-0.002265,,,,,,
19.15,-0.001549,,,,,,
19.166667,-0.001681,,,,,,
19.183333,-0.001652,,,,,,
19.2,-0.000894,,,,,,
19.216667,-0.001214,,,,,,
19.233333,-0.001273,,,,,,
19.25,-0.000642,,,,,,
19.266667,-0.00061,,,,,,
19.283333,-0.000246,,,,,,
19.3,0.001048,,,,,,
19.316667,0.000973,,,,,,
19.333333,0.000408,,,,,,
19.35,0.000266,,,,,,
19.366667,0.000364,,,,,,
19.383333,-0.000708,,,,,,
19.4,-0.001269,,,,,,
19.416667,-0.000268,,,,,,
19.433333,-0.001146,,,,,,
19.45,-0.000785,,,,,,
19.466667,-0.000481,,,,,,
19.483333,0.000334,,,,,,
19.5,-0.000421,,,,,,
19.516667,0.000874,,,,,,
19.533333,0.000612,,,,,,
19.55,0.000581,,,,,,
19.566667,0.000469,,,,,,
19.583333,0.000089,,,,,,
19.6,-0.000229,,,,,,
19.616667,-0.000616,,,,,,
19.633333,-0.000304,,,,,,
19.65,0.00005,,,,,,
19.666667,0.000576,,,,,,
19.683333,0.000553,,,,,,
19.7,0.001039,,,,,,
19.716667,0.001078,,,,,,
19.733333,0.001078,,,,,,
19.75,0.001388,,,,,,
19.766667,0.002209,,,,,,
19.783333,0.001982,,,,,,
19.8,0.001656,,,,,,
19.816667,0.00119,,,,,,
19.833333,0.001285,,,,,,
19.85,0.001042,,,,,,
19.866667,0.001009,,,,,,
19.883333,0.000467,,,,,,
19.9,0.001195,,,,,,
19.916667,0.001026,,,,,,
19.933333,0.000046,,,,,,
19.95,-0.000004,,,,,,
19.966667,0.000928,,,,,,
19.983333,0.00018,,,,,,
20,-0.000157,,,,,,
20.016667,0.001115,,,,,,
20.033333,0.000439,,,,,,
20.05,-0.000487,,,,,,
20.066667,-0.000224,,,,,,
20.083333,0.00022,,,,,,
20.1,-0.000475,,,,,,
20.116667,-0.000171,,,,,,
20.133333,0.000264,,,,,,
20.15,-0.000292,,,,,,
20.166667,-0.001777,,,,,,
20.183333,-0.002763,,,,,,
20.2,-0.002439,,,,,,
20.216667,-0.002165,,,,,,
20.233333,-0.001071,,,,,,
20.25,-0.000108,,,,,,
20.266667,0.000546,,,,,,
20.283333,0.001049,,,,,,
20.3,0.001711,,,,,,
20.316667,0.001323,,,,,,
20.333333,0.001286,,,,,,
20.35,0.001136,,,,,,
20.366667,0.000797,,,,,,
20.383333,0.000268,,,,,,
20.4,0.000378,,,,,,
20.416667,0.000986,,,,,,
20.433333,0.001745,,,,,,
20.45,0.000963,,,,,,
20.466667,-0.00008,,,,,,
20.483333,-0.001014,,,,,,
20.5,-0.002659,,,,,,
20.516667,-0.002773,,,,,,
20.533333,-0.003011,,,,,,
20.55,-0.002199,,,,,,
20.566667,-0.003128,,,,,,
20.583333,-0.001506,,,,,,
20.6,-0.002209,,,,,,
20.616667,-0.001621,,,,,,
20.633333,-0.001323,,,,,,
20.65,0.000483,,,,,,
20.666667,0.000796,,,,,,
20.683333,0.00182,,,,,,
20.7,0.001913,,,,,,
20.716667,0.001294,,,,,,
20.733333,0.001103,,,,,,
20.75,0.000632,,,,,,
20.766667,0.000131,,,,,,
20.783333,0.000047,,,,,,
20.8,0.000311,,,,,,
20.816667,-0.000364,,,,,,
20.833333,-0.00052,,,,,,
20.85,-0.00026,,,,,,
20.866667,-0.00063,,,,,,
20.883333,-0.00106,,,,,,
20.9,-0.001822,,,,,,
20.916667,-0.003197,,,,,,
20.933333,-0.005762,,,,,,
20.95,-0.006867,,,,,,
20.966667,-0.007665,,,,,,
20.983333,-0.006415,,,,,,
21,-0.004265,,,,,,
21.016667,-0.001445,,,,,,
21.033333,0.000671,,,,,,
21.05,0.007457,,,,,,
21.066667,0.023032,,,,,,
21.083333,0.042637,,,,,,
21.1,0.066099,,,,,,
21.116667,0.091001,,,,,,
21.133333,0.104403,,,,,,
21.15,0.098104,,,,,,
21.166667,0.079372,,,,,,
21.183333,0.050531,,,,,,
21.2,0.014589,,,,,,
21.216667,-0.017294,,,,,,
21.233333,-0.039298,,,,,,
21.25,-0.052442,,,,,,
21.266667,-0.057667,,,,,,
21.283333,-0.055103,,,,,,
21.3,-0.048109,,,,,,
21.316667,-0.039815,,,,,,
21.333333,-0.032652,,,,,,
21.35,-0.02581,,,,,,
21.366667,-0.021628,,,,,,
21.383333,-0.018466,,,,,,
21.4,-0.015524,,,,,,
21.416667,-0.012963,,,,,,
21.433333,-0.011622,,,,,,
21.45,-0.008512,,,,,,
21.466667,-0.007341,,,,,,
21.483333,-0.006591,,,,,,
21.5,-0.00515,,,,,,
21.516667,-0.00403,,,,,,
21.533333,-0.002069,,,,,,
21.55,-0.000709,,,,,,
21.566667,-0.000929,,,,,,
21.583333,-0.001028,,,,,,
21.6,0.000283,,,,,,
21.616667,-0.000866,,,,,,
21.633333,-0.000695,,,,,,
21.65,-0.000174,,,,,,
21.666667,0.000038,,,,,,
21.683333,-0.00019,,,,,,
21.7,-0.000128,,,,,,
21.716667,0.000686,,,,,,
21.733333,0.001769,,,,,,
21.75,0.002603,,,,,,
21.766667,0.001807,,,,,,
21.783333,0.001103,,,,,,
21.8,0.000148,,,,,,
21.816667,-0.000506,,,,,,
21.833333,-0.001089,,,,,,
21.85,-0.000271,,,,,,
21.866667,0.000438,,,,,,
21.883333,0.000827,,,,,,
21.9,0.000627,,,,,,
21.916667,0.001259,,,,,,
21.933333,0.001191,,,,,,
21.95,0.001443,,,,,,
21.966667,0.001487,,,,,,
21.983333,0.001893,,,,,,
22,0.001749,,,,,,
22.016667,0.002275,,,,,,
22.033333,0.002055,,,,,,
22.05,0.002145,,,,,,
22.066667,0.002755,,,,,,
22.083333,0.002496,,,,,,
22.1,0.002281,,,,,,
22.116667,0.002555,,,,,,
22.133333,0.00168,,,,,,
22.15,0.000156,,,,,,
22.166667,-0.000075,,,,,,
22.183333,-0.001116,,,,,,
22.2,-0.000387,,,,,,
22.216667,0.000635,,,,,,
22.233333,0.001607,,,,,,
22.25,0.00183,,,,,,
22.266667,0.001933,,,,,,
22.283333,0.000889,,,,,,
22.3,0.000266,,,,,,
22.316667,-0.000568,,,,,,
22.333333,-0.000691,,,,,,
22.35,-0.000311,,,,,,
22.366667,-0.000242,,,,,,
22.383333,0.000367,,,,,,
22.4,0.000398,,,,,,
22.416667,0.00005,,,,,,
22.433333,0.000522,,,,,,
22.45,0.000713,,,,,,
22.466667,0.000327,,,,,,
22.483333,0.00031,,,,,,
22.5,0.000914,,,,,,
22.516667,0.000418,,,,,,
22.533333,-0.000377,,,,,,
22.55,-0.000232,,,,,,
22.566667,-0.000477,,,,,,
22.583333,-0.001442,,,,,,
22.6,-0.001217,,,,,,
22.616667,-0.000201,,,,,,
22.633333,-0.000235,,,,,,
22.65,0.00051,,,,,,
22.666667,0.001316,,,,,,
22.683333,0.000692,,,,,,
22.7,-0.000463,,,,,,
22.716667,-0.000468,,,,,,
22.733333,0.000028,,,,,,
22.75,-0.000967,,,,,,
22.766667,-0.001012,,,,,,
22.783333,-0.000438,,,,,,
22.8,-0.000114,,,,,,
22.816667,-0.00089,,,,,,
22.833333,-0.000767,,,,,,
22.85,-0.000314,,,,,,
22.866667,-0.000352,,,,,,
22.883333,-0.000599,,,,,,
22.9,-0.000888,,,,,,
22.916667,-0.001317,,,,,,
22.933333,-0.002017,,,,,,
22.95,-0.002117,,,,,,
22.966667,-0.001678,,,,,,
22.983333,-0.000949,,,,,,
23,0.000129,,,,,,
23.016667,-0.000083,,,,,,
23.033333,-0.000367,,,,,,
23.05,-0.001761,,,,,,
23.066667,-0.002305,,,,,,
23.083333,-0.003029,,,,,,
23.1,-0.002886,,,,,,
23.116667,-0.002422,,,,,,
23.133333,-0.001928,,,,,,
23.15,-0.001995,,,,,,
23.166667,-0.001393,,,,,,
23.183333,-0.001151,,,,,,
23.2,-0.000968,,,,,,
23.216667,-0.000477,,,,,,
23.233333,-0.000216,,,,,,
23.25,-0.000065,,,,,,
23.266667,0.000157,,,,,,
23.283333,0.000358,,,,,,
23.3,0.000399,,,,,,
23.316667,0.00094,,,,,,
23.333333,0.000991,,,,,,
23.35,0.000793,,,,,,
23.366667,-0.000255,,,,,,
23.383333,0.000017,,,,,,
23.4,0.000709,,,,,,
23.416667,0.000343,,,,,,
23.433333,0.001556,,,,,,
23.45,0.002209,,,,,,
23.466667,0.000784,,,,,,
23.483333,-0.00038,,,,,,
23.5,-0.000945,,,,,,
23.516667,-0.002619,,,,,,
23.533333,-0.003681,,,,,,
23.55,0.000817,,,,,,
23.566667,0.014955,,,,,,
23.583333,0.034444,,,,,,
23.6,0.056976,,,,,,
23.616667,0.082807,,,,,,
23.633333,0.099399,,,,,,
23.65,0.095632,,,,,,
23.666667,0.079127,,,,,,
23.683333,0.053272,,,,,,
23.7,0.017547,,,,,,
23.716667,-0.014675,,,,,,
23.733333,-0.038545,,,,,,
23.75,-0.051046,,,,,,
23.766667,-0.055906,,,,,,
23.783333,-0.051782,,,,,,
23.8,-0.044858,,,,,,
23.816667,-0.035454,,,,,,
23.833333,-0.028329,,,,,,
23.85,-0.021579,,,,,,
23.866667,-0.0163,,,,,,
23.883333,-0.01225,,,,,,
23.9,-0.009568,,,,,,
23.916667,-0.007723,,,,,,
23.933333,-0.006138,,,,,,
23.95,-0.005582,,,,,,
23.966667,-0.005203,,,,,,
23.983333,-0.004351,,,,,,
24,-0.004189,,,,,,
24.016667,-0.003718,,,,,,
24.033333,-0.00283,,,,,,
24.05,-0.001212,,,,,,
24.066667,0.000227,,,,,,
24.083333,0.002546,,,,,,
24.1,0.002352,,,,,,
24.116667,0.002148,,,,,,
24.133333,0.002804,,,,,,
24.15,0.002072,,,,,,
24.166667,0.000539,,,,,,
24.183333,0.000966,,,,,,
24.2,0.000503,,,,,,
24.216667,-0.000891,,,,,,
24.233333,-0.001079,,,,,,
24.25,-0.001566,,,,,,
24.266667,-0.002044,,,,,,
24.283333,-0.000936,,,,,,
24.3,-0.000439,,,,,,
24.316667,0.000378,,,,,,
24.333333,0.000776,,,,,,
24.35,0.000786,,,,,,
24.366667,0.000735,,,,,,
24.383333,0.001355,,,,,,
24.4,0.001365,,,,,,
24.416667,0.001084,,,,,,
24.433333,-0.000426,,,,,,
24.45,-0.000747,,,,,,
24.466667,-0.001761,,,,,,
24.483333,-0.001783,,,,,,
24.5,-0.001276,,,,,,
24.516667,0.000052,,,,,,
24.533333,0.001761,,,,,,
24.55,0.004407,,,,,,
24.566667,0.005442,,,,,,
24.583333,0.006002,,,,,,
24.6,0.006604,,,,,,
24.616667,0.005287,,,,,,
24.633333,0.0048,,,,,,
24.65,0.004987,,,,,,
24.666667,0.00514,,,,,,
24.683333,0.005074,,,,,,
24.7,0.007228,,,,,,
24.716667,0.007598,,,,,,
24.733333,0.009401,,,,,,
24.75,0.010405,,,,,,
24.766667,0.010588,,,,,,
24.783333,0.007959,,,,,,
24.8,0.00596,,,,,,
24.816667,0.003211,,,,,,
24.833333,0.001232,,,,,,
24.85,-0.000823,,,,,,
24.866667,-0.000867,,,,,,
24.883333,-0.001482,,,,,,
24.9,-0.001857,,,,,,
24.916667,-0.001712,,,,,,
24.933333,-0.001907,,,,,,
24.95,-0.002451,,,,,,
24.966667,-0.002698,,,,,,
24.983333,-0.002617,,,,,,
25,-0.002715,,,,,,
25.016667,-0.003363,,,,,,
25.033333,-0.004487,,,,,,
25.05,-0.004652,,,,,,
25.066667,-0.005877,,,,,,
25.083333,-0.005874,,,,,,
25.1,-0.004388,,,,,,
25.116667,-0.003493,,,,,,
25.133333,-0.002918,,,,,,
25.15,-0.002137,,,,,,
25.166667,-0.003853,,,,,,
25.183333,-0.005399,,,,,,
25.2,-0.005735,,,,,,
25.216667,-0.00589,,,,,,
25.233333,-0.006219,,,,,,
25.25,-0.005788,,,,,,
25.266667,-0.004847,,,,,,
25.283333,-0.004348,,,,,,
25.3,-0.00427,,,,,,
25.316667,-0.004133,,,,,,
25.333333,-0.003608,,,,,,
25.35,-0.003614,,,,,,
25.366667,-0.003569,,,,,,
25.383333,-0.002035,,,,,,
25.4,-0.001666,,,,,,
25.416667,-0.001375,,,,,,
25.433333,-0.000303,,,,,,
25.45,-0.000012,,,,,,
25.466667,-0.001858,,,,,,
25.483333,-0.000988,,,,,,
25.5,0.000793,,,,,,
25.516667,0.000743,,,,,,
25.533333,0.001663,,,,,,
25.55,0.003163,,,,,,
25.566667,0.002243,,,,,,
25.583333,0.000951,,,,,,
25.6,0.000422,,,,,,
25.616667,0.000032,,,,,,
25.633333,-0.000047,,,,,,
25.65,0.00133,,,,,,
25.666667,0.001772,,,,,,
25.683333,0.001734,,,,,,
25.7,0.001226,,,,,,
25.716667,0.001604,,,,,,
25.733333,0.001768,,,,,,
25.75,0.002172,,,,,,
25.766667,0.002877,,,,,,
25.783333,0.003575,,,,,,
25.8,0.002152,,,,,,
25.816667,0.000669,,,,,,
25.833333,-0.000354,,,,,,
25.85,-0.001434,,,,,,
25.866667,-0.001954,,,,,,
25.883333,-0.002094,,,,,,
25.9,-0.002217,,,,,,
25.916667,-0.001864,,,,,,
25.933333,-0.00173,,,,,,
25.95,-0.002477,,,,,,
25.966667,-0.001849,,,,,,
25.983333,-0.000182,,,,,,
26,-0.000616,,,,,,
26.016667,-0.000209,,,,,,
26.033333,0.000622,,,,,,
26.05,0.003752,,,,,,
26.066667,0.015683,,,,,,
26.083333,0.034872,,,,,,
26.1,0.056928,,,,,,
26.116667,0.082973,,,,,,
26.133333,0.101488,,,,,,
26.15,0.098451,,,,,,
26.166667,0.082161,,,,,,
26.183333,0.055601,,,,,,
26.2,0.020352,,,,,,
26.216667,-0.013691,,,,,,
26.233333,-0.035664,,,,,,
26.25,-0.048438,,,,,,
26.266667,-0.051312,,,,,,
26.283333,-0.049219,,,,,,
26.3,-0.042146,,,,,,
26.316667,-0.034224,,,,,,
26.333333,-0.027061,,,,,,
26.35,-0.023581,,,,,,
26.366667,-0.019052,,,,,,
26.383333,-0.015092,,,,,,
26.4,-0.013593,,,,,,
26.416667,-0.012185,,,,,,
26.433333,-0.009907,,,,,,
26.45,-0.00932,,,,,,
26.466667,-0.009383,,,,,,
26.483333,-0.007087,,,,,,
26.5,-0.005661,,,,,,
26.516667,-0.003975,,,,,,
26.533333,-0.0019,,,,,,
26.55,-0.000495,,,,,,
26.566667,-0.000429,,,,,,
26.583333,-0.000474,,,,,,
26.6,0.0001,,,,,,
26.616667,-0.000495,,,,,,
26.633333,-0.00181,,,,,,
26.65,-0.002425,,,,,,
26.666667,-0.00293,,,,,,
26.683333,-0.003044,,,,,,
26.7,-0.002739,,,,,,
26.716667,-0.001853,,,,,,
26.733333,-0.001907,,,,,,
26.75,-0.001631,,,,,,
26.766667,-0.001945,,,,,,
26.783333,-0.001777,,,,,,
26.8,-0.00128,,,,,,
26.816667,0.000728,,,,,,
26.833333,0.001996,,,,,,
26.85,0.001646,,,,,,
26.866667,0.002386,,,,,,
26.883333,0.002716,,,,,,
26.9,0.002148,,,,,,
26.916667,0.0024,,,,,,
26.933333,0.002513,,,,,,
26.95,0.002056,,,,,,
26.966667,0.002011,,,,,,
26.983333,0.001918,,,,,,
27,0.000464,,,,,,
27.016667,0.001121,,,,,,
27.033333,0.000671,,,,,,
27.05,0.000641,,,,,,
27.066667,0.001001,,,,,,
27.083333,0.001332,,,,,,
27.1,0.000947,,,,,,
27.116667,0.001091,,,,,,
27.133333,0.000306,,,,,,
27.15,-0.000348,,,,,,
27.166667,-0.000349,,,,,,
27.183333,-0.00028,,,,,,
27.2,-0.000191,,,,,,
27.216667,0.000441,,,,,,
27.233333,-0.000306,,,,,,
27.25,-0.000003,,,,,,
27.266667,-0.000189,,,,,,
27.283333,0.000168,,,,,,
27.3,0.000686,,,,,,
27.316667,0.002254,,,,,,
27.333333,0.002053,,,,,,
27.35,0.001265,,,,,,
27.366667,0.000728,,,,,,
27.383333,0.00074,,,,,,
27.4,-0.000715,,,,,,
27.416667,-0.000598,,,,,,
27.433333,-0.000361,,,,,,
27.45,0.000346,,,,,,
27.466667,0.000126,,,,,,
27.483333,0.000867,,,,,,
27.5,0.001078,,,,,,
27.516667,0.00185,,,,,,
27.533333,0.001205,,,,,,
27.55,0.00031,,,,,,
27.566667,-0.000724,,,,,,
27.583333,-0.000798,,,,,,
27.6,-0.000929,,,,,,
27.616667,-0.000519,,,,,,
27.633333,0.00049,,,,,,
27.65,0.001551,,,,,,
27.666667,0.001344,,,,,,
27.683333,0.001177,,,,,,
27.7,0.00213,,,,,,
27.716667,0.001855,,,,,,
27.733333,0.001781,,,,,,
27.75,0.001797,,,,,,
27.766667,0.001093,,,,,,
27.783333,0.000201,,,,,,
27.8,-0.000061,,,,,,
27.816667,-0.000432,,,,,,
27.833333,-0.001003,,,,,,
27.85,-0.000903,,,,,,
27.866667,-0.002123,,,,,,
27.883333,-0.002223,,,,,,
27.9,-0.001392,,,,,,
27.916667,-0.000261,,,,,,
27.933333,0.00071,,,,,,
27.95,0.001492,,,,,,
27.966667,0.001413,,,,,,
27.983333,0.000705,,,,,,
28,0.000887,,,,,,
28.016667,0.000179,,,,,,
28.033333,-0.00059,,,,,,
28.05,-0.000178,,,,,,
28.066667,-0.000156,,,,,,
28.083333,-0.001475,,,,,,
28.1,-0.002044,,,,,,
28.116667,-0.001023,,,,,,
28.133333,-0.001722,,,,,,
28.15,-0.001691,,,,,,
28.166667,-0.000822,,,,,,
28.183333,0.000528,,,,,,
28.2,0.000428,,,,,,
28.216667,0.000386,,,,,,
28.233333,-0.000075,,,,,,
28.25,-0.000557,,,,,,
28.266667,-0.000659,,,,,,
28.283333,-0.001163,,,,,,
28.3,-0.000966,,,,,,
28.316667,-0.00106,,,,,,
28.333333,-0.001344,,,,,,
28.35,-0.00189,,,,,,
28.366667,-0.002245,,,,,,
28.383333,-0.002101,,,,,,
28.4,-0.001368,,,,,,
