DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
5.55,-0.002644,,,,,,
5.566667,-0.001592,,,,,,
5.583333,-0.000289,,,,,,
5.6,-0.001061,,,,,,
5.616667,-0.001715,,,,,,
5.633333,-0.001338,,,,,,
5.65,-0.001392,,,,,,
5.666667,-0.000545,,,,,,
5.683333,0.001241,,,,,,
5.7,0.002337,,,,,,
5.716667,0.002653,,,,,,
5.733333,0.001779,,,,,,
5.75,0.000456,,,,,,
5.766667,0.000942,,,,,,
5.783333,0.002078,,,,,,
5.8,0.003837,,,,,,
5.816667,0.004887,,,,,,
5.833333,0.005087,,,,,,
5.85,0.003177,,,,,,
5.866667,0.001067,,,,,,
5.883333,-0.000872,,,,,,
5.9,-0.001468,,,,,,
5.916667,-0.000483,,,,,,
5.933333,0.001133,,,,,,
5.95,0.002888,,,,,,
5.966667,0.004784,,,,,,
5.983333,0.00649,,,,,,
6,0.009399,,,,,,
6.016667,0.011439,,,,,,
6.033333,0.01323,,,,,,
6.05,0.015911,,,,,,
6.066667,0.020911,,,,,,
6.083333,0.025032,,,,,,
6.1,0.029526,,,,,,
6.116667,0.033521,,,,,,
6.133333,0.031086,,,,,,
6.15,0.023521,,,,,,
6.166667,0.013596,,,,,,
6.183333,0.001641,,,,,,
6.2,-0.009962,,,,,,
6.216667,-0.013643,,,,,,
6.233333,-0.014185,,,,,,
6.25,-0.014966,,,,,,
6.266667,-0.014788,,,,,,
6.283333,-0.013749,,,,,,
6.3,-0.014939,,,,,,
6.316667,-0.016378,,,,,,
6.333333,-0.013577,,,,,,
6.35,-0.008925,,,,,,
6.366667,-0.003614,,,,,,
6.383333,0.001127,,,,,,
6.4,0.00459,,,,,,
6.416667,0.004673,,,,,,
6.433333,0.004676,,,,,,
6.45,0.003249,,,,,,
6.466667,0.000642,,,,,,
6.483333,-0.000524,,,,,,
6.5,-0.00159,,,,,,
6.516667,-0.003636,,,,,,
6.533333,-0.004652,,,,,,
6.55,-0.004667,,,,,,
6.566667,-0.004773,,,,,,
6.583333,-0.002679,,,,,,
6.6,-0.000086,,,,,,
6.616667,0.000241,,,,,,
6.633333,0.000998,,,,,,
6.65,0.002075,,,,,,
6.666667,0.000072,,,,,,
6.683333,-0.001821,,,,,,
6.7,-0.002503,,,,,,
6.716667,-0.003508,,,,,,
