DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
0.8,-0.001781,,,,,,
0.816667,-0.001771,,,,,,
0.833333,-0.002192,,,,,,
0.85,-0.000882,,,,,,
0.866667,-0.001102,,,,,,
0.883333,-0.001503,,,,,,
0.9,-0.000692,,,,,,
0.916667,0.001778,,,,,,
0.933333,0.002929,,,,,,
0.95,0.005699,,,,,,
0.966667,0.00605,,,,,,
0.983333,0.004341,,,,,,
1,0.002833,,,,,,
1.016667,0.002417,,,,,,
1.033333,0.00069,,,,,,
1.05,0.004983,,,,,,
1.066667,0.007666,,,,,,
1.083333,0.005509,,,,,,
1.1,0.002124,,,,,,
1.116667,-0.00164,,,,,,
1.133333,-0.007724,,,,,,
1.15,-0.011619,,,,,,
1.166667,-0.012793,,,,,,
1.183333,-0.012987,,,,,,
1.2,-0.012269,,,,,,
1.216667,-0.011961,,,,,,
1.233333,-0.010363,,,,,,
1.25,-0.007875,,,,,,
1.266667,-0.006847,,,,,,
1.283333,-0.004599,,,,,,
1.3,-0.003579,,,,,,
1.316667,-0.003188,,,,,,
1.333333,-0.002508,,,,,,
1.35,-0.000947,,,,,,
1.366667,-0.000197,,,,,,
1.383333,0.002053,,,,,,
1.4,0.002486,,,,,,
1.416667,0.002138,,,,,,
1.433333,0.00183,,,,,,
1.45,0.001843,,,,,,
1.466667,0.000045,,,,,,
1.483333,-0.000022,,,,,,
1.5,0.000102,,,,,,
1.516667,0.000126,,,,,,
1.533333,-0.00035,,,,,,
1.55,-0.000675,,,,,,
1.566667,-0.001321,,,,,,
1.583333,-0.000267,,,,,,
1.6,0.001229,,,,,,
1.616667,0.001815,,,,,,
1.633333,0.002151,,,,,,
1.65,0.002587,,,,,,
1.666667,0.000944,,,,,,
1.683333,-0.00104,,,,,,
1.7,-0.002143,,,,,,
1.716667,-0.002715,,,,,,
1.733333,-0.002388,,,,,,
1.75,-0.00219,,,,,,
1.766667,-0.002323,,,,,,
1.783333,-0.002975,,,,,,
1.8,-0.003366,,,,,,
1.816667,-0.003147,,,,,,
1.833333,-0.001698,,,,,,
1.85,-0.002519,,,,,,
1.866667,-0.001441,,,,,,
1.883333,0.000048,,,,,,
1.9,-0.000122,,,,,,
1.916667,-0.000521,,,,,,
1.933333,0.002189,,,,,,
1.95,0.002649,,,,,,
1.966667,0.001569,,,,,,
1.983333,0.000429,,,,,,
2,-0.00024,,,,,,
2.016667,-0.001359,,,,,,
2.033333,-0.001298,,,,,,
2.05,0.000414,,,,,,
2.066667,0.000885,,,,,,
2.083333,0.000926,,,,,,
2.1,0.001258,,,,,,
2.116667,0.00201,,,,,,
2.133333,0.001672,,,,,,
2.15,0.003004,,,,,,
2.166667,0.003026,,,,,,
2.183333,0.001848,,,,,,
2.2,-0.00039,,,,,,
2.216667,-0.000447,,,,,,
2.233333,-0.000365,,,,,,
2.25,-0.000712,,,,,,
2.266667,-0.000249,,,,,,
2.283333,0.000273,,,,,,
2.3,-0.000574,,,,,,
2.316667,-0.000611,,,,,,
2.333333,-0.000468,,,,,,
2.35,0.000396,,,,,,
2.366667,0.001499,,,,,,
2.383333,0.001692,,,,,,
2.4,0.000605,,,,,,
2.416667,0.000139,,,,,,
2.433333,-0.000608,,,,,,
2.45,-0.001295,,,,,,
2.466667,-0.001241,,,,,,
2.483333,-0.000998,,,,,,
2.5,0.000876,,,,,,
2.516667,0.00108,,,,,,
2.533333,0.000933,,,,,,
2.55,0.001207,,,,,,
2.566667,0.001261,,,,,,
2.583333,-0.000206,,,,,,
2.6,0.000218,,,,,,
2.616667,0.001052,,,,,,
2.633333,0.000906,,,,,,
2.65,0.00059,,,,,,
2.666667,0.001374,,,,,,
2.683333,0.001258,,,,,,
2.7,0.000362,,,,,,
2.716667,0.000315,,,,,,
2.733333,0.000839,,,,,,
2.75,0.000263,,,,,,
2.766667,-0.000354,,,,,,
2.783333,-0.00055,,,,,,
2.8,0.000222,,,,,,
2.816667,0.000644,,,,,,
2.833333,0.001056,,,,,,
2.85,0.000779,,,,,,
2.866667,0.000441,,,,,,
2.883333,-0.001227,,,,,,
2.9,-0.001828,,,,,,
2.916667,-0.001818,,,,,,
2.933333,-0.000549,,,,,,
2.95,0.00076,,,,,,
2.966667,0.001699,,,,,,
2.983333,0.001259,,,,,,
3,0.000424,,,,,,
3.016667,0.00087,,,,,,
3.033333,0.000615,,,,,,
3.05,0.00053,,,,,,
3.066667,0.000395,,,,,,
3.083333,0.00123,,,,,,
3.1,0.00027,,,,,,
3.116667,-0.00034,,,,,,
3.133333,-0.001801,,,,,,
3.15,-0.002231,,,,,,
3.166667,-0.003242,,,,,,
3.183333,-0.003682,,,,,,
3.2,-0.003089,,,,,,
3.216667,-0.001907,,,,,,
3.233333,-0.000824,,,,,,
3.25,0.000678,,,,,,
3.266667,0.0006,,,,,,
3.283333,-0.001207,,,,,,
3.3,-0.001451,,,,,,
3.316667,-0.001416,,,,,,
3.333333,-0.002981,,,,,,
3.35,-0.002086,,,,,,
3.366667,-0.00044,,,,,,
3.383333,-0.000045,,,,,,
3.4,0.000465,,,,,,
3.416667,0.002474,,,,,,
3.433333,0.002713,,,,,,
3.45,0.003772,,,,,,
3.466667,0.003671,,,,,,
3.483333,0.00203,,,,,,
3.5,-0.000415,,,,,,
3.516667,-0.001832,,,,,,
3.533333,-0.001758,,,,,,
3.55,0.009106,,,,,,
3.566667,0.028009,,,,,,
3.583333,0.050423,,,,,,
3.6,0.072333,,,,,,
3.616667,0.089161,,,,,,
3.633333,0.08352,,,,,,
3.65,0.060869,,,,,,
3.666667,0.031867,,,,,,
3.683333,0.000526,,,,,,
3.7,-0.029909,,,,,,
3.716667,-0.047935,,,,,,
3.733333,-0.054412,,,,,,
3.75,-0.054758,,,,,,
3.766667,-0.048824,,,,,,
3.783333,-0.03638,,,,,,
3.8,-0.02139,,,,,,
3.816667,-0.006741,,,,,,
3.833333,0.005418,,,,,,
3.85,0.013698,,,,,,
3.866667,0.016837,,,,,,
3.883333,0.019096,,,,,,
3.9,0.019782,,,,,,
3.916667,0.020537,,,,,,
3.933333,0.020362,,,,,,
3.95,0.020596,,,,,,
3.966667,0.018571,,,,,,
3.983333,0.016146,,,,,,
4,0.012138,,,,,,
4.016667,0.009738,,,,,,
4.033333,0.007039,,,,,,
4.05,0.00407,,,,,,
4.066667,0.002801,,,,,,
4.083333,0.002281,,,,,,
4.1,0.000879,,,,,,
4.116667,-0.000454,,,,,,
4.133333,-0.001157,,,,,,
4.15,-0.001471,,,,,,
4.166667,-0.001844,,,,,,
4.183333,-0.003327,,,,,,
4.2,-0.003873,,,,,,
4.216667,-0.00457,,,,,,
4.233333,-0.005507,,,,,,
4.25,-0.005554,,,,,,
4.266667,-0.00339,,,,,,
4.283333,-0.001197,,,,,,
4.3,0.001943,,,,,,
4.316667,0.003953,,,,,,
4.333333,0.004673,,,,,,
4.35,0.004772,,,,,,
4.366667,0.004192,,,,,,
4.383333,0.002482,,,,,,
4.4,0.000229,,,,,,
4.416667,-0.001295,,,,,,
4.433333,-0.003308,,,,,,
4.45,-0.004912,,,,,,
4.466667,-0.005345,,,,,,
4.483333,-0.005069,,,,,,
4.5,-0.004055,,,,,,
4.516667,-0.003701,,,,,,
4.533333,-0.003918,,,,,,
4.55,-0.004004,,,,,,
4.566667,-0.003141,,,,,,
4.583333,-0.002977,,,,,,
4.6,-0.001116,,,,,,
4.616667,0.000975,,,,,,
4.633333,0.002356,,,,,,
4.65,0.001696,,,,,,
4.666667,0.001117,,,,,,
4.683333,-0.000682,,,,,,
4.7,-0.000864,,,,,,
4.716667,-0.000675,,,,,,
4.733333,-0.000257,,,,,,
4.75,-0.000309,,,,,,
4.766667,0.001459,,,,,,
4.783333,0.001797,,,,,,
4.8,0.001084,,,,,,
4.816667,0.00096,,,,,,
4.833333,0.001206,,,,,,
4.85,-0.000218,,,,,,
4.866667,-0.001253,,,,,,
4.883333,-0.000897,,,,,,
4.9,-0.001562,,,,,,
4.916667,-0.002148,,,,,,
4.933333,-0.002055,,,,,,
4.95,-0.002511,,,,,,
4.966667,-0.001837,,,,,,
4.983333,-0.000973,,,,,,
5,-0.00056,,,,,,
5.016667,-0.000137,,,,,,
5.033333,0.000356,,,,,,
5.05,-0.000761,,,,,,
5.066667,-0.001048,,,,,,
5.083333,-0.000405,,,,,,
5.1,0.000178,,,,,,
5.116667,0.000722,,,,,,
5.133333,0.001715,,,,,,
5.15,0.002499,,,,,,
5.166667,0.002193,,,,,,
5.183333,0.001497,,,,,,
5.2,0.001252,,,,,,
5.216667,0.000548,,,,,,
5.233333,0.000334,,,,,,
5.25,0.001081,,,,,,
5.266667,0.000927,,,,,,
5.283333,0.000773,,,,,,
5.3,0.001131,,,,,,
5.316667,0.000751,,,,,,
5.333333,0.00015,,,,,,
5.35,0.001409,,,,,,
5.366667,0.000838,,,,,,
5.383333,0.000768,,,,,,
5.4,0.001089,,,,,,
5.416667,0.002011,,,,,,
5.433333,0.002033,,,,,,
5.45,0.002166,,,,,,
5.466667,0.001268,,,,,,
5.483333,0.00113,,,,,,
5.5,-0.000396,,,,,,
5.516667,-0.001392,,,,,,
5.533333,-0.000808,,,,,,
5.55,0.000296,,,,,,
5.566667,0.00001,,,,,,
5.583333,-0.000286,,,,,,
5.6,-0.000762,,,,,,
5.616667,-0.001238,,,,,,
5.633333,-0.001673,,,,,,
5.65,-0.001009,,,,,,
5.666667,-0.000014,,,,,,
5.683333,0.0004,,,,,,
5.7,-0.000326,,,,,,
5.716667,-0.000993,,,,,,
5.733333,-0.001699,,,,,,
5.75,-0.002196,,,,,,
5.766667,-0.001442,,,,,,
5.783333,-0.000628,,,,,,
5.8,-0.001276,,,,,,
5.816667,-0.001603,,,,,,
5.833333,-0.001301,,,,,,
5.85,-0.002859,,,,,,
5.866667,-0.002356,,,,,,
5.883333,0.000146,,,,,,
5.9,0.001228,,,,,,
5.916667,0.00149,,,,,,
5.933333,0.003092,,,,,,
5.95,0.002914,,,,,,
5.966667,0.000946,,,,,,
5.983333,-0.000282,,,,,,
6,0.00169,,,,,,
6.016667,0.001672,,,,,,
6.033333,0.002734,,,,,,
6.05,0.011186,,,,,,
6.066667,0.030008,,,,,,
6.083333,0.04863,,,,,,
6.1,0.068383,,,,,,
6.116667,0.086265,,,,,,
6.133333,0.087648,,,,,,
6.15,0.06746,,,,,,
6.166667,0.038533,,,,,,
6.183333,0.008595,,,,,,
6.2,-0.021401,,,,,,
6.216667,-0.041198,,,,,,
6.233333,-0.048425,,,,,,
6.25,-0.047292,,,,,,
6.266667,-0.041508,,,,,,
6.283333,-0.031095,,,,,,
6.3,-0.018211,,,,,,
6.316667,-0.004737,,,,,,
6.333333,0.006977,,,,,,
6.35,0.014051,,,,,,
6.366667,0.017755,,,,,,
6.383333,0.019759,,,,,,
6.4,0.019224,,,,,,
6.416667,0.017359,,,,,,
6.433333,0.017755,,,,,,
6.45,0.01771,,,,,,
6.466667,0.017015,,,,,,
6.483333,0.01501,,,,,,
6.5,0.013467,,,,,,
6.516667,0.010293,,,,,,
6.533333,0.00748,,,,,,
6.55,0.004826,,,,,,
6.566667,0.003243,,,,,,
6.583333,0.001529,,,,,,
6.6,0.000187,,,,,,
6.616667,0.000145,,,,,,
6.633333,0.000623,,,,,,
6.65,0.000241,,,,,,
6.666667,-0.001301,,,,,,
6.683333,-0.002662,,,,,,
6.7,-0.004483,,,,,,
6.716667,-0.007803,,,,,,
6.733333,-0.007064,,,,,,
6.75,-0.004504,,,,,,
6.766667,-0.002024,,,,,,
6.783333,-0.000254,,,,,,
6.8,0.000807,,,,,,
6.816667,-0.001011,,,,,,
6.833333,-0.003109,,,,,,
6.85,-0.004708,,,,,,
6.866667,-0.006116,,,,,,
6.883333,-0.005014,,,,,,
6.9,-0.003361,,,,,,
6.916667,-0.001557,,,,,,
6.933333,0.000167,,,,,,
6.95,0.001491,,,,,,
6.966667,0.002535,,,,,,
6.983333,0.002619,,,,,,
7,0.003315,,,,,,
7.016667,0.002141,,,,,,
7.033333,0.001587,,,,,,
7.05,0.000184,,,,,,
7.066667,-0.00088,,,,,,
7.083333,-0.001904,,,,,,
7.1,-0.000626,,,,,,
7.116667,-0.000127,,,,,,
7.133333,-0.000408,,,,,,
7.15,0.000501,,,,,,
7.166667,0.0001,,,,,,
7.183333,-0.001141,,,,,,
7.2,-0.0003,,,,,,
7.216667,0.001212,,,,,,
7.233333,0.001443,,,,,,
7.25,0.001265,,,,,,
7.266667,0.001567,,,,,,
7.283333,-0.000461,,,,,,
7.3,-0.003918,,,,,,
7.316667,-0.007233,,,,,,
7.333333,-0.009198,,,,,,
7.35,-0.011133,,,,,,
7.366667,-0.012479,,,,,,
7.383333,-0.011224,,,,,,
7.4,-0.008727,,,,,,
7.416667,-0.006249,,,,,,
7.433333,-0.004821,,,,,,
7.45,-0.002643,,,,,,
7.466667,-0.001415,,,,,,
7.483333,-0.000637,,,,,,
7.5,-0.000587,,,,,,
7.516667,0.000355,,,,,,
7.533333,0.001816,,,,,,
7.55,0.001967,,,,,,
7.566667,0.001629,,,,,,
7.583333,0.00102,,,,,,
7.6,0.000544,,,,,,
7.616667,-0.002311,,,,,,
7.633333,-0.002826,,,,,,
7.65,-0.003071,,,,,,
7.666667,-0.002775,,,,,,
7.683333,-0.00282,,,,,,
7.7,-0.001363,,,,,,
7.716667,0.000256,,,,,,
7.733333,0.000955,,,,,,
7.75,0.001834,,,,,,
7.766667,0.002903,,,,,,
7.783333,0.003902,,,,,,
7.8,0.003634,,,,,,
7.816667,0.003707,,,,,,
7.833333,0.00417,,,,,,
7.85,0.004063,,,,,,
7.866667,0.003666,,,,,,
7.883333,0.002569,,,,,,
7.9,0.002474,,,,,,
7.916667,0.00043,,,,,,
7.933333,-0.000694,,,,,,
7.95,-0.001748,,,,,,
7.966667,-0.000652,,,,,,
7.983333,-0.000916,,,,,,
8,-0.00053,,,,,,
8.016667,0.000437,,,,,,
8.033333,0.000684,,,,,,
8.05,-0.000339,,,,,,
8.066667,0.000798,,,,,,
8.083333,0.001224,,,,,,
8.1,0.00107,,,,,,
8.116667,0.000685,,,,,,
8.133333,0.00027,,,,,,
8.15,-0.002514,,,,,,
8.166667,-0.003679,,,,,,
8.183333,-0.004664,,,,,,
8.2,-0.004011,,,,,,
8.216667,-0.00331,,,,,,
8.233333,-0.001008,,,,,,
8.25,0.000563,,,,,,
8.266667,0.000815,,,,,,
8.283333,0.000856,,,,,,
8.3,0.000555,,,,,,
8.316667,0.000302,,,,,,
8.333333,-0.000071,,,,,,
8.35,-0.000054,,,,,,
8.366667,-0.000687,,,,,,
8.383333,-0.00083,,,,,,
8.4,-0.001396,,,,,,
8.416667,-0.001414,,,,,,
8.433333,-0.001072,,,,,,
8.45,-0.000359,,,,,,
8.466667,0.000883,,,,,,
8.483333,0.001335,,,,,,
8.5,0.002124,,,,,,
8.516667,0.002752,,,,,,
8.533333,0.003099,,,,,,
8.55,0.008527,,,,,,
8.566667,0.024174,,,,,,
8.583333,0.045322,,,,,,
8.6,0.067496,,,,,,
8.616667,0.088509,,,,,,
8.633333,0.094752,,,,,,
8.65,0.080005,,,,,,
8.666667,0.052858,,,,,,
8.683333,0.022181,,,,,,
8.7,-0.008808,,,,,,
8.716667,-0.031579,,,,,,
8.733333,-0.04203,,,,,,
8.75,-0.044101,,,,,,
8.766667,-0.040423,,,,,,
8.783333,-0.031544,,,,,,
8.8,-0.019827,,,,,,
8.816667,-0.006652,,,,,,
8.833333,0.005173,,,,,,
8.85,0.013208,,,,,,
8.866667,0.017423,,,,,,
8.883333,0.019068,,,,,,
8.9,0.018661,,,,,,
8.916667,0.016072,,,,,,
8.933333,0.014834,,,,,,
8.95,0.013965,,,,,,
8.966667,0.013536,,,,,,
8.983333,0.012538,,,,,,
9,0.011797,,,,,,
9.016667,0.010066,,,,,,
9.033333,0.006514,,,,,,
9.05,0.004252,,,,,,
9.066667,0.0032,,,,,,
9.083333,0.002058,,,,,,
9.1,0.000935,,,,,,
9.116667,0.00034,,,,,,
9.133333,-0.000595,,,,,,
9.15,-0.00169,,,,,,
9.166667,-0.001415,,,,,,
9.183333,-0.0002,,,,,,
9.2,0.001844,,,,,,
9.216667,0.002227,,,,,,
9.233333,0.001789,,,,,,
9.25,0.000702,,,,,,
9.266667,-0.000866,,,,,,
9.283333,-0.002543,,,,,,
9.3,-0.002352,,,,,,
9.316667,-0.001062,,,,,,
9.333333,0.000718,,,,,,
9.35,0.001818,,,,,,
9.366667,0.001778,,,,,,
9.383333,0.000038,,,,,,
9.4,-0.001693,,,,,,
9.416667,-0.002135,,,,,,
9.433333,-0.002167,,,,,,
9.45,-0.001079,,,,,,
9.466667,0.000349,,,,,,
9.483333,0.000857,,,,,,
9.5,-0.000046,,,,,,
9.516667,-0.000059,,,,,,
9.533333,0.000927,,,,,,
9.55,0.001673,,,,,,
9.566667,0.001289,,,,,,
9.583333,0.001516,,,,,,
9.6,0.001031,,,,,,
9.616667,0.000886,,,,,,
9.633333,0.0004,,,,,,
9.65,0.000855,,,,,,
9.666667,0.00118,,,,,,
9.683333,0.001025,,,,,,
9.7,-0.001411,,,,,,
9.716667,-0.003068,,,,,,
9.733333,-0.004024,,,,,,
9.75,-0.003971,,,,,,
9.766667,-0.003507,,,,,,
9.783333,-0.001364,,,,,,
9.8,0.000889,,,,,,
9.816667,0.000972,,,,,,
9.833333,0.001195,,,,,,
9.85,0.001407,,,,,,
9.866667,0.0011,,,,,,
9.883333,0.001082,,,,,,
9.9,0.001785,,,,,,
9.916667,0.001057,,,,,,
9.933333,0.000469,,,,,,
9.95,0.00023,,,,,,
9.966667,-0.000158,,,,,,
9.983333,-0.000216,,,,,,
10,0.000416,,,,,,
10.016667,-0.000563,,,,,,
10.033333,-0.000452,,,,,,
10.05,-0.00129,,,,,,
10.066667,-0.001739,,,,,,
10.083333,-0.002868,,,,,,
10.1,-0.002217,,,,,,
10.116667,-0.002766,,,,,,
10.133333,-0.002375,,,,,,
10.15,-0.002084,,,,,,
10.166667,-0.001674,,,,,,
10.183333,-0.001163,,,,,,
10.2,-0.001222,,,,,,
10.216667,-0.00077,,,,,,
10.233333,-0.000778,,,,,,
10.25,-0.000946,,,,,,
10.266667,-0.001514,,,,,,
10.283333,0.000518,,,,,,
10.3,0.001292,,,,,,
10.316667,0.003078,,,,,,
10.333333,0.004514,,,,,,
10.35,0.00511,,,,,,
10.366667,0.004296,,,,,,
10.383333,0.003881,,,,,,
10.4,0.00325,,,,,,
10.416667,0.003141,,,,,,
10.433333,0.003593,,,,,,
10.45,0.003384,,,,,,
10.466667,0.003226,,,,,,
10.483333,0.002347,,,,,,
10.5,0.000921,,,,,,
10.516667,0.000316,,,,,,
10.533333,0.000152,,,,,,
10.55,-0.000452,,,,,,
10.566667,-0.001067,,,,,,
10.583333,-0.001131,,,,,,
10.6,-0.001704,,,,,,
10.616667,-0.001347,,,,,,
10.633333,-0.001789,,,,,,
10.65,-0.001872,,,,,,
10.666667,-0.001724,,,,,,
10.683333,-0.001997,,,,,,
10.7,-0.003029,,,,,,
10.716667,-0.003161,,,,,,
10.733333,-0.002314,,,,,,
10.75,-0.001466,,,,,,
10.766667,-0.000898,,,,,,
10.783333,0.000219,,,,,,
10.8,-0.000283,,,,,,
10.816667,-0.000895,,,,,,
10.833333,-0.000487,,,,,,
10.85,0.00057,,,,,,
10.866667,0.000448,,,,,,
10.883333,0.001666,,,,,,
10.9,0.002044,,,,,,
10.916667,0.001512,,,,,,
10.933333,0.00043,,,,,,
10.95,-0.001131,,,,,,
10.966667,-0.001523,,,,,,
10.983333,-0.001665,,,,,,
11,-0.003056,,,,,,
11.016667,-0.003667,,,,,,
11.033333,-0.003058,,,,,,
11.05,0.004211,,,,,,
11.066667,0.021149,,,,,,
11.083333,0.045368,,,,,,
11.1,0.068588,,,,,,
11.116667,0.089967,,,,,,
11.133333,0.095047,,,,,,
11.15,0.079626,,,,,,
11.166667,0.052336,,,,,,
11.183333,0.023685,,,,,,
11.2,-0.005835,,,,,,
11.216667,-0.028175,,,,,,
11.233333,-0.040225,,,,,,
11.25,-0.044115,,,,,,
11.266667,-0.043955,,,,,,
11.283333,-0.037475,,,,,,
11.3,-0.026914,,,,,,
11.316667,-0.014044,,,,,,
11.333333,-0.003093,,,,,,
11.35,0.006138,,,,,,
11.366667,0.010948,,,,,,
11.383333,0.013069,,,,,,
11.4,0.01269,,,,,,
11.416667,0.012301,,,,,,
11.433333,0.011182,,,,,,
11.45,0.009734,,,,,,
11.466667,0.009075,,,,,,
11.483333,0.009146,,,,,,
11.5,0.008007,,,,,,
11.516667,0.006939,,,,,,
11.533333,0.005291,,,,,,
11.55,0.003022,,,,,,
11.566667,0.000234,,,,,,
11.583333,-0.002294,,,,,,
11.6,-0.004513,,,,,,
11.616667,-0.0039,,,,,,
11.633333,-0.002868,,,,,,
11.65,-0.002196,,,,,,
11.666667,-0.001104,,,,,,
11.683333,-0.000442,,,,,,
11.7,-0.001109,,,,,,
11.716667,-0.002867,,,,,,
11.733333,-0.002574,,,,,,
11.75,-0.002782,,,,,,
11.766667,-0.002169,,,,,,
11.783333,-0.002946,,,,,,
11.8,-0.002184,,,,,,
11.816667,-0.002131,,,,,,
11.833333,-0.001708,,,,,,
11.85,-0.000465,,,,,,
11.866667,0.000238,,,,,,
11.883333,-0.000039,,,,,,
11.9,0.000024,,,,,,
11.916667,0.001658,,,,,,
11.933333,0.001251,,,,,,
11.95,0.002245,,,,,,
11.966667,0.003508,,,,,,
11.983333,0.004222,,,,,,
12,0.003395,,,,,,
12.016667,0.002819,,,,,,
12.033333,0.001953,,,,,,
12.05,0.001646,,,,,,
12.066667,0.00101,,,,,,
12.083333,0.001034,,,,,,
12.1,0.000078,,,,,,
12.116667,0.000141,,,,,,
12.133333,-0.000075,,,,,,
12.15,-0.000221,,,,,,
12.166667,-0.001377,,,,,,
12.183333,-0.000374,,,,,,
12.2,-0.00068,,,,,,
12.216667,-0.001507,,,,,,
12.233333,-0.001384,,,,,,
12.25,-0.000791,,,,,,
12.266667,-0.000518,,,,,,
12.283333,0.000935,,,,,,
12.3,0.001448,,,,,,
12.316667,0.00136,,,,,,
12.333333,0.001522,,,,,,
12.35,0.001124,,,,,,
12.366667,-0.000144,,,,,,
12.383333,-0.000052,,,,,,
12.4,-0.00059,,,,,,
12.416667,-0.00124,,,,,,
12.433333,-0.000979,,,,,,
12.45,-0.001738,,,,,,
12.466667,-0.002247,,,,,,
12.483333,-0.002297,,,,,,
12.5,-0.002407,,,,,,
12.516667,-0.003387,,,,,,
12.533333,-0.001438,,,,,,
12.55,-0.000519,,,,,,
12.566667,0.00021,,,,,,
12.583333,0.000789,,,,,,
12.6,0.001828,,,,,,
12.616667,0.001567,,,,,,
12.633333,0.001456,,,,,,
12.65,0.001145,,,,,,
12.666667,0.001484,,,,,,
12.683333,0.001753,,,,,,
12.7,0.001942,,,,,,
12.716667,0.002761,,,,,,
12.733333,0.00308,,,,,,
12.75,0.001659,,,,,,
12.766667,0.000438,,,,,,
12.783333,-0.000583,,,,,,
12.8,-0.001283,,,,,,
12.816667,-0.000894,,,,,,
12.833333,0.000164,,,,,,
12.85,0.000903,,,,,,
12.866667,0.002062,,,,,,
12.883333,0.001251,,,,,,
12.9,0.00016,,,,,,
12.916667,0.000207,,,,,,
12.933333,0.000355,,,,,,
12.95,-0.000217,,,,,,
12.966667,0.00031,,,,,,
12.983333,0.000548,,,,,,
13,-0.000196,,,,,,
13.016667,-0.001871,,,,,,
13.033333,-0.002996,,,,,,
13.05,-0.003861,,,,,,
13.066667,-0.003066,,,,,,
13.083333,-0.002932,,,,,,
13.1,-0.001398,,,,,,
13.116667,-0.000317,,,,,,
13.133333,0.001055,,,,,,
13.15,0.000546,,,,,,
13.166667,0.000418,,,,,,
13.183333,0.000299,,,,,,
13.2,-0.000491,,,,,,
13.216667,-0.001542,,,,,,
13.233333,-0.001274,,,,,,
13.25,-0.000216,,,,,,
13.266667,-0.000087,,,,,,
13.283333,0.000711,,,,,,
13.3,0.001209,,,,,,
13.316667,0.001215,,,,,,
13.333333,0.000421,,,,,,
13.35,0.000557,,,,,,
13.366667,0.000793,,,,,,
13.383333,0.000979,,,,,,
13.4,0.000404,,,,,,
13.416667,0.000568,,,,,,
13.433333,-0.000877,,,,,,
13.45,-0.002203,,,,,,
13.466667,-0.002219,,,,,,
13.483333,-0.001875,,,,,,
13.5,-0.001032,,,,,,
13.516667,-0.000219,,,,,,
13.533333,0.000223,,,,,,
13.55,0.005715,,,,,,
13.566667,0.021378,,,,,,
13.583333,0.04315,,,,,,
13.6,0.067672,,,,,,
13.616667,0.092523,,,,,,
13.633333,0.106374,,,,,,
13.65,0.098355,,,,,,
13.666667,0.075696,,,,,,
13.683333,0.048537,,,,,,
13.7,0.019507,,,,,,
13.716667,-0.005223,,,,,,
13.733333,-0.019673,,,,,,
13.75,-0.026173,,,,,,
13.766667,-0.027653,,,,,,
13.783333,-0.025303,,,,,,
13.8,-0.020583,,,,,,
13.816667,-0.013324,,,,,,
13.833333,-0.006345,,,,,,
13.85,-0.000196,,,,,,
13.866667,0.003794,,,,,,
13.883333,0.005563,,,,,,
13.9,0.005362,,,,,,
13.916667,0.006011,,,,,,
13.933333,0.00606,,,,,,
13.95,0.005079,,,,,,
13.966667,0.004568,,,,,,
13.983333,0.004847,,,,,,
14,0.004366,,,,,,
14.016667,0.002434,,,,,,
14.033333,0.000743,,,,,,
14.05,-0.001728,,,,,,
14.066667,-0.004209,,,,,,
14.083333,-0.00612,,,,,,
14.1,-0.007381,,,,,,
14.116667,-0.008211,,,,,,
14.133333,-0.007112,,,,,,
14.15,-0.005093,,,,,,
14.166667,-0.004113,,,,,,
