Conc1	3.4E-09	
Start1	813.82	
Stop1	5313.63	
Kobs	0.0027534749068859	
Error Kobs	1.26114013822032E-05	
Koff	0.00418808855303851	
Error Koff	2.35442239866871E-05	
Time1	Data1	Fit1	
813.82	-0.00087173	-0.00087173	
814.02	-0.00108155	-0.00083407	
814.22	-0.00187479	-0.00079643	
814.42	-0.00242079	-0.00075881	
814.62	-0.00289276	-0.00072121	
814.82	-0.00310562	-0.00068363	
815.02	-0.00367534	-0.00064608	
815.22	-0.00426424	-0.00060854	
815.42	-0.00451704	-0.00057103	
815.62	-0.00426892	-0.00053353	
815.82	-0.00405547	-0.00049606	
816.02	-0.00335439	-0.00045861	
816.22	-0.00375276	-0.00042117	
816.42	-0.00378691	-0.00038376	
816.62	-0.00369006	-0.00034637	
816.82	-0.00412308	-0.000309	
817.02	-0.00388367	-0.00027165	
817.22	-0.00341375	-0.00023432	
817.42	-0.00354319	-0.00019701	
817.62	-0.00370138	-0.00015972	
817.82	-0.00300387	-0.00012245	
818.02	-0.00284857	-0.00008521	
818.22	-0.00299633	-0.00004798	
818.42	-0.00312873	-0.00001077	
818.62	-0.00317905	0.00002641	
818.82	-0.0034282	0.00006358	
819.02	-0.00399214	0.00010072	
819.22	-0.00440019	0.00013785	
819.42	-0.00360488	0.00017495	
819.62	-0.00331504	0.00021204	
819.82	-0.00341212	0.0002491	
820.02	-0.00326208	0.00028614	
820.22	-0.0031829	0.00032316	
820.42	-0.00235512	0.00036017	
820.62	-0.00182411	0.00039715	
820.82	-0.00136147	0.00043411	
821.02	-0.00071673	0.00047105	
821.22	-0.00039128	0.00050797	
821.42	-0.00054881	0.00054487	
821.62	-0.00065392	0.00058175	
821.82	-0.00003694	0.00061861	
822.02	-0.00048448	0.00065545	
822.22	-0.00027616	0.00069227	
822.42	-0.00064556	0.00072907	
822.62	-0.00071429	0.00076585	
822.82	-0.00128694	0.0008026	
823.02	-0.00149916	0.00083934	
823.22	-0.00117358	0.00087606	
823.42	-0.00038719	0.00091276	
823.62	-0.00063571	0.00094944	
823.82	-0.00078665	0.00098609	
824.02	-0.00020139	0.00102273	
824.22	0.00009779	0.00105935	
824.42	0.0004612	0.00109594	
824.62	0.00085504	0.00113252	
824.82	0.00081187	0.00116908	
825.02	0.00102534	0.00120561	
825.22	0.0010227	0.00124213	
825.42	0.00111601	0.00127863	
825.62	0.00113634	0.0013151	
825.82	0.00116698	0.00135156	
826.02	0.00076109	0.00138799	
826.22	0.00068642	0.00142441	
826.42	0.00010158	0.00146081	
826.62	0.00006336	0.00149718	
826.82	-0.00059885	0.00153354	
827.02	-0.00084307	0.00156987	
827.22	-0.00077248	0.00160619	
827.42	-0.0006583	0.00164248	
827.62	-0.00076063	0.00167876	
827.82	-0.00107614	0.00171502	
828.02	-0.0008961	0.00175125	
828.22	-0.00137505	0.00178747	
828.42	-0.00116413	0.00182366	
828.62	-0.00073171	0.00185984	
828.82	-0.00099299	0.001896	
829.02	-0.00061252	0.00193213	
829.22	-0.00053571	0.00196825	
829.42	-0.00065131	0.00200434	
829.62	-0.00078392	0.00204042	
829.82	-0.00101553	0.00207648	
830.02	-0.00095035	0.00211251	
830.22	-0.00049591	0.00214853	
830.42	-0.00020667	0.00218453	
830.62	0.00015984	0.00222051	
830.82	0.00012012	0.00225646	
831.02	0.00018761	0.0022924	
831.22	0.00080959	0.00232832	
831.42	0.00122613	0.00236422	
831.62	0.00129394	0.00240009	
831.82	0.00105779	0.00243595	
832.02	0.00094595	0.00247179	
832.22	0.00107811	0.00250761	
832.42	0.00146514	0.00254341	
832.62	0.00146892	0.00257919	
832.82	0.00130993	0.00261495	
833.02	0.00161405	0.00265069	
833.22	0.00153795	0.00268641	
833.42	0.00114838	0.00272211	
833.62	0.00149922	0.00275779	
833.82	0.00147286	0.00279346	
834.02	0.00209571	0.0028291	
834.22	0.00226029	0.00286472	
834.42	0.00242699	0.00290032	
834.62	0.00251846	0.00293591	
834.82	0.00243536	0.00297147	
835.02	0.00260338	0.00300701	
835.22	0.0029781	0.00304254	
835.42	0.00294747	0.00307804	
835.62	0.00323834	0.00311353	
835.82	0.00366457	0.00314899	
836.02	0.00402881	0.00318444	
836.22	0.00444954	0.00321987	
836.42	0.00470303	0.00325528	
836.62	0.00462023	0.00329066	
836.82	0.00411016	0.00332603	
837.02	0.0041755	0.00336138	
837.22	0.00391311	0.00339671	
837.42	0.0036393	0.00343202	
837.62	0.00375515	0.00346731	
837.82	0.00381362	0.00350258	
838.02	0.003882	0.00353783	
838.22	0.00332272	0.00357307	
838.42	0.0030405	0.00360828	
838.62	0.00280416	0.00364347	
838.82	0.00258822	0.00367865	
839.02	0.00275808	0.0037138	
839.22	0.00286743	0.00374894	
839.42	0.00289745	0.00378405	
839.62	0.00344775	0.00381915	
839.82	0.00415344	0.00385423	
840.02	0.00394063	0.00388928	
840.22	0.00381025	0.00392432	
840.42	0.00386713	0.00395934	
840.62	0.00337514	0.00399434	
840.82	0.00295804	0.00402932	
841.02	0.00354208	0.00406428	
841.22	0.0037723	0.00409923	
841.42	0.00399475	0.00413415	
841.62	0.00376209	0.00416905	
841.82	0.00328092	0.00420394	
