Conc1	3.06E-08	
Start1	816.63	
Stop1	5316.44	
Kobs	0.000636627294184801	
Error Kobs	7.20926296624095E-06	
Koff	0.00713577523280274	
Error Koff	6.89507275453486E-05	
Time1	Data1	Fit1	
816.63	-0.00132246	-0.00132246	
816.83	-0.00056703	-0.00048262	
817.03	-0.0001892	0.00035381	
817.23	0.00014861	0.00118684	
817.43	0.00050283	0.0020165	
817.63	0.00114989	0.00284279	
817.83	0.00225942	0.00366573	
818.03	0.00316997	0.00448533	
818.23	0.00413197	0.00530161	
818.43	0.0047458	0.00611458	
818.63	0.00555488	0.00692425	
818.83	0.00654417	0.00773064	
819.03	0.00784478	0.00853375	
819.23	0.00898137	0.00933362	
819.43	0.0093817	0.01013024	
819.63	0.01007836	0.01092363	
819.83	0.01109602	0.0117138	
820.03	0.01186586	0.01250077	
820.23	0.01331411	0.01328455	
820.43	0.01474311	0.01406516	
820.63	0.0156632	0.01484261	
820.83	0.01638399	0.0156169	
821.03	0.01672281	0.01638806	
821.23	0.01745209	0.01715609	
821.43	0.01833074	0.01792102	
821.63	0.01937057	0.01868284	
821.83	0.02031121	0.01944158	
822.03	0.02096854	0.02019725	
822.23	0.02132962	0.02094986	
822.43	0.02185494	0.02169942	
822.63	0.02289452	0.02244595	
822.83	0.02387439	0.02318945	
823.03	0.02467532	0.02392995	
823.23	0.02516421	0.02466745	
823.43	0.02590221	0.02540196	
823.63	0.02720187	0.02613351	
823.83	0.02839988	0.02686209	
824.03	0.02880886	0.02758772	
824.23	0.02978953	0.02831042	
824.43	0.0302129	0.0290302	
824.63	0.03018284	0.02974707	
824.83	0.03038474	0.03046104	
825.03	0.03102341	0.03117212	
825.23	0.03158065	0.03188032	
825.43	0.03202798	0.03258566	
825.63	0.03221608	0.03328815	
825.83	0.03248894	0.0339878	
826.03	0.0331988	0.03468463	
826.23	0.03390278	0.03537864	
826.43	0.03492138	0.03606984	
826.63	0.03518915	0.03675825	
826.83	0.03628188	0.03744388	
827.03	0.03733955	0.03812674	
827.23	0.03837069	0.03880684	
827.43	0.03963739	0.03948419	
827.63	0.04122301	0.04015881	
827.83	0.04193814	0.04083071	
828.03	0.04275777	0.04149989	
828.23	0.04392404	0.04216637	
828.43	0.04424956	0.04283016	
828.63	0.04449719	0.04349127	
828.83	0.04519073	0.04414971	
829.03	0.0457894	0.04480549	
829.23	0.04605056	0.04545863	
829.43	0.04619992	0.04610913	
829.63	0.04633798	0.04675701	
829.83	0.04650513	0.04740228	
830.03	0.04708135	0.04804494	
830.23	0.04762364	0.04868501	
830.43	0.0481191	0.0493225	
830.63	0.04834932	0.04995742	
830.83	0.04982266	0.05058978	
831.03	0.05036139	0.05121959	
831.23	0.05090862	0.05184686	
831.43	0.05166522	0.0524716	
831.63	0.05271714	0.05309383	
831.83	0.05335366	0.05371355	
832.03	0.05411698	0.05433077	
832.23	0.05518269	0.0549455	
832.43	0.05564033	0.05555776	
832.63	0.05636296	0.05616755	
832.83	0.05650495	0.05677489	
833.03	0.05707926	0.05737978	
833.23	0.05760964	0.05798223	
833.43	0.05806082	0.05858226	
833.63	0.05884752	0.05917987	
833.83	0.05953124	0.05977508	
834.03	0.06080097	0.06036789	
834.23	0.06203098	0.06095832	
834.43	0.06290453	0.06154637	
834.63	0.06341125	0.06213206	
834.83	0.06392948	0.06271539	
835.03	0.06411898	0.06329637	
835.23	0.06483654	0.06387502	
835.43	0.06589152	0.06445133	
835.63	0.06674303	0.06502534	
835.83	0.06724539	0.06559703	
836.03	0.06748462	0.06616643	
836.23	0.0684615	0.06673353	
836.43	0.068935	0.06729836	
836.63	0.06942417	0.06786092	
836.83	0.06991214	0.06842121	
837.03	0.07063453	0.06897926	
837.23	0.07124711	0.06953507	
837.43	0.07163393	0.07008864	
837.63	0.07252856	0.07063999	
837.83	0.07308385	0.07118912	
838.03	0.07359748	0.07173605	
838.23	0.07384863	0.07228078	
838.43	0.07381242	0.07282333	
838.63	0.07432938	0.0733637	
838.83	0.07452929	0.0739019	
839.03	0.07488887	0.07443794	
839.23	0.07558526	0.07497183	
839.43	0.07604071	0.07550358	
839.63	0.07627261	0.0760332	
839.83	0.07672498	0.07656069	
840.03	0.07727523	0.07708607	
840.23	0.0781374	0.07760934	
840.43	0.07896605	0.07813051	
840.63	0.07964368	0.07864959	
840.83	0.0801988	0.07916659	
841.03	0.08034156	0.07968152	
841.23	0.08090152	0.08019439	
841.43	0.08142061	0.0807052	
841.63	0.08182778	0.08121397	
841.83	0.08217495	0.08172069	
842.03	0.08256533	0.08222539	
842.23	0.08351057	0.08272807	
